match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_wasFouled,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_goals,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonContest,stat_fouls,captain,stat_bigChanceMissed,player_sofascoreId,stat_goalAssist,stat_challengeLost,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim
10407171,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1214,M,10406,EUR,573609600,G,22,22,False,24.0,20.0,10.0,6.0,17.0,17.0,3.0,7.0,2.0,14.0,1.0,2.0,1.0,2.0,2.0,90.0,32.0,7.4,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407171,home,Club Brugge KV,Denis Odoi,denis-odoi,D. Odoi,M,3,177,878,M,58994,EUR,580694400,D,6,6,False,67.0,59.0,10.0,7.0,28.0,30.0,31.0,38.0,6.0,9.0,,,,,,90.0,101.0,7.6,17.0,1,Denis,Odoi,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,
10407171,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,793,M,248331,EUR,728179200,D,44,44,False,62.0,55.0,10.0,5.0,45.0,47.0,10.0,15.0,1.0,8.0,,,,,,90.0,69.0,7.4,7.0,0,,,,,,6.0,,,1.0,3.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,
10407171,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,879,M,1104897,EUR,1106265600,D,58,58,False,62.0,56.0,11.0,7.0,36.0,37.0,20.0,25.0,1.0,4.0,,,,,,90.0,69.0,7.3,7.0,0,Jorne,Spileers,,,,2.0,,,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
10407171,home,Club Brugge KV,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,186017,EUR,798336000,D,2,2,False,62.0,55.0,8.0,4.0,19.0,22.0,38.0,44.0,2.0,4.0,,,,,,90.0,89.0,8.3,12.0,1,,,4.0,,1.0,5.0,,1.0,,4.0,3.0,1.0,3.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,
10407171,home,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,405,M,247471,EUR,767577600,M,27,27,False,37.0,30.0,4.0,2.0,10.0,12.0,20.0,26.0,,3.0,,,,,,77.0,47.0,7.0,11.0,3,,,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,,
10407171,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6031,M,1129862,EUR,987638400,M,15,15,False,58.0,53.0,3.0,3.0,24.0,25.0,29.0,33.0,,8.0,,,,,,90.0,74.0,7.5,7.0,2,,,,2.0,4.0,5.0,1.0,,2.0,1.0,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,
10407171,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2896,M,118085,EUR,714614400,M,20,20,False,63.0,55.0,7.0,6.0,13.0,14.0,42.0,49.0,1.0,2.0,,,,,,87.0,78.0,7.5,11.0,2,,,,1.0,2.0,3.0,1.0,2.0,3.0,,,2.0,4.0,2.0,1.0,,,,,,,,,True,1.0,,,,,,
10407171,home,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11477,M,1121923,EUR,1113696000,F,32,32,False,27.0,20.0,2.0,2.0,6.0,6.0,14.0,21.0,,3.0,,,,,,58.0,42.0,7.3,12.0,2,,,,,1.0,5.0,2.0,1.0,,1.0,,4.0,1.0,,2.0,,,1.0,,1.0,,2.0,,,,nusaantonio,,,,,
10407171,home,Club Brugge KV,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179,841,M,927440,EUR,947376000,F,19,19,False,33.0,26.0,3.0,1.0,5.0,9.0,21.0,25.0,,3.0,,,,,,77.0,45.0,6.8,13.0,0,,,1.0,1.0,7.0,3.0,3.0,,,2.0,2.0,,3.0,,,,,3.0,,,,1.0,,,,,1.0,1.0,,,
