match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_errorLeadToAGoal,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wonTackle,stat_keyPass,stat_penaltyConceded,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalCross,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_blockedScoringAttempt,stat_goodHighClaim,stat_accurateCross
12421046,home,KV Mechelen,Ortwin De Wolf,,,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,1,1,False,34.0,17.0,21.0,5.0,0.0,14.0,17.0,3.0,17.0,1.0,7.0,2.0,1.0,4.0,1.0,1.0,1.0,90.0,41.0,6.9,17.0,0.00220013,0,0.0945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421046,home,KV Mechelen,Toon Raemaekers,,,toon-raemaekers,T. Raemaekers,D,28,195,180,M,1006483,EUR,968457600,D,4,4,False,41.0,37.0,5.0,3.0,0.0,29.0,31.0,8.0,10.0,3.0,5.0,,,,,,,90.0,57.0,7.1,5.0,0.00200232,1,,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0227,,,,,,,,,,,,,,,,,,,,,,
12421046,home,KV Mechelen,Bas Van den Eynden,,,van-den-eynden-bas,B. V. d. Eynden,D,6,190,66,M,1048359,EUR,1010361600,D,29,29,False,34.0,26.0,9.0,4.0,0.0,23.0,29.0,3.0,5.0,4.0,1.0,,,,,,,68.0,45.0,6.7,10.0,0.0009321,0,,,1.0,,,,,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421046,home,KV Mechelen,José Marsà,,,jose-marsa,J. Martinez,D,3,181,217,M,962625,EUR,1015200000,D,3,3,False,44.0,40.0,4.0,1.0,0.0,34.0,36.0,6.0,8.0,3.0,4.0,,,,,,,90.0,59.0,6.5,5.0,0.00143139,0,,,2.0,1.0,1.0,,,3.0,3.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12421046,home,KV Mechelen,Rafik Belghali,,,belghali-rafik,R. Belghali,M,7,177,6622,M,1103488,EUR,1023408000,M,17,17,False,33.0,27.0,2.0,2.0,1.0,14.0,16.0,13.0,17.0,2.0,3.0,,,,,,,69.0,47.0,6.9,8.0,0.0155549,0,,,2.0,4.0,,,,,1.0,2.0,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12421046,home,KV Mechelen,Aziz Ouattara Mohammed,,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,32,32,False,23.0,22.0,,,0.0,17.0,17.0,5.0,6.0,5.0,2.0,,,,,,,90.0,39.0,6.7,4.0,0.00088913,0,,3.0,4.0,7.0,,,,2.0,2.0,3.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
12421046,home,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,31.0,26.0,2.0,1.0,1.0,17.0,19.0,9.0,12.0,1.0,3.0,,,,,,,76.0,45.0,8.2,10.0,0.202097,1,,,2.0,3.0,,,,1.0,2.0,3.0,2.0,,0.0544,,,,1.0,1.0,,1.0,1.0,,True,1.0,1.0,1.0,0.3758,,,,,,,,
12421046,home,KV Mechelen,Daam Foulon,,,daam-foulon,D. Foulon,M,5,180,205,M,826170,EUR,922147200,M,23,23,False,32.0,21.0,7.0,3.0,0.0,14.0,18.0,7.0,15.0,2.0,5.0,,,,,,,90.0,64.0,7.4,17.0,0.00466973,0,,2.0,6.0,12.0,,,,,2.0,1.0,3.0,1.0,,3.0,,6.0,1.0,4.0,3.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,
12421046,home,KV Mechelen,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,F,77,77,False,22.0,16.0,1.0,1.0,0.0,4.0,5.0,12.0,18.0,3.0,4.0,,,,,,,90.0,43.0,7.3,11.0,0.0655463,3,,,3.0,4.0,,2.0,,,,2.0,,,0.2758,,,2.0,3.0,,,1.0,1.0,,,,1.0,,0.2053,1.0,,,,,,,
12421046,home,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,F,19,19,False,31.0,24.0,3.0,3.0,0.0,13.0,14.0,11.0,17.0,,2.0,,,,,,,83.0,42.0,7.3,13.0,0.0855897,1,,,4.0,1.0,,,,,,1.0,6.0,1.0,0.7884,3.0,,,,,,,1.0,,,1.0,1.0,1.0,0.7585,,,,,,,,
