match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_totalTackle,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonTackle,player_sofascoreId,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_wasFouled,captain,stat_totalOffside,stat_errorLeadToAShot
12504365,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,32.0,23.0,18.0,9.0,0.0,20.0,25.0,3.0,7.0,1.0,6.0,1.0,1.0,3.0,90.0,40.0,7.1,9.0,0.0009683,0,0.8769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504365,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,D,29,29,False,46.0,42.0,3.0,3.0,0.0,22.0,24.0,20.0,25.0,1.0,6.0,,,,90.0,65.0,6.9,11.0,0.0367372,0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12504365,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,False,66.0,64.0,4.0,3.0,0.0,45.0,46.0,19.0,20.0,2.0,4.0,,,,90.0,74.0,6.6,5.0,0.0105157,0,,,5.0,4.0,1.0,,1.0,,,,1.0,,1.0,,,3.0,3.0,1.0,,,,,,,,,,,,,,
12504365,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,61.0,56.0,4.0,1.0,0.0,43.0,46.0,13.0,15.0,4.0,5.0,,,,90.0,69.0,7.4,6.0,0.00841336,1,,,,2.0,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,0.2274,0.7033,,,,,,,,,,
12504365,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,37.0,33.0,2.0,2.0,0.0,18.0,18.0,15.0,21.0,4.0,1.0,,,,90.0,59.0,7.1,10.0,0.00983783,1,,2.0,3.0,4.0,,1.0,2.0,1.0,1.0,,2.0,1.0,,,,,2.0,1.0,1.0,,0.018,0.0716,1.0,,,,,,,,,
12504365,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,8,8,False,60.0,54.0,8.0,7.0,0.0,24.0,25.0,30.0,35.0,2.0,2.0,,,,90.0,68.0,7.0,8.0,0.0215683,0,,,2.0,2.0,,,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,MatteoGuendouzi,,,,,,,,
12504365,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,False,34.0,27.0,4.0,3.0,1.0,18.0,21.0,9.0,13.0,2.0,3.0,,,,64.0,44.0,7.1,8.0,0.0355885,2,,,5.0,7.0,1.0,1.0,,,,,,3.0,1.0,,,,4.0,3.0,,,0.0293,,,,1.0,1.0,1.0,,,,,
12504365,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3333,M,976381,EUR,987638400,M,18,18,False,35.0,28.0,6.0,4.0,0.0,11.0,13.0,19.0,28.0,1.0,3.0,,,,81.0,55.0,7.3,16.0,0.182631,0,,6.0,4.0,4.0,1.0,,4.0,2.0,1.0,,3.0,2.0,4.0,,,,,,,,,,,,,,,2.0,2.0,,,
12504365,home,Lazio,Boulaye Dia,dia-boulaye,B. Dia,F,19,180,11046,M,960080,EUR,848102400,M,19,19,False,10.0,8.0,,,0.0,3.0,3.0,5.0,7.0,1.0,1.0,,,,65.0,17.0,6.3,6.0,0.00868872,0,,,5.0,2.0,1.0,3.0,,,,,1.0,1.0,1.0,,,1.0,2.0,,,,,,,boulaye_dia,,,,,,,,
12504365,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,M,10,10,False,24.0,18.0,1.0,1.0,0.0,7.0,9.0,11.0,18.0,3.0,3.0,,,,90.0,47.0,7.6,10.0,0.0091471,3,,3.0,2.0,8.0,2.0,,2.0,2.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,0.4787,0.6947,1.0,,,,2.0,,5.0,True,,
