match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_wasFouled,stat_fouls,stat_unsuccessfulTouch,captain,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_outfielderBlock,player_lastName,stat_goals,stat_penaltyWon,stat_penaltyMiss,player_sofascoreId,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_blockedScoringAttempt,stat_hitWoodwork
12117235,home,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,38.0,27.0,26.0,15.0,0.0,17.0,24.0,10.0,14.0,12.0,1.0,2.0,3.0,90.0,48.0,7.7,11.0,0.00247925,0,1.3146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117235,home,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,40076,EUR,519868800,D,25,25,False,42.0,24.0,10.0,2.0,0.0,17.0,20.0,7.0,24.0,7.0,,,,90.0,64.0,6.7,27.0,0.010891,0,,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117235,home,Atlético Mineiro,Lyanco,lyanco,Lyanco,D,4,187,2874,M,797893,EUR,854755200,D,2,2,False,51.0,44.0,10.0,5.0,0.0,34.0,34.0,10.0,17.0,1.0,,,,90.0,59.0,7.0,9.0,0.00691123,0,,,,1.0,2.0,2.0,,,1.0,1.0,5.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117235,home,Atlético Mineiro,Junior Alonso,junior-alonso,J. Alonso,D,6,185,1792,M,333275,EUR,729216000,D,8,8,False,59.0,51.0,10.0,5.0,0.0,38.0,40.0,13.0,19.0,6.0,,,,90.0,69.0,7.2,10.0,0.00696062,0,,,2.0,3.0,5.0,4.0,1.0,,,,4.0,,2.0,1.0,True,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117235,home,Atlético Mineiro,Brahian Palacios,brahian-palacios,B. Palacios,M,30,178,713,M,1106599,EUR,1038096000,M,30,30,False,28.0,21.0,2.0,,0.0,8.0,9.0,13.0,20.0,5.0,,,,74.0,45.0,6.8,15.0,0.127957,3,,1.0,2.0,1.0,6.0,3.0,,1.0,3.0,,1.0,,,2.0,,,2.0,1.0,Brahian Palacios,1.0,1.0,1.0,2.0,1.0,0.4286,0.1819,1.0,,,,,,,,,,,,,,,
12117235,home,Atlético Mineiro,Fausto Vera,fausto-vera,F. Vera,M,8,181,1966,M,930690,EUR,954028800,M,18,18,False,40.0,32.0,5.0,4.0,0.0,17.0,21.0,17.0,21.0,7.0,,,,90.0,57.0,7.3,10.0,0.121585,2,,2.0,1.0,3.0,6.0,6.0,1.0,,1.0,,3.0,1.0,3.0,1.0,,2.0,2.0,1.0,,,,1.0,1.0,,0.0409,0.0097,1.0,2.0,1.0,,,,,,,,,,,,,
12117235,home,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174,3281,M,822729,EUR,903657600,M,23,23,False,32.0,26.0,3.0,2.0,0.0,16.0,18.0,10.0,14.0,3.0,,,,81.0,38.0,7.2,6.0,0.163968,1,,,,3.0,2.0,4.0,,,,,2.0,,2.0,,,1.0,1.0,,,1.0,,1.0,,,0.0183,,1.0,,,,,,,,,,,,,,,
12117235,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,False,18.0,13.0,3.0,2.0,1.0,6.0,6.0,8.0,15.0,3.0,,,,74.0,28.0,7.3,7.0,0.054156,0,,3.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,
12117235,home,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,M,44,44,False,35.0,22.0,7.0,2.0,1.0,12.0,14.0,12.0,27.0,2.0,,,,90.0,66.0,7.5,21.0,0.492226,0,,6.0,1.0,4.0,6.0,10.0,3.0,,1.0,,3.0,1.0,1.0,1.0,,3.0,5.0,3.0,Rubens,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,
12117235,home,Atlético Mineiro,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,9,9,False,15.0,7.0,1.0,,1.0,2.0,5.0,5.0,10.0,1.0,,,,81.0,29.0,7.8,15.0,0.00362222,4,,,3.0,7.0,4.0,8.0,,1.0,,,,1.0,,5.0,,,,,,1.0,2.0,1.0,3.0,,1.2803,1.7611,1.0,,,,1.0,1.0,1.0,,,,,,,,,
