match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,length,confirmed,injury,description
12117235,FT,3.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12117235,,,,,90,2.0,,1,,,card,Lyanco,Time wasting,False,121575867.0,True,yellow,797893.0,Lyanco,,,,
12117235,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,6.0,,,
12117235,,,,,89,,,2,,,varDecision,,,,28176.0,False,penaltyNotAwarded,1170780.0,Arthur Sousa,,False,,
12117235,,,,,85,,,6,,,card,Matheus Fernandes,Foul,False,121575847.0,False,yellow,840150.0,Matheus Fernandes,,,,
12117235,,,,,84,,,7,,,card,Éverson,Time wasting,False,121575846.0,True,yellow,870748.0,Everson,,,,
12117235,,,,,82,,,9,,,card,Eduardo Santos,Foul,False,121575826.0,False,yellow,925189.0,Eduardo Santos,,,,
12117235,,,,,81,,,10,,,substitution,,,,123081608.0,True,regular,,,,,False,
12117235,,,,,81,,,10,,,substitution,,,,123081607.0,True,regular,,,,,False,
12117235,,3.0,0.0,,78,,,13,,,goal,,,,187363493.0,True,regular,34705.0,Hulk,,,,
12117235,,,,,75,,,16,,,substitution,,,,123081576.0,True,regular,,,,,False,
12117235,,,,,74,,,17,,,substitution,,,,123081571.0,True,regular,,,,,False,
12117235,,,,,74,,,17,,,substitution,,,,123081570.0,True,regular,,,,,False,
12117235,,,,,70,,,21,,,card,Arthur Sousa,Foul,False,121575731.0,False,yellow,1170780.0,Arthur Sousa,,,,
12117235,,,,,64,,,27,,,substitution,,,,123081518.0,False,regular,,,,,False,
12117235,,,,,63,,,28,,,substitution,,,,123081517.0,False,regular,,,,,False,
12117235,,2.0,0.0,,52,,,39,,,goal,,,,187362901.0,True,regular,1199473.0,Cadu,,,,
12117235,,,,,46,,,45,,,substitution,,,,123081426.0,False,regular,,,,,False,
12117235,,,,,46,,,45,,,substitution,,,,123081425.0,False,regular,,,,,False,
12117235,,,,,46,,,45,,,substitution,,,,123081407.0,False,regular,,,,,False,
12117235,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12117235,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,5.0,,,
12117235,,1.0,0.0,,39,,,7,,,goal,,,,187361596.0,True,regular,270287.0,Deyverson,,,,
12117235,,,,,22,,,24,,,inGamePenalty,,goalkeeperSave,,118491620.0,True,missed,270287.0,Deyverson,,,,Goalkeeper save
12117235,,,,,-5,,,6,,,card,Gabriel Milito,Unallowed field entering,False,121576195.0,True,yellow,,,,,,
