match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_interceptionWon,stat_lastManTackle,stat_wonTackle,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_wonContest,captain,stat_outfielderBlock,stat_dispossessed,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot
12763995,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12217,M,oblakjan,69768,EUR,726364800,G,13,13,False,14.0,12.0,7.0,5.0,0.0,11.0,11.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,1.0,90.0,23.0,6.9,2.0,0.00063708,0,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763995,home,Atlético Madrid,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6514,M,lenormand_r,787751,EUR,847670400,D,24,24,False,51.0,45.0,5.0,3.0,0.0,28.0,30.0,17.0,21.0,1.0,2.0,2.0,3.0,,,,,,90.0,56.0,6.6,6.0,0.0129556,1,,2.0,4.0,1.0,1.0,2.0,0.0085,,,,,,,,,,,,,,,,,,,,,,,,,
12763995,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5896,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,88.0,80.0,15.0,7.0,0.0,53.0,53.0,27.0,35.0,5.0,8.0,5.0,10.0,,,,,,90.0,103.0,7.7,9.0,0.00755594,2,,5.0,6.0,1.0,1.0,1.0,0.1254,1.0,1.0,1.0,2.0,0.3655,,,,,,,,,,,,,,,,,,,,
12763995,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11933,M,ReinildoMandava,831424,EUR,759110400,D,23,23,False,76.0,71.0,3.0,2.0,0.0,42.0,46.0,30.0,31.0,2.0,8.0,2.0,2.0,,,,,,90.0,89.0,7.3,5.0,0.0415023,0,,,,,5.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,
12763995,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9261,M,marcosllorente,353138,EUR,791424000,M,14,14,False,41.0,33.0,2.0,2.0,1.0,10.0,14.0,26.0,32.0,,1.0,,4.0,,,,,,90.0,62.0,7.2,14.0,0.424478,2,,1.0,7.0,,,3.0,0.0974,,,,1.0,,,,5.0,3.0,2.0,,,1.0,2.0,1.0,2.0,3.0,,,,,,,,
12763995,home,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54296,M,RodridePaul,249399,EUR,769737600,M,5,5,False,38.0,28.0,5.0,3.0,0.0,15.0,15.0,15.0,27.0,,3.0,,6.0,,,,,,63.0,53.0,7.1,15.0,0.44959,0,,,2.0,,1.0,,,,,1.0,1.0,,,,4.0,2.0,,,,,3.0,,,3.0,1.0,,,,,,,
12763995,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5864,M,Koke6,84539,EUR,694828800,M,6,6,False,62.0,58.0,6.0,6.0,0.0,27.0,30.0,32.0,34.0,,4.0,,3.0,,,,,,90.0,75.0,7.4,7.0,0.0700794,0,,,,,3.0,,,,,1.0,1.0,,,,2.0,1.0,,,2.0,,,,,1.0,,True,1.0,,,,,
12763995,home,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4774,M,,989113,EUR,954633600,M,17,17,False,34.0,27.0,1.0,1.0,0.0,10.0,11.0,19.0,26.0,,1.0,1.0,4.0,,,,,,62.0,45.0,7.2,11.0,0.196326,1,,,2.0,,1.0,,0.0273,,,1.0,,,,,3.0,2.0,,,1.0,,,,1.0,3.0,,,,2.0,,,,
12763995,home,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16971,M,angelcorrea32,316152,EUR,794707200,F,10,10,False,22.0,16.0,1.0,1.0,0.0,3.0,3.0,13.0,19.0,,2.0,,6.0,,,,,,66.0,34.0,7.8,9.0,0.133089,5,,,2.0,4.0,,2.0,0.1995,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,
12763995,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,99570,M,AGriez,85859,EUR,669513600,F,7,7,False,49.0,40.0,3.0,3.0,1.0,14.0,18.0,29.0,38.0,2.0,8.0,,8.0,,,,,,89.0,75.0,9.2,19.0,0.3493,5,,,1.0,3.0,3.0,1.0,0.8581,1.0,1.0,6.0,1.0,0.4669,,,7.0,3.0,1.0,,2.0,,2.0,1.0,1.0,3.0,2.0,,,,,1.0,1.0,
