match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,captain,stat_shotOffTarget,stat_interceptionWon,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11877062,home,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3755,M,lukasz.fabianski,15479,EUR,482630400,G,1,1,False,31.0,22.0,19.0,10.0,17.0,19.0,5.0,12.0,1.0,1.0,1.0,7.0,1.0,3.0,4.0,90.0,42.0,7.4,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877062,home,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1731,M,,138024,EUR,714441600,D,5,5,False,40.0,34.0,2.0,1.0,17.0,18.0,17.0,28.0,2.0,5.0,1.0,3.0,,,,74.0,67.0,7.3,17.0,0,,,6.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
11877062,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2689,M,,829022,EUR,881798400,D,15,15,False,20.0,18.0,3.0,1.0,14.0,14.0,4.0,6.0,2.0,4.0,4.0,1.0,,,,39.0,28.0,6.8,3.0,0,,,,,1.0,,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,
11877062,home,West Ham United,Kurt Zouma,kurt-zouma,K. Zouma,D,,190,2246,M,,139227,EUR,783216000,D,4,4,False,64.0,55.0,10.0,3.0,39.0,42.0,16.0,22.0,7.0,8.0,2.0,6.0,,,,90.0,76.0,7.1,9.0,1,,,,,,,,1.0,1.0,1.0,,,,,,True,1.0,1.0,,,,,,,,,,,
11877062,home,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2407,M,,155997,EUR,775872000,D,33,33,False,60.0,50.0,5.0,2.0,22.0,24.0,28.0,38.0,1.0,4.0,1.0,2.0,,,,90.0,80.0,7.0,14.0,1,,,2.0,,3.0,1.0,1.0,,2.0,1.0,,,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,
11877062,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3292,M,,799041,EUR,793843200,M,28,28,False,53.0,40.0,6.0,3.0,19.0,22.0,21.0,31.0,4.0,7.0,,3.0,,,,90.0,66.0,7.1,15.0,2,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,,,2.0,2.0,,,1.0,,,,,,,,
11877062,home,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10871,M,EdsonAlvarez19,847151,EUR,877651200,M,19,19,False,58.0,53.0,4.0,3.0,22.0,24.0,31.0,34.0,,2.0,,4.0,,,,75.0,68.0,6.6,10.0,1,,,,1.0,6.0,3.0,2.0,,,,3.0,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,
11877062,home,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9084,M,jarrodbowen,552884,EUR,851040000,M,20,20,False,35.0,32.0,2.0,2.0,8.0,9.0,26.0,29.0,2.0,8.0,,7.0,,,,90.0,63.0,8.1,13.0,5,,,3.0,1.0,7.0,7.0,1.0,,2.0,1.0,2.0,3.0,,5.0,,,1.0,,,3.0,,2.0,2.0,1.0,1.0,,,,
11877062,home,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4247,M,prowsey16,161717,EUR,783648000,M,7,7,False,74.0,70.0,5.0,4.0,27.0,29.0,45.0,56.0,,,1.0,5.0,,,,90.0,91.0,7.0,15.0,1,,,11.0,,4.0,1.0,,,,,,,1.0,2.0,1.0,,,,1.0,,,2.0,,1.0,,,,,
11877062,home,West Ham United,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2768,M,,816763,EUR,824947200,M,8,8,False,44.0,37.0,3.0,2.0,11.0,14.0,26.0,33.0,2.0,5.0,1.0,5.0,,,,75.0,63.0,6.8,15.0,2,,,3.0,1.0,4.0,4.0,3.0,,,,2.0,,1.0,,,,,2.0,2.0,1.0,1.0,,,1.0,,,,,
