match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_interceptionWon,stat_penaltyConceded,captain,stat_outfielderBlock,stat_keyPass,stat_onTargetScoringAttempt,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss
14585922,home,FV Illertissen,Malwin Zok,Malwin,Zok,malwin-zok,M. Zok,G,34,195.0,5,M,1413160,EUR,1058832000.0,G,34,34,False,27.0,7.0,26.0,7.0,0.0,3.0,5.0,4.0,22.0,1.0,12.0,6.0,1.0,1.0,7.0,90.0,43.0,8.4,20.0,1.4079,0,-0.02,0.0,-0.09,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585922,home,FV Illertissen,Marco Golz,Marco,Golz,marco-golz,M. Golz,D,11,,0,M,1085316,EUR,,D,11,11,False,25.0,16.0,3.0,,0.0,11.0,14.0,5.0,11.0,2.0,6.0,,,,,90.0,53.0,6.4,15.0,,0,0.18,0.1,-0.53,,1.0,1.0,1.0,8.0,11.0,3.0,1.0,4.0,1.0,8.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14585922,home,FV Illertissen,Maximilian Neuberger,Maximilian,Neuberger,neuberger-maximilian,M. Neuberger,D,38,188.0,3,M,1121239,EUR,953769600.0,D,38,38,False,17.0,11.0,2.0,,0.0,7.0,9.0,4.0,8.0,4.0,3.0,,,,,90.0,31.0,5.7,8.0,,0,0.09,0.21,-0.55,,,,1.0,7.0,3.0,1.0,,2.0,,2.0,,,,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
14585922,home,FV Illertissen,Max Zeller,Max,Zeller,max-zeller,M. Zeller,D,2,,1,M,941205,EUR,929145600.0,D,2,2,False,13.0,10.0,4.0,1.0,0.0,7.0,7.0,3.0,6.0,15.0,2.0,,,,,90.0,35.0,6.8,3.0,,0,0.09,0.06,0.39,,,,,3.0,2.0,,,,,2.0,2.0,,,1.0,3.0,2.0,,True,1.0,,,,,,,,,,,,,,,
14585922,home,FV Illertissen,Alexander Kopf,Alexander,Kopf,alexander-kopf,A. Kopf,D,5,183.0,1,M,1069520,EUR,980208000.0,D,5,5,False,23.0,18.0,4.0,2.0,0.0,11.0,12.0,7.0,11.0,5.0,3.0,,,,,90.0,38.0,6.3,8.0,,0,0.05,-0.03,-0.37,,1.0,,1.0,2.0,4.0,,1.0,,,3.0,2.0,1.0,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,
14585922,home,FV Illertissen,Eduard Heckmann,Eduard,Heckmann,eduard-heckmann,E. Heckmann,D,23,,2,M,1136222,EUR,1018483200.0,D,23,23,False,8.0,5.0,4.0,2.0,0.0,1.0,3.0,4.0,5.0,2.0,4.0,,,,,77.0,29.0,6.4,10.0,,1,0.02,0.03,-0.3,,1.0,,,1.0,4.0,,,1.0,,2.0,1.0,1.0,2.0,,,2.0,,,,,1.0,0.01,,,,,,,,,,,,
14585922,home,FV Illertissen,Luis Pfaumann,Luis,Pfaumann,pfaumann-luis,L. Pfaumann,M,18,,0,M,1897395,EUR,1003363200.0,M,18,18,False,12.0,8.0,,,0.0,5.0,7.0,3.0,5.0,,3.0,,,,,45.0,21.0,6.6,5.0,,0,0.13,0.08,-0.14,,,,,6.0,6.0,2.0,,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,
14585922,home,FV Illertissen,Marco Hingerl,Marco,Hingerl,marco-hingerl,M. Hingerl,M,25,182.0,6,M,326661,EUR,831081600.0,M,25,25,False,19.0,9.0,1.0,,0.0,6.0,11.0,3.0,8.0,,6.0,,,,,77.0,30.0,6.4,12.0,,0,-0.08,0.04,-0.1,,,,2.0,2.0,4.0,,,,,1.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
14585922,home,FV Illertissen,Miloš Cocić,Milos Cocic,,milos-cocic,M. Cocić,M,28,183.0,26,M,1084376,EUR,1054771200.0,M,8,8,False,32.0,17.0,3.0,,0.0,9.0,14.0,8.0,18.0,,6.0,,,,,90.0,44.0,6.4,19.0,,1,0.11,0.13,-0.21,,4.0,2.0,,2.0,2.0,1.0,,3.0,2.0,,,1.0,,,,2.0,,,,2.0,,0.0,1.0,,,,,,,,,,,
14585922,home,FV Illertissen,Denis Milic,Denis,Milic,milic-denis,D. Milic,F,21,187.0,1,M,1606661,EUR,1091145600.0,M,21,21,False,13.0,6.0,2.0,,0.0,2.0,5.0,4.0,8.0,1.0,5.0,,,,,62.0,33.0,6.7,13.0,,1,-0.05,0.05,-0.18,,,,2.0,4.0,6.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,,,1.0,,,,1.0,,-0.21,1.0,,,,,,,,,,,
14585922,home,FV Illertissen,Yannick Glessing,Yannick,Glessing,yannick-glessing,Y. Glessing,M,7,,10,M,894394,EUR,886982400.0,F,7,7,False,15.0,6.0,1.0,1.0,0.0,5.0,6.0,1.0,9.0,,2.0,,,,,86.0,32.0,6.6,15.0,,2,-0.19,0.4,0.22,,,,1.0,6.0,3.0,,1.0,2.0,,2.0,2.0,3.0,,,3.0,,,,,,,-0.36,1.0,1.0,,,,,,,,,,
14585922,home,FV Illertissen,Daniel Hausmann,Daniel,Hausmann,hausmann-daniel,D. Hausmann,M,13,,3,M,1102066,EUR,1045008000.0,F,13,13,True,9.0,7.0,1.0,,0.0,5.0,5.0,2.0,4.0,,1.0,,,,,45.0,13.0,6.5,3.0,,1,-0.01,-0.15,-0.01,,,,,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,-0.28,1.0,,,,,,,,,,,
14585922,home,FV Illertissen,Tobias Rühle,Tobias,Rühle,tobias-ruhle,T. Rühle,F,31,175.0,2,M,94960,EUR,665884800.0,F,31,31,True,8.0,4.0,,,0.0,2.0,2.0,2.0,6.0,,1.0,,,,,28.0,13.0,6.5,5.0,,1,-0.04,0.01,-0.01,,,,1.0,3.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,-0.03,,1.0,,,,,,,,,,
14585922,home,FV Illertissen,Namrud Embaye,Namrud Embaye,,embaye-namrud,N. Embaye,M,6,,2,M,1519024,EUR,1010534400.0,M,6,6,True,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,,4.0,,,,,13.0,11.0,6.6,2.0,,0,-0.11,0.19,-0.05,,,,,,2.0,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14585922,home,FV Illertissen,Mussa Fofanah,Mussa Fofanah,,mussa-fofanah,M. Fofanah,F,9,180.0,4,M,1908087,EUR,1035763200.0,F,9,9,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,13.0,2.0,6.5,,,0,-0.01,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585922,home,FV Illertissen,Patrick Ekinci,Patrick Ekinci,,ekinci-patrick,P. Ekinci,M,15,,0,M,1391569,EUR,1048896000.0,D,15,15,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,4.0,2.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585922,home,FV Illertissen,Michel Witte,Michel,Witte,michel-witte,M. Witte,G,1,193.0,1,M,931820,EUR,922060800.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585922,home,FV Illertissen,Clayton Irigoyen,Clayton Irigoyen,,clayton-irigoyen,C. Irigoyen,D,20,178.0,21,M,1149157,EUR,1108684800.0,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585922,home,FV Illertissen,Uros Micic,Uros,Micic,micic-uros,U. Micic,F,14,184.0,0,M,1979247,EUR,1099958400.0,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585922,home,FV Illertissen,Daniel Gerstmayer,Daniel,Gerstmayer,daniel-gerstmayer,D. Gerstmayer,F,19,,4,M,1395621,EUR,,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585922,away,1. FC Magdeburg,Dominik Reimann,,,dominik-reimann,D. Reimann,G,1,185.0,108,M,352556,EUR,866592000.0,G,1,1,False,48.0,43.0,8.0,4.0,0.0,39.0,41.0,4.0,7.0,1.0,9.0,,,,1.0,90.0,58.0,7.1,5.0,-0.0005,0,0.25,0.07,0.2,0.0,,,,,,,,,,,,,,,,,,True,,,,,,,2.0,1.0,1.0,,,,,,,
14585922,away,1. FC Magdeburg,Lubambo Musonda,,,lubambo-musonda,L. Musonda,M,19,171.0,485,M,787465,EUR,794016000.0,D,19,19,False,45.0,38.0,1.0,1.0,0.0,16.0,19.0,22.0,26.0,,6.0,,,,,71.0,65.0,6.6,15.0,,1,0.19,0.04,-0.03,,4.0,1.0,,6.0,2.0,1.0,3.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,2.0,,-0.1,1.0,,,,,,,,,,,
