match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_shotOffTarget,stat_interceptionWon,stat_totalCross,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_accurateCross,stat_totalOffside,stat_penaltyWon,stat_hitWoodwork
10407299,home,SV Zulte Waregem,Sammy Bossut,,,sammy-bossut,S. Bossut,G,38,187.0,35,M,18827,EUR,492566400,G,1,1,False,True,37.0,26.0,17.0,8.0,23.0,26.0,3.0,11.0,12.0,1.0,2.0,1.0,2.0,90.0,46.0,5.8,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407299,home,SV Zulte Waregem,Alessandro Ciranni,,,alessandro-ciranni,A. Ciranni,D,2,172.0,38,M,845968,EUR,835920000,D,14,14,False,,19.0,12.0,1.0,1.0,5.0,5.0,7.0,14.0,3.0,,,,,66.0,33.0,6.0,10.0,1,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10407299,home,SV Zulte Waregem,Modou Tambedou,Moudou Tambedou,,modou-tambedou,M. Tambedou,D,20,,99,M,1391466,EUR,1049414400,D,18,18,False,,61.0,50.0,12.0,5.0,40.0,45.0,10.0,16.0,10.0,,,,,90.0,75.0,6.0,13.0,0,7.0,5.0,1.0,,,,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,
10407299,home,SV Zulte Waregem,Borja López,,,borja-lopez,B. López,D,4,192.0,53,M,284865,EUR,760147200,D,3,3,False,,79.0,64.0,25.0,16.0,45.0,49.0,19.0,30.0,10.0,,,,,90.0,96.0,6.3,17.0,1,6.0,8.0,1.0,1.0,1.0,,4.0,,2.0,3.0,,,2.0,2.0,,3.0,3.0,,1.0,2.0,,,,,,,,,,,
10407299,home,SV Zulte Waregem,Oleksandr Drambaev,,,oleksandr-drambaev,O. Drambaev,D,14,183.0,50,M,997084,EUR,987811200,D,5,5,False,,36.0,32.0,2.0,,19.0,20.0,13.0,18.0,3.0,,,,,90.0,54.0,6.2,11.0,2,3.0,2.0,,1.0,,,,2.0,,1.0,,,,1.0,1.0,2.0,,,2.0,1.0,2.0,,,,,,,,,,
10407299,home,SV Zulte Waregem,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186.0,77,M,846330,EUR,896140800,M,6,6,False,,24.0,22.0,3.0,3.0,10.0,11.0,12.0,13.0,4.0,,,,,83.0,36.0,6.4,7.0,1,6.0,3.0,1.0,3.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,,,,,,,2.0,,,,,,,,,,,
10407299,home,SV Zulte Waregem,Nicolas Rommens,,,nicolas-rommens,N. Rommens,M,8,183.0,22,M,328159,EUR,787622400,M,20,20,False,,43.0,32.0,3.0,,24.0,27.0,8.0,19.0,2.0,,,,,90.0,54.0,6.1,15.0,1,8.0,2.0,3.0,,,,,,,2.0,1.0,2.0,,1.0,,2.0,1.0,,1.0,1.0,3.0,,,,,,,,,,
10407299,home,SV Zulte Waregem,Lasse Vigen,,,lasse-vigen-christensen,L. Vigen,M,6,178.0,53,M,135257,EUR,776908800,M,8,8,False,,12.0,7.0,,,5.0,6.0,2.0,6.0,2.0,,,,,45.0,17.0,6.3,6.0,0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,
10407299,home,SV Zulte Waregem,Alieu Fadera,,,fadera-alieu,A. Fadera,M,20,181.0,1183,M,1031548,EUR,1004745600,F,7,7,False,,23.0,18.0,,,4.0,4.0,14.0,20.0,4.0,,,,,90.0,45.0,7.4,10.0,2,10.0,13.0,3.0,5.0,4.0,1.0,,2.0,7.0,1.0,1.0,4.0,,1.0,,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
10407299,home,SV Zulte Waregem,Jelle Vossen,,,jelle-vossen,J. Vossen,F,9,180.0,295,M,45946,EUR,606528000,F,9,9,False,,8.0,5.0,,,3.0,4.0,2.0,4.0,,,,,,45.0,11.0,7.0,4.0,1,6.0,,,,,,,1.0,,,,6.0,,,,,,,,,,,,,1.0,1.0,,,,,
