match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_interceptionWon,stat_fouls,captain,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_penaltyConceded,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,player_sofascoreId,stat_accurateCross,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_hitWoodwork,stat_penaltyMiss,stat_goalAssist
10570038,home,Leeds United,Luis Sinisterra,,,luis-sinisterra,L. Sinisterra,F,17,176,6578,M,836070,EUR,929577600,F,23,23,False,29.0,25.0,1.0,,13.0,14.0,12.0,15.0,6.0,5.0,3.0,,,,,62.0,40.0,7.7,8.0,1,,,1.0,2.0,,1.0,3.0,2.0,1.0,,,,,,,2.0,,1.0,,,,,1.0,Sinisterra29,,,1.0,,,,,,
10570038,home,Leeds United,Robin Koch,,,robin-koch,R. Koch,D,4,190,1834,M,581302,EUR,837561600,D,5,5,True,50.0,47.0,5.0,2.0,37.0,39.0,10.0,11.0,3.0,4.0,2.0,,,,,45.0,56.0,6.9,3.0,0,,,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10570038,home,Leeds United,Pascal Struijk,,,pascal-struijk,P. Struijk,D,5,190,1358,M,836675,EUR,934329600,D,21,21,True,50.0,37.0,5.0,,23.0,33.0,14.0,18.0,7.0,8.0,,,,,,45.0,72.0,7.2,15.0,0,1.0,,5.0,1.0,1.0,,,,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10570038,home,Leeds United,Marc Roca,,,marc-roca,M. Roca,M,21,184,1517,M,847128,EUR,848966400,M,8,8,True,34.0,33.0,4.0,3.0,16.0,16.0,18.0,19.0,2.0,1.0,,,,,,28.0,42.0,7.3,2.0,1,1.0,1.0,,1.0,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,
10570038,home,Leeds United,Rodrigo,,,rodrigo,Rodrigo,M,19,181,2030,M,542472,EUR,668217600,F,19,19,True,9.0,7.0,1.0,1.0,5.0,6.0,2.0,3.0,,,,,,,,15.0,13.0,6.7,4.0,1,,1.0,,1.0,,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,
10570038,home,Leeds United,Daniel James,,,daniel-james,D. James,M,7,172,4102,M,828639,EUR,879120000,M,20,20,True,7.0,6.0,,,3.0,3.0,3.0,5.0,1.0,1.0,,,,,,15.0,12.0,6.5,4.0,0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,Daniel_James97,,,,,,,,,
10570038,home,Leeds United,Joel Robles,,,joel-robles,J. Robles,G,1,195,153,M,93796,EUR,645580800,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570038,home,Leeds United,Rasmus Kristensen,,,rasmus-kristensen,R. Kristensen,D,13,186,1612,M,921789,EUR,868579200,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570038,home,Leeds United,Brenden Aaronson,,,brenden-aaronson,B. Aaronson,M,11,178,2605,M,973431,EUR,972172800,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570038,home,Leeds United,Jack Harrison,,,jack-harrison,J. Harrison,M,17,175,1167,M,829570,EUR,848448000,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570038,away,Barnsley,Jack Walton,,,jack-walton,J. Walton,G,12,184,30,M,793229,EUR,893289600,G,1,1,False,31.0,7.0,28.0,4.0,3.0,8.0,4.0,23.0,1.0,14.0,1.0,,1.0,1.0,1.0,90.0,42.0,5.9,24.0,0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,
10570038,away,Barnsley,Conor McCarthy,,,conor-mccarthy,C. McCarthy,D,3,184,45,M,838865,EUR,892252800,D,21,21,False,23.0,18.0,3.0,2.0,14.0,16.0,4.0,8.0,4.0,6.0,1.0,,,,,90.0,50.0,6.2,8.0,0,1.0,1.0,,6.0,,2.0,,,4.0,3.0,2.0,,2.0,3.0,,,,,,1.0,,,,,,,,,,1.0,,,
10570038,away,Barnsley,Mads Juel Andersen,,,mads-juel-andersen,M. J. Andersen,D,5,194,146,M,841005,EUR,883180800,D,6,6,False,26.0,19.0,4.0,2.0,16.0,18.0,3.0,8.0,3.0,5.0,,,,,,90.0,35.0,7.3,7.0,1,,,2.0,,,,,,5.0,1.0,,,1.0,,True,,,1.0,,,,,1.0,,,,,,,,,,
10570038,away,Barnsley,Liam Kitching,,,liam-kitching,L. Kitching,D,15,186,133,M,921006,EUR,938736000,D,5,5,False,32.0,19.0,6.0,2.0,7.0,14.0,12.0,19.0,5.0,3.0,,,,,,90.0,66.0,6.4,17.0,1,1.0,,2.0,3.0,1.0,1.0,,,6.0,3.0,2.0,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,
10570038,away,Barnsley,Jordan Helliwell,Jordan,Helliwell,jordan-helliwell,J. Helliwell,M,8,169,7,M,950348,EUR,1001203200,M,25,25,False,11.0,4.0,4.0,,1.0,4.0,3.0,7.0,3.0,2.0,,,,,,63.0,21.0,6.4,13.0,0,,1.0,,1.0,,,1.0,1.0,,2.0,2.0,,,,,6.0,,,,,,,,,,,,,,,,,
10570038,away,Barnsley,Callum Styles,,,styles-callum,C. Styles,D,4,167,958,M,839940,EUR,954201600,M,4,4,False,39.0,31.0,3.0,1.0,15.0,16.0,16.0,23.0,9.0,11.0,2.0,,,,,90.0,61.0,6.6,13.0,1,,,,7.0,3.0,,4.0,1.0,1.0,6.0,3.0,,2.0,1.0,,2.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,1.0,
10570038,away,Barnsley,Josh Benson,,,josh-benson,J. Benson,M,19,175,27,M,974553,EUR,944352000,M,10,10,False,33.0,22.0,5.0,3.0,14.0,16.0,10.0,20.0,5.0,7.0,1.0,,,,,80.0,48.0,6.7,17.0,0,3.0,,1.0,8.0,3.0,3.0,2.0,1.0,,2.0,2.0,2.0,,1.0,,1.0,,,,,1.0,,,,2.0,,,,,,,,1.0
10570038,away,Barnsley,Clarke Oduor,,,clarke-oduor,C. Oduor,M,29,179,499,M,972417,EUR,930268800,M,22,22,False,19.0,13.0,2.0,,11.0,15.0,2.0,5.0,3.0,4.0,,,,,,63.0,33.0,6.3,10.0,0,1.0,,,4.0,,,5.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10570038,away,Barnsley,Luke Thomas,,,luke-thomas,L. Thomas,M,11,171,36,M,824623,EUR,919382400,F,16,16,False,22.0,14.0,1.0,,9.0,12.0,5.0,12.0,5.0,9.0,1.0,,,,,80.0,31.0,6.8,10.0,0,2.0,2.0,,5.0,3.0,,1.0,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10570038,away,Barnsley,Devante Cole,Devante,Cole,devante-cole,D. Cole,F,22,185,230,M,190865,EUR,800064000,F,44,44,False,12.0,6.0,,,1.0,3.0,5.0,9.0,4.0,5.0,1.0,,,,,90.0,33.0,6.8,11.0,1,,6.0,1.0,10.0,1.0,1.0,2.0,2.0,,,,,1.0,2.0,,4.0,,1.0,,,,,,,,,,,,,,,
10570038,away,Barnsley,James Norwood,,,james-norwood,J. Norwood,F,11,178,58,M,73510,EUR,652492800,F,9,9,False,10.0,4.0,,,1.0,2.0,3.0,8.0,4.0,1.0,,,,,,63.0,15.0,6.3,9.0,0,,3.0,4.0,6.0,,1.0,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,
10570038,away,Barnsley,Jordan Williams,,,jordan-williams,J. Williams,D,2,179,50,M,826146,EUR,940550400,D,2,2,True,3.0,1.0,2.0,,1.0,1.0,,3.0,1.0,1.0,,,,,,27.0,16.0,6.2,8.0,1,1.0,,,4.0,,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,
10570038,away,Barnsley,Matthew Wolfe,,,matthew-wolfe,M. Wolfe,M,14,185,7,M,922931,EUR,946684800,M,33,33,True,8.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,3.0,,,,,,27.0,14.0,6.9,6.0,0,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
10570038,away,Barnsley,Slobodan Tedić,,,slobodan-tedic,S. Tedić,F,9,190,286,M,905103,EUR,955584000,F,31,31,True,8.0,4.0,2.0,2.0,,1.0,4.0,7.0,2.0,1.0,,,,,,27.0,10.0,6.7,5.0,1,,,2.0,2.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
10570038,away,Barnsley,William Hondermarck,,,hondermarck-william,W. Hondermarck,M,16,185,92,M,933152,EUR,974764800,M,23,23,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,10.0,5.0,6.5,1.0,0,,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10570038,away,Barnsley,Luca Connell,,,luca-connell,L. Connell,M,48,177,125,M,972348,EUR,987724800,M,48,48,True,5.0,4.0,,,1.0,1.0,4.0,7.0,2.0,1.0,,,,,,10.0,13.0,6.8,4.0,0,3.0,,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
10570038,away,Barnsley,Bradley Collins,,,bradley-collins,B. Collins,G,24,184,104,M,788259,EUR,856224000,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570038,away,Barnsley,Robbie Cundy,,,robbie-cundy,R. Cundy,D,6,189,11,M,803705,EUR,864950400,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570038,away,Barnsley,Aiden Marsh,,,aiden-marsh,A. Marsh,F,37,175,22,M,1010828,EUR,1052092800,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570038,away,Barnsley,Jack Aitchison,,,jack-aitchison,J. Aitchison,F,10,179,37,M,831250,EUR,952214400,F,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
