match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_interceptionWon,stat_totalCross,stat_wasFouled,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,captain,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_ownGoals,stat_clearanceOffLine,stat_outfielderBlock
12764274,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12727,M,yannsommer,16206,EUR,598320000,G,1,1,False,25.0,20.0,9.0,4.0,0.0,19.0,21.0,1.0,4.0,4.0,1.0,1.0,90.0,30.0,7.0,6.0,0.00042979,0,0.0883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764274,home,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10869,M,benpavard21,787505,EUR,827971200,D,28,28,False,21.0,14.0,1.0,,0.0,7.0,10.0,7.0,11.0,,,,44.0,28.0,6.6,8.0,0.00268849,1,,2.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.1671,,,,,,,,,,,,,,,,,,,,,,
12764274,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5703,M,Stefandevrij,91046,EUR,697248000,D,6,6,False,51.0,47.0,5.0,3.0,0.0,40.0,41.0,7.0,10.0,6.0,,,90.0,63.0,7.3,4.0,0.00715595,0,,1.0,1.0,2.0,2.0,,,3.0,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,
12764274,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15410,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,56.0,47.0,5.0,1.0,0.0,19.0,20.0,28.0,41.0,3.0,,,65.0,70.0,6.9,14.0,0.0183191,0,,,,1.0,3.0,,,3.0,1.0,,,1.0,,,,,5.0,2.0,,,,,,,,,,,,,,,,,
12764274,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32973,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,69.0,61.0,7.0,5.0,0.0,24.0,28.0,38.0,42.0,10.0,,,76.0,79.0,7.5,9.0,0.13771,2,,,,3.0,3.0,,1.0,,1.0,1.0,,,0.0694,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0104,2.0,,,,,,,,
12764274,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15077,M,ddumfries2,759520,EUR,829785600,M,2,2,False,22.0,14.0,2.0,,0.0,11.0,14.0,4.0,10.0,2.0,,,90.0,58.0,6.6,23.0,0.132191,2,,2.0,4.0,7.0,9.0,1.0,,2.0,2.0,,4.0,2.0,0.438,,,2.0,2.0,,1.0,,2.0,5.0,3.0,,,,1.0,2.0,,,,,,,
12764274,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21334,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,49.0,39.0,2.0,2.0,0.0,18.0,21.0,21.0,31.0,5.0,,,90.0,64.0,7.0,16.0,0.12159,0,,1.0,1.0,5.0,7.0,,,,4.0,2.0,1.0,2.0,,,,,3.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,
12764274,home,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18823,M,zielu_94,138605,EUR,769392000,M,7,7,False,58.0,54.0,4.0,3.0,0.0,15.0,17.0,40.0,43.0,8.0,,,90.0,71.0,7.2,7.0,0.0736094,2,,,,3.0,3.0,,,,1.0,,,,0.0651,,,,2.0,1.0,1.0,1.0,,3.0,1.0,,1.0,,3.0,1.0,,,,,,,
12764274,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15782,M,dimarco32,284361,EUR,879120000,M,32,32,False,55.0,48.0,,,0.0,16.0,18.0,36.0,46.0,6.0,,,90.0,78.0,7.7,14.0,1.34872,1,,,,3.0,3.0,,,2.0,2.0,1.0,,,0.0082,,,,9.0,1.0,4.0,1.0,2.0,,,1.0,,,2.0,1.0,,,,,,,
12764274,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,121978,M,LautaroM,823984,EUR,872208000,F,10,10,False,18.0,14.0,,,0.0,4.0,6.0,10.0,12.0,1.0,,,76.0,27.0,6.9,8.0,0.339975,1,,1.0,,6.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.1158,,,,,,,2.0,,3.0,,1.0,,0.6839,1.0,,True,,,,,,
12764274,home,Inter,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20222,M,mehditaremi9,812533,EUR,711417600,F,99,99,False,13.0,11.0,,,0.0,,1.0,11.0,12.0,,,,65.0,24.0,6.8,5.0,0.0164349,2,,4.0,2.0,6.0,4.0,,1.0,1.0,,,1.0,1.0,0.1624,,,,,2.0,,,1.0,1.0,,,,0.1539,,1.0,,,,,,,
12764274,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5511,M,,906275,EUR,975456000,D,31,31,True,17.0,14.0,1.0,,0.0,11.0,13.0,3.0,4.0,1.0,,,46.0,27.0,6.8,5.0,0.0175921,0,,,1.0,,2.0,,,4.0,,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,
12764274,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7421,M,,929199,EUR,915667200,D,30,30,True,11.0,11.0,,,0.0,6.0,6.0,5.0,5.0,1.0,,,25.0,16.0,6.8,,0.0015533,0,,,2.0,,3.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12764274,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25604,M,m_thuram,791702,EUR,870825600,F,9,9,True,7.0,5.0,,,0.0,5.0,6.0,,1.0,3.0,,,25.0,16.0,6.4,3.0,7.781e-05,1,,2.0,,4.0,2.0,1.0,,3.0,,,,1.0,0.3448,,,,,1.0,,,,2.0,1.0,,,,,1.0,,,,,,,
12764274,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8726,M,micki_taryan,37151,EUR,601344000,M,22,22,True,9.0,6.0,2.0,1.0,0.0,3.0,4.0,3.0,5.0,,,,14.0,13.0,6.6,4.0,0.00125718,0,,,1.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
12764274,home,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8617,M,m.arnautovic7,21927,EUR,608947200,F,8,8,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,14.0,5.0,6.5,1.0,0.00576667,0,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,
12764274,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1368,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764274,home,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2848,M,,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
