match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_totalClearance,stat_outfielderBlock,stat_keyPass,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_errorLeadToAShot,stat_shotOffTarget,stat_goals,stat_lastManTackle,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAGoal
11373443,home,Bristol City,Nahki Wells,nahki-wells,N. Wells,F,21,170.0,310,M,145182,EUR,644198400,F,21,21,False,16.0,11.0,1.0,3.0,3.0,4.0,,,,,72.0,25.0,8.4,9.0,2,,8.0,14.0,1.0,,,3.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,2.0,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,1.0,,
11373443,home,Bristol City,Mark Sykes,mark-sykes,M. Sykes,M,17,182.0,137,M,560196,EUR,870652800,M,17,17,True,28.0,26.0,1.0,13.0,13.0,3.0,,,,,45.0,35.0,6.9,5.0,0,1.0,13.0,17.0,2.0,,1.0,1.0,2.0,,,,,,,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,
11373443,home,Bristol City,Matty James,matty-james,M. James,M,37,183.0,90,M,54331,EUR,680140800,M,6,6,True,44.0,41.0,3.0,19.0,19.0,3.0,,,,,29.0,48.0,6.8,5.0,2,1.0,22.0,26.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11373443,home,Bristol City,Sam Bell,sam-bell,S. Bell,F,20,178.0,96,M,1093053,EUR,1022112000,F,20,20,True,8.0,4.0,,1.0,1.0,,,,,,29.0,12.0,6.5,7.0,0,,3.0,8.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,Sam Bell,,,,,,,,,,,,1.0,,
11373443,home,Bristol City,Kal Naismith,kal-naismith,K. Naismith,D,3,185.0,86,M,215032,EUR,698371200,D,4,4,True,31.0,28.0,1.0,19.0,20.0,5.0,,,,,28.0,34.0,7.3,3.0,1,,9.0,11.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
11373443,home,Bristol City,Ephraim Yeboah,yeboah-ephraim,E. Yeboah,F,25,177.0,109,M,1520803,EUR,1153440000,F,29,29,True,13.0,11.0,,2.0,2.0,2.0,,,,,18.0,19.0,6.4,6.0,1,,9.0,12.0,1.0,1.0,,3.0,,,,,,,,,1.0,,,,,2.0,Ephraim Yeboah,,,,1.0,,,,,,,,,1.0,
11373443,home,Bristol City,Harvey Wiles-Richards,wiles-richards-harvey,H. Wiles-Richards,G,,181.0,15,M,1109336,EUR,1022457600,G,13,13,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373443,home,Bristol City,Jamie Knight-Lebel,jamie-knight-lebel,J. Knight-Lebel,D,22,188.0,164,M,1384002,EUR,1103846400,D,27,27,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Jamie Knight-Lebel,,,,,,,,,,,,,,
11373443,home,Bristol City,Cameron Pring,cameron-pring,C. Pring,D,3,185.0,62,M,909763,EUR,885427200,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373443,home,Bristol City,Raphael Araoye,raphael-araoye,R. Araoye,D,2,,16,M,1391786,EUR,1100995200,D,28,28,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373443,away,Oxford United,James Beadle,beadle-james,J. Beadle,G,25,201.0,588,M,1148507,EUR,1089936000,G,1,1,False,28.0,20.0,11.0,19.0,21.0,7.0,,4.0,,,90.0,40.0,6.2,8.0,0,3.0,1.0,7.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,James Beadle,,,,,,,,,,,,,,
11373443,away,Oxford United,Fin Stevens,finley-stevens,F. Stevens,D,14,177.0,115,M,1064630,EUR,1049932800,D,15,15,False,42.0,30.0,6.0,18.0,24.0,2.0,,,,,90.0,64.0,6.8,13.0,1,2.0,13.0,19.0,1.0,,1.0,,4.0,,,,5.0,3.0,1.0,,,,2.0,,2.0,,Finley Stevens,,1.0,1.0,,,1.0,,,,,,,1.0,
11373443,away,Oxford United,Elliott Moore,elliott-moore,E. Moore,D,24,195.0,46,M,855652,EUR,858470400,D,5,5,False,58.0,56.0,2.0,51.0,53.0,2.0,,,,,90.0,68.0,6.3,2.0,0,2.0,5.0,5.0,,,1.0,,1.0,,,,4.0,,,,,True,3.0,,,,,,,,,,,,,,,,,,
11373443,away,Oxford United,Jordan Thorniley,jordan-thorniley,J. Thorniley,D,,181.0,21,M,845898,EUR,848793600,D,4,4,False,36.0,29.0,3.0,24.0,28.0,1.0,,,,,80.0,40.0,6.0,7.0,0,,5.0,8.0,,1.0,2.0,3.0,4.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
11373443,away,Oxford United,Ciaron Brown,ciaron-brown,C. Brown,D,3,185.0,77,M,948257,EUR,884736000,D,3,3,False,29.0,19.0,4.0,9.0,15.0,3.0,,,,,90.0,57.0,6.4,13.0,0,,10.0,15.0,1.0,,3.0,2.0,7.0,,,,5.0,1.0,,3.0,2.0,,5.0,1.0,,,,,,,,,,,,,,,,,
11373443,away,Oxford United,Marcus McGuane,marcus-mcguane,M. McGuane,M,17,178.0,76,M,836692,EUR,917913600,M,18,18,False,60.0,55.0,1.0,38.0,39.0,5.0,,,,,90.0,66.0,6.5,6.0,0,,17.0,21.0,,,,3.0,1.0,1.0,,,2.0,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,
11373443,away,Oxford United,Cameron Brannagan,cameron-brannagan,C. Brannagan,M,8,180.0,229,M,372522,EUR,831600000,M,8,8,False,46.0,38.0,6.0,22.0,23.0,3.0,,,,,89.0,55.0,6.2,11.0,2,3.0,16.0,24.0,1.0,,,3.0,,,1.0,,2.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,2.0,
11373443,away,Oxford United,Stanley Mills,stanley-mills,S. Mills,M,17,180.0,60,M,1119657,EUR,1067040000,M,7,7,False,10.0,6.0,,6.0,8.0,2.0,,,,,57.0,24.0,7.0,7.0,4,,,4.0,2.0,2.0,,3.0,3.0,1.0,,,2.0,2.0,1.0,,,,,,,1.0,Stanley,Mills,,,1.0,1.0,,,2.0,,,,,2.0,1.0
11373443,away,Oxford United,Billy Bodin,billy-bodin,B. Bodin,F,31,180.0,41,M,95707,EUR,701395200,M,10,10,False,19.0,15.0,,8.0,9.0,4.0,,,,,57.0,27.0,7.3,6.0,2,,7.0,10.0,,,1.0,4.0,5.0,1.0,2.0,1.0,,3.0,2.0,,1.0,,,,3.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,
11373443,away,Oxford United,Tyler Goodrham,tyler-goodrham,T. Goodrham,M,19,170.0,124,M,993444,EUR,1060214400,M,19,19,False,18.0,15.0,,5.0,5.0,3.0,,,,,67.0,33.0,7.1,6.0,2,,10.0,13.0,,2.0,,3.0,5.0,,,1.0,1.0,2.0,,1.0,,,1.0,,3.0,2.0,,,,,3.0,2.0,,,,,,,,1.0,
11373443,away,Oxford United,Gatlin O'Donkor,gatlin-odonkor,G. O'Donkor,F,39,178.0,110,M,1093341,EUR,1097712000,F,39,39,False,8.0,7.0,,1.0,1.0,1.0,,,,,57.0,15.0,6.4,5.0,0,,6.0,7.0,,4.0,2.0,7.0,4.0,,2.0,,,,,2.0,1.0,,,,,2.0,Gatlin O'Donkor,,,,,,,,,,,,,,
11373443,away,Oxford United,Rúben Rodrigues,ruben-rodrigues,R. Rodrigues,M,20,181.0,252,M,946563,EUR,838857600,F,20,20,True,15.0,11.0,1.0,7.0,7.0,4.0,,,,,33.0,24.0,6.8,9.0,0,1.0,4.0,9.0,1.0,1.0,,2.0,1.0,,1.0,,2.0,,,,,,1.0,,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,
11373443,away,Oxford United,Josh Murphy,josh-murphy,J. Murphy,M,23,173.0,319,M,291483,EUR,793584000,M,23,23,True,12.0,9.0,2.0,4.0,5.0,2.0,,,,,33.0,16.0,6.5,4.0,0,1.0,5.0,7.0,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,Josh,Murphy,,,,,,,,,,,,,
11373443,away,Oxford United,Mark Harris,mark-harris,M. Harris,F,9,182.0,285,M,1064263,EUR,914889600,F,9,9,True,12.0,9.0,,5.0,6.0,2.0,,,,,33.0,20.0,6.4,5.0,2,,4.0,6.0,,,,2.0,3.0,,1.0,1.0,,1.0,1.0,,,,,,,,Mark Harris,,,,3.0,2.0,,,,,,1.0,,1.0,
11373443,away,Oxford United,Sam Long,sam-long,S. Long,D,2,179.0,34,M,255391,EUR,790214400,D,2,2,True,18.0,14.0,2.0,11.0,12.0,1.0,,,,,23.0,20.0,6.6,4.0,0,,3.0,6.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11373443,away,Oxford United,Stephan Negru,negru-stephan,S. Negru,D,28,,76,M,1413159,EUR,1027468800,D,28,28,True,11.0,11.0,1.0,10.0,10.0,,,,,,10.0,16.0,6.9,,0,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11373443,away,Oxford United,Simon Eastwood,simon-eastwood,S. Eastwood,G,13,188.0,17,M,20804,EUR,614822400,G,13,13,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373443,away,Oxford United,Max Woltman,max-woltman,M. Woltman,M,30,178.0,68,M,1110108,EUR,1061337600,F,27,27,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Max,Woltman,,,,,,,,,,,,,
11373443,away,Oxford United,Zaide Took-Oxley,zaide-took-oxley,Z. Took-Oxley,M,,,1,,1520804,EUR,1146700800,M,44,44,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Zaide Took-Oxley,,,,,,,,,,,,,,
11373443,away,Oxford United,Oisin Smyth,oisin-smyth,O. Smyth,M,8,,47,M,1138556,EUR,957484800,M,14,14,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Oisin Smyth,,,,,,,,,,,,,,
