match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_totalOffside,stat_dispossessed,stat_totalContest,stat_wonContest,stat_goals,stat_challengeLost,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_crossNotClaimed,stat_outfielderBlock,stat_lastManTackle
13472809,home,Mirassol,Alex Muralha,Alex,Santana,alex-muralha,A. Muralha,G,23,188.0,332,M,340113,EUR,626659200,G,23,23,False,33.0,32.0,5.0,4.0,0.0,31.0,31.0,1.0,2.0,14.0,2.0,1.0,2.0,90.0,45.0,7.1,1.0,0.00041913,0,0.1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472809,home,Mirassol,Daniel Borges,,,daniel-borges,D. Borges,D,20,174.0,183,M,794874,EUR,732844800,D,20,20,False,51.0,45.0,5.0,2.0,1.0,25.0,27.0,20.0,24.0,4.0,,,,90.0,80.0,8.0,14.0,0.799772,1,,12.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.023,0.173,6.0,,,,,,,,,,,,,,,,
13472809,home,Mirassol,João Victor,,,joao-victor,J. Victor,D,34,188.0,233,M,863297,EUR,873158400,D,34,34,False,68.0,62.0,8.0,5.0,0.0,53.0,58.0,9.0,10.0,1.0,,,,90.0,79.0,6.6,8.0,0.0114425,1,,,,4.0,5.0,,,1.0,,,2.0,1.0,1.0,0.0702,,,3.0,4.0,1.0,2.0,,,,,,,,,,,,
13472809,home,Mirassol,Jemmes,Jemmes Ribeiro,,ribeiro-da-silva-jemmes-bruno,Jemmes,D,3,187.0,583,M,1527129,EUR,955238400,D,3,3,False,61.0,52.0,8.0,6.0,0.0,34.0,37.0,18.0,24.0,2.0,,,,90.0,69.0,6.9,9.0,0.00495117,0,,,,1.0,4.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,2.0,,4.0,1.0,,,,,,,,,,,
13472809,home,Mirassol,Reinaldo,,,reinaldo,Reinaldo,D,6,178.0,2574,M,243109,EUR,622944000,D,6,6,False,42.0,34.0,8.0,6.0,1.0,11.0,13.0,23.0,29.0,3.0,,,,77.0,72.0,8.1,18.0,0.251793,3,,7.0,3.0,4.0,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,,0.069,0.188,3.0,,,2.0,1.0,,2.0,3.0,1.0,1.0,,,,,,,
13472809,home,Mirassol,Guilherme Marques,,,guilherme-marques,Guilherme Marques,M,12,174.0,277,M,109610,EUR,674784000,M,12,12,False,37.0,34.0,3.0,1.0,0.0,16.0,16.0,18.0,21.0,5.0,,,,67.0,44.0,6.6,5.0,0.0597874,1,,,,4.0,3.0,,,,1.0,1.0,1.0,2.0,1.0,0.0817,,2.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,
13472809,home,Mirassol,Neto Moura,,,neto-moura,N. Moura,M,25,176.0,363,M,559034,EUR,839289600,M,25,25,False,63.0,54.0,8.0,6.0,0.0,33.0,36.0,21.0,27.0,2.0,,,,90.0,72.0,7.6,9.0,0.0261821,2,,,,1.0,4.0,,1.0,3.0,1.0,,,1.0,1.0,0.0407,0.4182,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,
13472809,home,Mirassol,Danielzinho,,,danielzinho,Danielzinho,M,94,166.0,1169,M,356514,EUR,783907200,M,8,8,False,62.0,56.0,3.0,3.0,0.0,24.0,24.0,32.0,38.0,2.0,,,,90.0,79.0,7.2,11.0,0.0391972,0,,,,3.0,8.0,,,1.0,3.0,3.0,2.0,4.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,True,,,,
13472809,home,Mirassol,Negueba,,,negueba,Negueba,M,11,175.0,664,M,872007,EUR,944179200,F,11,11,False,13.0,13.0,1.0,1.0,0.0,5.0,5.0,8.0,8.0,1.0,,,,67.0,30.0,7.3,7.0,0.165242,2,,1.0,1.0,3.0,4.0,,1.0,,,,4.0,2.0,2.0,0.0925,0.1199,2.0,,,1.0,,,,3.0,2.0,1.0,,,,1.0,,,
13472809,home,Mirassol,Gabriel,,,gabriel,Gabriel,M,27,178.0,805,M,243459,EUR,631584000,F,27,27,False,5.0,2.0,1.0,,0.0,2.0,2.0,,3.0,,,,,14.0,7.0,6.6,4.0,2.855e-05,1,,,,,,,,,,,1.0,,,0.01,,,,,,,1.0,,,,,,1.0,,,,,
