match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_challengeLost,stat_punches,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed,stat_hitWoodwork
12450990,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,True,7.0,6.0,1.0,,0.0,5.0,5.0,1.0,2.0,1.0,,,,13.0,8.0,6.1,1.0,0.00010451,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
12450990,home,Stade Brestois,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,348,M,330099,EUR,829526400,D,6,6,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,2.0,,,,13.0,4.0,6.2,,0.00533471,0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450990,home,Stade Brestois,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,10.0,3.0,6.6,1.0,0.00075769,1,,,,1.0,,,,,0.0263,0.0276,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
12450990,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450990,home,Stade Brestois,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1100,M,1001858,EUR,1066089600,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450990,home,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450990,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450990,away,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,824509,EUR,919900800,G,1,1,False,37.0,30.0,15.0,8.0,0.0,29.0,32.0,1.0,5.0,12.0,3.0,5.0,,90.0,50.0,7.4,7.0,0.00035262,0,-0.8789,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,donnarumma,,1.0,,,,
12450990,away,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,814594,EUR,910137600,D,2,2,False,84.0,72.0,3.0,1.0,0.0,27.0,30.0,45.0,56.0,5.0,,,,90.0,102.0,7.3,15.0,0.119393,1,,2.0,5.0,,,1.0,1.0,1.0,0.0591,,1.0,,,,,1.0,2.0,,3.0,2.0,,,,,1.0,,,1.0,,AHakimi,,,1.0,,,
12450990,away,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,155995,EUR,768873600,D,5,5,False,106.0,97.0,15.0,8.0,0.0,62.0,66.0,35.0,40.0,5.0,,,,90.0,115.0,7.6,9.0,0.0169321,0,,,4.0,,5.0,,1.0,,,,2.0,,,True,,3.0,,1.0,,,,,,,,,,,,marquinhosm5,,,2.0,,,
12450990,away,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25491,M,979480,EUR,1003190400,D,51,51,False,77.0,72.0,9.0,5.0,0.0,59.0,59.0,13.0,18.0,1.0,,,,90.0,83.0,6.5,5.0,0.00727032,0,,,1.0,,4.0,,,,,,,,,,3.0,,5.0,1.0,1.0,1.0,,,,,,,,,,pachowilliam,1.0,,,,,
12450990,away,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37370,M,989768,EUR,1024444800,D,25,25,False,60.0,54.0,7.0,6.0,0.0,19.0,21.0,38.0,43.0,3.0,,,,90.0,81.0,7.4,11.0,0.162011,0,,4.0,3.0,,1.0,4.0,1.0,1.0,,,2.0,,,,2.0,2.0,5.0,,,1.0,,1.0,,,3.0,,3.0,,,nunomendes_5,1.0,,1.0,,,
12450990,away,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,917087,EUR,982540800,M,19,19,False,64.0,60.0,,,1.0,20.0,20.0,40.0,45.0,4.0,,,,81.0,73.0,7.1,8.0,0.374094,0,,1.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,4.0,,9.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,,,,kanginlee,1.0,,1.0,1.0,,
12450990,away,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,902029,EUR,950400000,M,17,17,False,89.0,84.0,3.0,2.0,0.0,37.0,38.0,47.0,51.0,5.0,,,,90.0,98.0,7.1,8.0,0.152124,0,,,2.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,3.0,,,,,vitinha,,,,,,
12450990,away,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,784655,EUR,828489600,M,8,8,False,69.0,60.0,7.0,3.0,0.0,29.0,30.0,31.0,42.0,4.0,,,,90.0,77.0,6.8,12.0,0.0466943,0,,3.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,fabianruiz52,1.0,,,,,
12450990,away,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,996952,EUR,1030924800,F,29,29,False,22.0,19.0,1.0,,1.0,3.0,5.0,16.0,17.0,4.0,,,,67.0,32.0,6.5,8.0,0.23895,2,,,1.0,,,,1.0,1.0,0.3855,,2.0,,,,,,4.0,,,3.0,1.0,1.0,,2.0,3.0,,,,,bradley_b,,,1.0,,2.0,1.0
12450990,away,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,818244,EUR,863654400,F,10,10,False,27.0,24.0,,,0.0,6.0,6.0,18.0,21.0,,,,,67.0,35.0,9.1,5.0,0.0775785,5,,,2.0,4.0,,,1.0,1.0,1.6318,2.2223,1.0,,,,1.0,1.0,4.0,,,,,2.0,,,,,,1.0,3.0,ODembélé,1.0,,,,1.0,
12450990,away,Paris Saint-Germain,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,7,7,False,26.0,22.0,,,0.0,7.0,7.0,16.0,24.0,3.0,,,,58.0,44.0,6.0,14.0,0.0240905,3,,5.0,4.0,1.0,,,1.0,,0.4376,0.1397,1.0,,,,1.0,1.0,5.0,,2.0,1.0,1.0,2.0,,2.0,2.0,,1.0,,,Kvaradona,,,1.0,,3.0,
12450990,away,Paris Saint-Germain,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,F,14,14,True,18.0,14.0,1.0,,1.0,2.0,2.0,12.0,16.0,5.0,,,,32.0,33.0,7.1,9.0,0.2261,1,,,2.0,,2.0,,,,0.0264,,1.0,Désiré Doué,,,,1.0,3.0,,,,2.0,2.0,1.0,,1.0,,,1.0,,DD14,,,1.0,,,
12450990,away,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,352370,EUR,824256000,D,21,21,True,22.0,20.0,1.0,1.0,0.0,10.0,12.0,10.0,10.0,,,,,23.0,25.0,6.6,2.0,0.00557662,0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,lucashernandez21,,,,,,
12450990,away,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,9,9,True,10.0,7.0,,,0.0,2.0,2.0,5.0,8.0,1.0,,,,23.0,15.0,8.6,4.0,0.0306801,2,,,2.0,2.0,,,1.0,1.0,1.0476,1.6764,,,,,2.0,,3.0,,1.0,,,1.0,,,,,,,2.0,goncaloramos88,,,,,,
12450990,away,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183,21840,M,1473491,EUR,1147824000,M,24,24,True,11.0,9.0,1.0,,0.0,3.0,3.0,6.0,8.0,1.0,,,,9.0,13.0,6.8,2.0,0.0364884,0,,,2.0,,,,1.0,1.0,,,,,,,1.0,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,
12450990,away,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191,16026,M,800749,EUR,919900800,G,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSafonov,,,,,,
12450990,away,Paris Saint-Germain,Yoram Zague,zague-yoram,Y. Zague,D,24,168,2143,M,1403218,EUR,1147651200,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450990,away,Paris Saint-Germain,Presnel Kimpembe,presnel-kimpembe,P. Kimpembe,D,3,183,7212,M,352916,EUR,808272000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kimpembe3,,,,,,
12450990,away,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,1108441,EUR,1069632000,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Lucas Beraldo,,,,,,,,,,,,,,,,,,lberaldo,,,,,,
12450990,away,Paris Saint-Germain,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,361004,EUR,822182400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcoasensio10,,,,,,
