match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_penaltyWon,stat_goalAssist,stat_outfielderBlock,stat_keyPass,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_penaltyFaced,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed
10411467,home,Salernitana,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179.0,526,M,,791566,EUR,886118400,M,20,20,True,9.0,6.0,,,4.0,4.0,2.0,5.0,,3.0,3.0,1.0,,3.0,,29.0,12.0,6.9,3.0,0.0,0.0,0.0788615,0,,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10411467,home,Salernitana,Junior Sambia,,,junior-sambia,J. Sambia,M,,185.0,154,M,,603738,EUR,842054400,M,6,6,True,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,home,Salernitana,Vincenzo Fiorillo,,,vincenzo-fiorillo,V. Fiorillo,G,99,190.0,54,M,,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,home,Salernitana,Luigi Sepe,,,luigi-sepe,L. Sepe,G,,185.0,170,M,,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,home,Salernitana,Dylan Bronn,,,dylan-bronn,D. Bronn,D,25,186.0,1740,M,,845271,EUR,803520000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,home,Salernitana,William Troost-Ekong,,,william-troost-ekong,W. Troost-Ekong,D,5,191.0,2273,M,,338991,EUR,746841600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,home,Salernitana,Antonio Iervolino,Antonio Iervolino,,antonio-iervolino,A. Iervolino,M,39,,60,M,,1174458,EUR,1053648000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,home,Salernitana,Hans Nicolussi Caviglia,,,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184.0,1622,M,,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,home,Salernitana,Federico Bonazzoli,,,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,,284363,EUR,864172800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,home,Salernitana,Krzysztof Piątek,,,krzysztof-piatek,K. Piątek,F,9,183.0,13210,M,pjona_9,558738,EUR,804556800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,away,Fiorentina,Pietro Terracciano,,,pietro-terracciano,P. Terracciano,G,1,193.0,1591,M,,136856,EUR,636854400,G,1,1,False,30.0,19.0,19.0,8.0,16.0,20.0,3.0,10.0,,1.0,,,,5.0,,90.0,34.0,5.3,11.0,0.0,0.0,0.00075427,0,-1.537,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,
10411467,away,Fiorentina,Dodô,,,dodo,Dodô,D,2,166.0,3348,M,,822518,EUR,911260800,D,2,2,False,40.0,31.0,3.0,,13.0,15.0,21.0,28.0,,6.0,5.0,1.0,1.0,6.0,,90.0,68.0,6.9,13.0,0.0,0.0,0.233689,0,,3.0,3.0,1.0,2.0,,,,,3.0,3.0,2.0,,,,,1.0,,3.0,,,,,,1.0,,
10411467,away,Fiorentina,Lucas Martínez Quarta,,,lucas-martinez-quarta,L. M. Quarta,D,28,183.0,3115,M,chinomartinezquarta96,795297,EUR,831686400,D,28,28,False,60.0,49.0,10.0,5.0,30.0,33.0,19.0,27.0,4.0,6.0,9.0,,1.0,5.0,,90.0,72.0,6.4,12.0,0.0,0.0,0.00805847,0,,3.0,3.0,2.0,1.0,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10411467,away,Fiorentina,Igor Júlio,,,igor-julio,I. Júlio,D,3,185.0,1338,M,,842513,EUR,886809600,D,98,98,False,42.0,37.0,3.0,,27.0,30.0,10.0,12.0,1.0,1.0,3.0,,2.0,8.0,,66.0,48.0,6.5,5.0,0.0,0.0,0.00998413,0,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10411467,away,Fiorentina,Cristiano Biraghi,,,cristiano-biraghi,C. Biraghi,D,34,184.0,1338,M,,122848,EUR,715305600,D,3,3,False,50.0,37.0,8.0,1.0,18.0,21.0,21.0,37.0,1.0,5.0,3.0,3.0,1.0,4.0,,90.0,73.0,6.6,22.0,0.0394,0.6104,0.0809389,1,,1.0,1.0,1.0,1.0,,,1.0,True,8.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,,
10411467,away,Fiorentina,Gaetano Castrovilli,,,gaetano-castrovilli,G. Castrovilli,M,8,185.0,640,M,,587628,EUR,856137600,M,10,10,False,19.0,16.0,2.0,2.0,7.0,8.0,9.0,11.0,1.0,2.0,2.0,,,2.0,,60.0,24.0,6.4,3.0,0.096,0.0,0.0100854,1,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,
10411467,away,Fiorentina,Rolando Mandragora,,,rolando-mandragora,R. Mandragora,M,8,183.0,2103,M,,548178,EUR,867542400,M,38,38,False,18.0,13.0,2.0,,5.0,6.0,9.0,15.0,1.0,2.0,5.0,,,6.0,,66.0,32.0,6.8,8.0,0.0,0.0,0.0742495,0,,,3.0,2.0,1.0,,,1.0,,3.0,1.0,,1.0,,,,,,1.0,,,,,,,,
10411467,away,Fiorentina,Nicolás González,,,nicolas-gonzalez,N. González,M,23,180.0,17229,M,nicoigonzalez,901325,EUR,891820800,M,22,22,False,26.0,12.0,2.0,,3.0,4.0,9.0,23.0,7.0,6.0,17.0,,,3.0,,90.0,45.0,7.4,16.0,0.4653,0.6986,0.00795249,5,,4.0,3.0,2.0,6.0,,1.0,2.0,,1.0,,,1.0,1.0,2.0,,,,,,1.0,1.0,,,,2.0,1.0
10411467,away,Fiorentina,Jonathan Ikoné,,,jonathan-ikone,J. Ikoné,M,93,180.0,1415,M,,802142,EUR,894067200,F,11,11,False,16.0,11.0,1.0,,4.0,4.0,7.0,12.0,,11.0,3.0,2.0,,4.0,,90.0,31.0,7.0,13.0,0.7339,0.889,0.0173944,2,,1.0,1.0,1.0,1.0,,2.0,2.0,,,,6.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,1.0,
10411467,away,Fiorentina,Arthur Cabral,,,arthur-cabral,A. Cabral,F,19,186.0,4963,M,arthurcabral9,870762,EUR,893462400,F,9,9,False,6.0,1.0,,,1.0,1.0,,6.0,2.0,6.0,5.0,,1.0,3.0,,66.0,24.0,6.7,12.0,0.0975,0.0,6.607e-05,1,,2.0,,,,,3.0,1.0,,1.0,,2.0,4.0,3.0,1.0,,,,1.0,,,,,,,,
10411467,away,Fiorentina,Antonín Barák,,,antonin-barak,A. Barák,M,72,190.0,780,M,,330705,EUR,786412800,F,72,72,False,18.0,13.0,1.0,,6.0,6.0,7.0,12.0,1.0,2.0,4.0,,,2.0,,82.0,27.0,6.7,6.0,0.26,0.0,0.00528414,1,,1.0,,,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
10411467,away,Fiorentina,Giacomo Bonaventura,,,giacomo-bonaventura,G. Bonaventura,M,,180.0,1099,M,,36784,EUR,619747200,M,5,5,True,16.0,11.0,3.0,,6.0,6.0,5.0,10.0,1.0,1.0,2.0,1.0,1.0,6.0,,30.0,18.0,6.9,5.0,0.0,0.0,0.0378275,0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,
10411467,away,Fiorentina,Luca Ranieri,,,luca-ranieri,L. Ranieri,D,6,187.0,1115,M,,893998,EUR,924825600,D,16,16,True,21.0,15.0,3.0,3.0,11.0,13.0,4.0,8.0,1.0,,1.0,,,3.0,,24.0,23.0,6.5,6.0,0.0,0.0,0.0008386,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10411467,away,Fiorentina,Alfred Duncan,,,alfred-duncan,A. Duncan,M,32,178.0,572,M,,232224,EUR,731721600,M,32,32,True,8.0,7.0,2.0,1.0,4.0,5.0,3.0,4.0,,3.0,,,,2.0,,24.0,10.0,6.4,2.0,0.0,0.0,0.00310747,0,,,,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,
10411467,away,Fiorentina,Luka Jović,,,luka-jovic,L. Jović,F,9,181.0,15141,M,lukajovic,319129,EUR,882835200,F,7,7,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,1.0,,,24.0,6.0,6.6,1.0,0.1625,0.0,0.00076622,1,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
10411467,away,Fiorentina,Riccardo Sottil,,,riccardo-sottil,R. Sottil,M,23,180.0,1381,M,,893640,EUR,928368000,F,33,33,True,1.0,,1.0,,,,,1.0,,,1.0,,,1.0,,8.0,2.0,6.5,1.0,0.0,0.0,0.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10411467,away,Fiorentina,Michele Cerofolini,,,michele-cerofolini,M. Cerofolini,G,31,191.0,126,M,,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,away,Fiorentina,Tommaso Vannucchi,,,vannucchi-tommaso,T. Vannucchi,G,1,197.0,117,M,,1416232,EUR,1173052800,G,51,51,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,away,Fiorentina,Aleksa Terzić,,,aleksa-terzic,A. Terzić,D,3,184.0,781,M,,876860,EUR,934848000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,away,Fiorentina,Lorenzo Venuti,,,lorenzo-venuti,L. Venuti,D,18,176.0,101,M,,357756,EUR,797644800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,away,Fiorentina,Michael Kayode,,,michael-kayode,M. Kayode,D,33,179.0,2419,M,,1137431,EUR,1089417600,D,48,48,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,away,Fiorentina,Nikola Milenković,,,nikola-milenkovic,N. Milenković,D,31,195.0,5064,M,milenkovicn_4,836168,EUR,876614400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,away,Fiorentina,Josip Brekalo,,,josip-brekalo,J. Brekalo,M,7,175.0,2234,M,,357598,EUR,898560000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,away,Fiorentina,Alessandro Bianco,,,bianco-alessandro,A. Bianco,M,22,173.0,528,M,,1101992,EUR,1033430400,M,42,42,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,away,Fiorentina,Riccardo Saponara,,,riccardo-saponara,R. Saponara,M,,184.0,174,M,,126236,EUR,693273600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411467,away,Fiorentina,Christian Kouamé,,,christian-kouame,C. Kouamé,F,31,185.0,2375,M,christianmichael.11,812946,EUR,881366400,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
