match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_aerialLost,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_aerialWon,stat_challengeLost,player_firstName,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_penaltyWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_wonContest,player_lastName,stat_totalOffside,captain,stat_hitWoodwork,stat_goals,player_sofascoreId
12117195,home,Atlético Mineiro,Deyverson,deyverson,Deyverson,F,16,185.0,4460,M,270287,EUR,673660800,F,9,9,False,14.0,9.0,1.0,,0.0,2.0,4.0,7.0,10.0,4.0,3.0,,3.0,,,,,,76.0,27.0,6.6,10.0,0.00982228,1,,,,4.0,2.0,2.0,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,,,0.1441,,,,,1.0,,,,
12117195,home,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178.0,1136,M,315916,EUR,740188800,D,26,26,True,39.0,33.0,6.0,5.0,0.0,18.0,19.0,15.0,21.0,,3.0,,2.0,,,,,,45.0,57.0,7.1,12.0,0.0195518,0,,1.0,,2.0,8.0,1.0,,5.0,3.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12117195,home,Atlético Mineiro,Alisson Santana,alisson,Alisson,M,45,183.0,2043,M,1471221,EUR,1127260800,M,45,45,True,8.0,7.0,2.0,1.0,0.0,2.0,2.0,5.0,9.0,,4.0,,2.0,,,,,,28.0,24.0,7.0,8.0,0.00584828,1,,3.0,,2.0,6.0,4.0,,,,,,,,,,,3.0,,,,1.0,,1.0,,,0.0857,,,3.0,,1.0,,,,
12117195,home,Atlético Mineiro,Cadu,cadu,Cadu,F,42,180.0,661,M,1199473,EUR,1085356800,F,42,42,True,5.0,3.0,,,0.0,,,3.0,5.0,,,,,,,,,,28.0,10.0,6.8,4.0,0.00213528,2,,,,5.0,2.0,,,,,,,,3.0,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,0.1063,0.2066,,,,,,1.0,,
12117195,home,Atlético Mineiro,Paulinho,paulinho,Paulinho,F,10,175.0,11050,M,885179,EUR,963619200,F,10,10,True,16.0,15.0,,,0.0,5.0,5.0,10.0,11.0,,1.0,,1.0,,,,,,28.0,19.0,6.7,3.0,0.0203619,0,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,paulinho10
12117195,home,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177.0,5525,M,559036,EUR,757728000,M,6,6,True,7.0,6.0,1.0,1.0,0.0,2.0,3.0,4.0,9.0,,1.0,,,,,,,,14.0,13.0,6.6,6.0,0.00226689,0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gustavoscarpa10
12117195,home,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193.0,413,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117195,home,Atlético Mineiro,Junior Alonso,junior-alonso,J. Alonso,D,6,185.0,1792,M,333275,EUR,729216000,D,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117195,home,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176.0,4933,M,1127439,EUR,860976000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guiarana
12117195,home,Atlético Mineiro,Igor Rabello,igor-rabello,I. Rabello,D,21,190.0,883,M,753662,EUR,799027200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117195,home,Atlético Mineiro,Matías Zaracho,matias-zaracho,M. Zaracho,M,11,171.0,1332,M,859970,EUR,889488000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117195,home,Atlético Mineiro,Paulo Vitor,vitor-paulo,P. Vitor,M,27,185.0,275,M,1488136,EUR,1093478400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Paulo Vitor,,,,,,,,,,,,,,,
12117195,home,Atlético Mineiro,Otávio,otavio,Otávio,M,94,173.0,1027,M,552686,EUR,768009600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117195,away,Cuiabá,Walter,walter,Walter,G,22,188.0,774,M,329055,EUR,564192000,G,1,1,False,31.0,19.0,22.0,10.0,0.0,12.0,12.0,7.0,19.0,,11.0,,,3.0,2.0,1.0,3.0,,90.0,41.0,7.5,12.0,0.00195677,0,0.2128,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,
12117195,away,Cuiabá,Marllon,marllon,Marllon,D,3,184.0,365,M,221206,EUR,703382400,D,4,4,False,29.0,24.0,6.0,2.0,0.0,16.0,16.0,8.0,13.0,7.0,3.0,,,,,,,,90.0,47.0,7.8,5.0,0.00515391,1,,,,,7.0,,,2.0,2.0,,,,,,,2.0,1.0,4.0,,,,,1.0,,1.0,0.027,,,,,,,1.0,,
12117195,away,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184.0,261,M,551810,EUR,671760000,D,34,34,False,24.0,19.0,3.0,,0.0,13.0,15.0,6.0,9.0,8.0,8.0,,,,,,,,90.0,36.0,6.9,5.0,0.00494575,1,,,,2.0,7.0,1.0,,1.0,1.0,,2.0,,,,,1.0,,5.0,,,,1.0,,1.0,,0.0458,0.0496,,1.0,,,,,,
12117195,away,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186.0,199,M,373740,EUR,763257600,D,33,33,False,48.0,39.0,9.0,2.0,0.0,24.0,24.0,15.0,25.0,2.0,7.0,,,,,,,,90.0,57.0,6.8,10.0,0.0106203,1,,1.0,,2.0,6.0,,,3.0,2.0,,1.0,,1.0,,,,1.0,2.0,,,,,,,,0.0282,,1.0,,,,,,,
12117195,away,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200,M,2,2,False,14.0,8.0,1.0,1.0,0.0,3.0,5.0,5.0,10.0,1.0,1.0,,2.0,,,,,,75.0,36.0,6.8,12.0,0.00268365,0,,1.0,,4.0,5.0,1.0,,2.0,2.0,,4.0,,1.0,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,
12117195,away,Cuiabá,Max,max,Max,M,8,187.0,253,M,1105838,EUR,989539200,M,10,10,False,9.0,6.0,1.0,,0.0,2.0,3.0,4.0,6.0,1.0,,,,,,,,,57.0,22.0,6.3,7.0,0.0559273,0,,,,5.0,4.0,2.0,,2.0,,,,,1.0,,,1.0,1.0,,,Max,3.0,,,,,,,,1.0,,,,,,
12117195,away,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188.0,116,M,840077,EUR,825120000,M,30,30,False,22.0,17.0,4.0,3.0,0.0,5.0,6.0,12.0,16.0,1.0,5.0,,1.0,,,,,,90.0,38.0,6.8,8.0,0.00584425,1,,,,6.0,6.0,,,3.0,1.0,,,1.0,3.0,,2.0,,3.0,,1.0,,2.0,,,,,0.0115,,1.0,,,,,,,
12117195,away,Cuiabá,Denilson,denilson,Denilson,M,8,180.0,370,M,1175760,EUR,985305600,M,27,27,False,19.0,19.0,2.0,2.0,0.0,12.0,12.0,7.0,7.0,,4.0,,1.0,,,,,,75.0,28.0,6.2,6.0,0.012282,0,,,,8.0,3.0,4.0,,1.0,1.0,,3.0,1.0,,,,,1.0,,,Denilson,2.0,,,,,,,,1.0,,,,,,
12117195,away,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179.0,44,M,1141510,EUR,1019692800,M,63,63,False,17.0,12.0,1.0,1.0,0.0,8.0,10.0,4.0,9.0,,4.0,,1.0,,,,,,90.0,37.0,6.6,11.0,0.00127924,2,,2.0,,7.0,6.0,,,6.0,5.0,1.0,2.0,,,,,1.0,,,3.0,Juan Pablo,2.0,,1.0,1.0,,0.1405,,,,,,,,,
12117195,away,Cuiabá,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176.0,222,M,837871,EUR,874713600,F,18,18,False,22.0,19.0,,,0.0,10.0,10.0,11.0,18.0,,3.0,,2.0,,,,,,89.0,33.0,7.2,9.0,0.11495,1,,6.0,2.0,2.0,,,1.0,,,,1.0,3.0,1.0,,,1.0,,,,,,,,1.0,,0.1394,0.5029,,,,,,,,
12117195,away,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,979861,EUR,934588800,F,9,9,False,13.0,8.0,,,0.0,3.0,5.0,5.0,9.0,,,,,,,,,,75.0,24.0,7.3,9.0,0.0165546,3,,1.0,,5.0,4.0,1.0,,,,,1.0,1.0,1.0,,,,2.0,2.0,,,2.0,,,3.0,,0.8375,0.9538,,,,,,,1.0,
12117195,away,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178.0,655,M,931479,EUR,787708800,M,88,88,True,14.0,12.0,,,0.0,4.0,5.0,9.0,12.0,,1.0,,,,,,,,33.0,27.0,7.0,5.0,0.0531424,0,,3.0,1.0,2.0,5.0,3.0,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,3.0,,,,,,
12117195,away,Cuiabá,Railan,railan,Railan,M,2,185.0,87,M,1047213,EUR,952646400,M,21,21,True,6.0,6.0,,,0.0,,,6.0,9.0,1.0,1.0,,1.0,,,,,,15.0,19.0,6.6,8.0,0.0130199,0,,3.0,,3.0,4.0,4.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,2.0,,,,,,
12117195,away,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190.0,839,M,994190,EUR,938390400,F,22,22,True,9.0,7.0,1.0,,0.0,1.0,2.0,6.0,7.0,,1.0,,1.0,,,,,,15.0,11.0,6.8,3.0,0.0272047,0,,,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12117195,away,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179.0,174,M,876286,EUR,861580800,F,97,97,True,11.0,7.0,,,0.0,1.0,2.0,6.0,9.0,,1.0,,1.0,,,,,,15.0,19.0,6.6,8.0,0.010212,1,,,,5.0,4.0,2.0,,,,,,,2.0,,,,1.0,2.0,,,2.0,,,,,0.0446,,1.0,1.0,,,,,,
12117195,away,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182.0,119,M,254561,EUR,745113600,M,5,5,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,8.0,2.0,6.4,,0.00051723,0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12117195,away,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192.0,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117195,away,Cuiabá,Rhyan,rhyan,Rhyan,G,32,,101,M,1819829,EUR,1136246400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Rhyan,,,,,,,,,,,,,,,
12117195,away,Cuiabá,Gabriel,gabriel,Gabriel,D,44,185.0,190,M,1465498,EUR,1066435200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117195,away,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175.0,197,M,790103,EUR,679104000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117195,away,Cuiabá,Guilherme Madruga,guilherme-madruga,G. Madruga,M,8,187.0,206,M,1463460,EUR,973900800,D,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Guilherme Madruga,,,,,,,,,,,,,,,
12117195,away,Cuiabá,Clayson,clayson,Clayson,M,29,166.0,372,M,811308,EUR,795571200,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117195,away,Cuiabá,Eliel,eliel,Eliel,F,22,175.0,94,M,1391413,EUR,1043539200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Eliel,,,,,,,,,,,,,,,
