match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_wonTackle,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_penaltyConceded,stat_bigChanceCreated,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_clearanceOffLine,stat_goals,player_sofascoreId
12694087,home,Birmingham City,Ryan Allsop,,,ryan-allsop,R. Allsop,G,21,189,77,M,52023,EUR,708739200,G,21,21,False,31.0,27.0,8.0,4.0,0.0,24.0,25.0,3.0,6.0,2.0,5.0,1.0,1.0,2.0,2.0,90.0,35.0,6.6,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694087,home,Birmingham City,Ethan Laird,,,laird-ethan,E. Laird,D,2,177,535,M,927363,EUR,996969600,D,2,2,False,45.0,33.0,1.0,,0.0,15.0,19.0,18.0,30.0,,2.0,,,,,73.0,79.0,6.4,26.0,1,4.0,1.0,8.0,6.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12694087,home,Birmingham City,Christoph Klarer,,,christoph-klarer,C. Klarer,D,4,191,229,M,865554,EUR,960940800,D,4,4,False,82.0,80.0,1.0,1.0,0.0,53.0,53.0,27.0,29.0,2.0,3.0,,,,,90.0,89.0,6.9,2.0,1,,1.0,4.0,2.0,,,,1.0,1.0,,,1.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
12694087,home,Birmingham City,Krystian Bielik,,,krystian-bielik,K. Bielik,D,5,189,1875,M,573812,EUR,883872000,D,6,6,False,77.0,76.0,5.0,4.0,0.0,52.0,52.0,24.0,25.0,1.0,5.0,,,,,90.0,85.0,7.1,1.0,1,,4.0,6.0,7.0,,,,,1.0,,2.0,3.0,,1.0,3.0,,1.0,True,1.0,1.0,,,,,,,,,,,,,,
12694087,home,Birmingham City,Alex Cochrane,,,alex-cochrane,A. Cochrane,D,20,173,103,M,970353,EUR,956275200,D,20,20,False,61.0,55.0,5.0,3.0,0.0,29.0,30.0,27.0,39.0,1.0,,,,,,90.0,87.0,6.7,15.0,3,8.0,,4.0,4.0,1.0,,,,1.0,,3.0,3.0,,1.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,
12694087,home,Birmingham City,Seung-Ho Paik,,,seung-ho-paik,S. Paik,M,8,182,1355,M,881307,EUR,858556800,M,13,13,False,66.0,61.0,4.0,4.0,0.0,36.0,38.0,25.0,28.0,,3.0,,,,,82.0,74.0,6.9,6.0,1,,,4.0,1.0,,1.0,1.0,,,,1.0,2.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,
12694087,home,Birmingham City,Marc Leonard,,,marc-leonard,M. Leonard,M,49,180,177,M,1004556,EUR,1008720000,M,12,12,False,83.0,77.0,4.0,3.0,0.0,30.0,31.0,48.0,56.0,,6.0,,,,,90.0,97.0,7.3,10.0,3,4.0,1.0,4.0,3.0,,1.0,1.0,2.0,,1.0,1.0,2.0,,2.0,1.0,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,
12694087,home,Birmingham City,Keshi Anderson,,,keshi-anderson,K. Anderson,M,37,175,107,M,816519,EUR,816393600,M,14,14,False,16.0,14.0,,,0.0,5.0,6.0,9.0,11.0,,3.0,,,,,62.0,30.0,6.4,8.0,1,1.0,,4.0,5.0,1.0,1.0,,,1.0,3.0,4.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,
12694087,home,Birmingham City,Willum Thor Willumsson,,,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,False,30.0,26.0,2.0,2.0,0.0,10.0,11.0,16.0,21.0,,6.0,,,,,90.0,43.0,7.2,7.0,2,2.0,,,3.0,,2.0,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,
12694087,home,Birmingham City,Emil Hansson,,,emil-hansson,E. Hansson,M,7,172,242,M,794362,EUR,897868800,M,7,7,False,21.0,19.0,,,0.0,8.0,9.0,11.0,13.0,,4.0,,,,,62.0,31.0,6.3,9.0,1,1.0,,4.0,1.0,3.0,1.0,1.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12694087,home,Birmingham City,Alfie May,,,alfie-may,A. May,F,26,176,378,M,336633,EUR,741571200,F,9,9,False,18.0,14.0,1.0,1.0,0.0,6.0,6.0,8.0,12.0,,3.0,,,,,61.0,29.0,6.6,8.0,1,,,2.0,4.0,,1.0,1.0,,1.0,2.0,3.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,
12694087,home,Birmingham City,Tyler Roberts,,,tyler-roberts,T. Roberts,F,29,180,225,M,796144,EUR,916099200,F,8,8,True,5.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,,,,,29.0,10.0,6.9,1.0,1,1.0,,3.0,1.0,,,,,1.0,,,,,1.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,,
12694087,home,Birmingham City,Koji Miyoshi,,,koji-miyoshi,K. Miyoshi,M,23,167,677,M,358984,EUR,859334400,M,11,11,True,16.0,11.0,3.0,,0.0,4.0,4.0,7.0,15.0,,2.0,,,,,28.0,24.0,6.4,11.0,0,3.0,,2.0,,,,,1.0,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
12694087,home,Birmingham City,Ayumu Yokoyama,,,yokoyama-ayumu,A. Yokoyama,M,30,170,385,M,1105106,EUR,1046736000,F,33,33,True,12.0,9.0,,,0.0,1.0,2.0,8.0,12.0,,1.0,,,,,28.0,15.0,6.7,5.0,0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12694087,home,Birmingham City,Alfons Sampsted,,,alfons-sampsted,A. Sampsted,D,2,180,197,M,842536,EUR,891820800,D,23,23,True,12.0,11.0,,,0.0,5.0,5.0,6.0,8.0,,1.0,,,,,17.0,16.0,6.4,3.0,0,1.0,,3.0,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
