match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_penaltyWon,stat_blockedScoringAttempt,stat_hitWoodwork,stat_unsuccessfulTouch,player_sofascoreId,stat_dispossessed,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_challengeLost
12437846,home,Leganés,Diego García,diego-garcia,D. Garcia,F,19,188,234,M,1121475,EUR,956016000,F,19,19,False,13.0,9.0,,,0.0,4.0,4.0,5.0,9.0,2.0,,,,,90.0,22.0,7.1,8.0,0.0101722,1,,,,3.0,6.0,8.0,7.0,,,1.0,,,,,1.0,5.0,,Diego Garcia,,,1.0,1.0,0.0195,1.0,,,3.0,,,,,,,,,,
12437846,home,Leganés,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,7,7,True,14.0,14.0,4.0,4.0,0.0,2.0,2.0,12.0,12.0,1.0,,,,,18.0,19.0,6.7,3.0,0.0270107,0,,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,
12437846,home,Leganés,Duk,luis-henriques-de-barros-lopes,Duk,F,11,182,474,M,1390389,EUR,950659200,F,18,18,True,5.0,1.0,1.0,,0.0,1.0,3.0,,3.0,3.0,,,,,18.0,14.0,6.7,6.0,0.00031798,0,,1.0,,,,1.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,Duk,,,,,,,,,,,1.0,,,,,,,,
12437846,home,Leganés,Miguel de la Fuente,miguel-de-la-fuente,M. d. l. Fuente,F,24,182,395,M,914212,EUR,936316800,F,9,9,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,,,18.0,4.0,6.5,2.0,2.768e-05,0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
12437846,home,Leganés,Julián Chicco,julian-chicco,J. Chicco,M,14,181,173,M,822594,EUR,884649600,M,24,24,True,3.0,3.0,,,0.0,,,3.0,4.0,,,,,,16.0,4.0,6.4,1.0,0.0010651,0,,1.0,,3.0,,3.0,,,,,,,,,,,,Julián,Chicco,,,,,,,,,,,,,,,,,,
12437846,home,Leganés,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,23,23,True,3.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,11.0,7.0,7.1,2.0,0.00520298,1,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,0.0859,,,,,,,,1.0,1.0,0.1898,,,,
12437846,home,Leganés,Juan Soriano,juan-soriano,J. Soriano,G,1,186,154,M,547246,EUR,872294400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437846,home,Leganés,Alvin Abajas,alvin,A. Abajas,G,1,186,34,M,1513618,EUR,1052697600,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437846,home,Leganés,Iker Bachiller,bachiller-iker,I. Bachiller,D,28,169,9,M,978652,EUR,1031961600,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437846,home,Leganés,Jorge Sáenz,jorge-saenz,J. Sáenz,D,3,192,188,M,592098,EUR,848188800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437846,home,Leganés,Adrià Altimira,altimira-adria,A. Altimira,D,2,170,365,M,980732,EUR,985737600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437846,home,Leganés,Roberto López,roberto-lopez,R. López,M,14,178,200,M,958018,EUR,956534400,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437846,away,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184,563,M,369004,EUR,839721600,G,1,1,False,27.0,15.0,22.0,10.0,0.0,6.0,7.0,9.0,20.0,9.0,,,2.0,,90.0,34.0,6.0,12.0,0.00172197,0,-0.8984,,,,,1.0,,,,3.0,,,,,,1.0,,,,True,,,,,,,,,,1.0,,,,2.0,1.0,1.0,
12437846,away,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182,1025,M,896073,EUR,824860800,D,14,14,False,34.0,26.0,5.0,2.0,0.0,18.0,21.0,8.0,16.0,2.0,,,,,90.0,61.0,7.0,12.0,0.016678,2,,3.0,,4.0,1.0,6.0,5.0,1.0,,6.0,,1.0,3.0,3.0,1.0,,,,,,1.0,,0.0245,,,,,,,,1.0,,0.1348,,,,1.0
12437846,away,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188,4060,M,1101232,EUR,921024000,D,5,5,False,43.0,36.0,9.0,2.0,0.0,27.0,27.0,9.0,16.0,3.0,,,,,90.0,56.0,6.4,8.0,0.00718823,0,,,,,3.0,2.0,5.0,,,5.0,,1.0,,,2.0,2.0,1.0,,,,,,,,,,1.0,abdel.abqar,,,,,,,,,
12437846,away,Deportivo Alavés,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,22,22,False,40.0,37.0,2.0,2.0,0.0,20.0,21.0,18.0,21.0,4.0,,,,,90.0,60.0,6.3,7.0,0.0556712,0,,2.0,1.0,1.0,,3.0,6.0,,,,,1.0,1.0,1.0,5.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,1.0
12437846,away,Deportivo Alavés,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,3,3,False,12.0,11.0,,,0.0,5.0,5.0,6.0,10.0,,,,,,45.0,30.0,6.7,6.0,0.0381469,2,,3.0,,,,1.0,3.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,0.3687,,2.0,,1.0,,,,,,,,,,
12437846,away,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176,1655,M,855832,EUR,964310400,M,8,8,False,49.0,41.0,10.0,6.0,0.0,25.0,29.0,16.0,21.0,5.0,,,,,90.0,59.0,6.7,11.0,0.0104114,2,,1.0,,1.0,2.0,4.0,3.0,1.0,,,1.0,,,,1.0,,,,,,,,0.0322,,1.0,,1.0,,,,1.0,,0.3647,,,,2.0
12437846,away,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180,265,M,891931,EUR,868233600,M,6,6,False,23.0,18.0,2.0,,0.0,8.0,10.0,10.0,13.0,1.0,,,,,45.0,27.0,6.4,6.0,0.0087169,0,,,,3.0,,4.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12437846,away,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179,1926,M,1084399,EUR,924825600,M,7,7,False,30.0,24.0,2.0,2.0,0.0,8.0,10.0,19.0,26.0,3.0,,,,,90.0,44.0,6.9,12.0,0.283433,1,,6.0,3.0,,2.0,,4.0,,,,,,,,2.0,,2.0,,,,1.0,,0.1269,,,,3.0,,,,,,,,,,
12437846,away,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179,324,M,788141,EUR,793929600,M,18,18,False,5.0,1.0,,,0.0,,1.0,1.0,5.0,,,,,,45.0,11.0,6.6,7.0,0.00044618,2,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.0779,,,,1.0,,1.0,,2.0,,0.2656,,,,
12437846,away,Deportivo Alavés,Carles Aleñá,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,21,21,False,48.0,33.0,2.0,1.0,2.0,6.0,11.0,27.0,39.0,1.0,,,,,87.0,58.0,7.6,19.0,0.0890137,1,,2.0,,,3.0,5.0,5.0,,,,,,1.0,1.0,2.0,3.0,2.0,,,,1.0,,0.1376,,,,1.0,,1.0,,,,,,,,1.0
12437846,away,Deportivo Alavés,Kike García,kike-garcia,K. García,F,19,186,1005,M,84972,EUR,627955200,F,17,17,False,22.0,19.0,1.0,1.0,0.0,5.0,5.0,14.0,18.0,1.0,,,,,76.0,27.0,7.4,6.0,0.0162958,2,,1.0,,3.0,1.0,3.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,,0.115,,,,2.0,,,,1.0,1.0,0.5615,,,,
12437846,away,Deportivo Alavés,Santiago Mouriño,santiago-mourino,S. Mouriño,D,15,186,2593,M,1468046,EUR,1013558400,D,12,12,True,14.0,11.0,1.0,1.0,0.0,7.0,8.0,4.0,6.0,1.0,,,,,45.0,21.0,6.6,3.0,0.00189709,1,,,,1.0,,2.0,1.0,,,3.0,,1.0,,,1.0,1.0,,,,,1.0,,0.0293,,,,,,,,,,,,,,
12437846,away,Deportivo Alavés,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,24,24,True,28.0,22.0,3.0,2.0,0.0,8.0,9.0,15.0,22.0,1.0,,,,,45.0,38.0,8.6,9.0,0.0806878,2,,3.0,1.0,,2.0,2.0,4.0,,,,,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,0.8324,,,,1.0,,,,2.0,2.0,1.3566,,,,
12437846,away,Deportivo Alavés,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,831253,EUR,867628800,F,11,11,True,11.0,10.0,,,0.0,7.0,8.0,3.0,3.0,2.0,,,,,45.0,22.0,6.9,4.0,0.043184,1,,,,2.0,3.0,3.0,7.0,,,,,,3.0,1.0,1.0,,,,,,1.0,,0.0283,,,,2.0,,1.0,,,,,,,,
12437846,away,Deportivo Alavés,Carlos Benavídez,carlos-benavidez,C. Benavídez,M,23,185,382,M,873717,EUR,891216000,M,23,23,True,10.0,6.0,3.0,2.0,0.0,1.0,3.0,5.0,7.0,2.0,,,,,14.0,14.0,6.6,4.0,0.00253412,0,,,,,,3.0,1.0,,,1.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,
12437846,away,Deportivo Alavés,Adrián Pica,adrian-hernandez-pica,A. H. Pica,D,5,190,89,M,1122488,EUR,1019692800,D,36,36,True,,,,,0.0,,,,,,,,,,14.0,1.0,6.2,,,0,,,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437846,away,Deportivo Alavés,Adrián Rodríguez,adrian-rodriguez,A. Rodríguez,G,13,195,228,M,965822,EUR,976579200,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437846,away,Deportivo Alavés,Aleksandar Sedlar,aleksandar-sedlar,A. Sedlar,D,4,180,222,M,799195,EUR,692582400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437846,away,Deportivo Alavés,Facundo Garcés,facundo-garces,F. Garcés,D,2,191,1959,M,879875,EUR,936489600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437846,away,Deportivo Alavés,Pau Cabanes,pau-cabanes-de-la-torre,P. C. D. L. Torre,F,33,179,321,M,1863206,EUR,1108598400,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Pau Cabanes De La Torre,,,,,,,,,,,,,,,,,,,
12437846,away,Deportivo Alavés,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,355072,EUR,875577600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437846,away,Deportivo Alavés,Carlos Martín,carlos-martin,C. Martín,F,14,182,1239,M,1131581,EUR,1019433600,F,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Carlos Martín,,,,,,,,,,,,,,,,,,,
