match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,player_sofascoreId,stat_aerialLost,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_interceptionWon,player_firstName,player_lastName,stat_outfielderBlock,captain,stat_accurateCross,stat_keyPass,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_totalOffside
12437646,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184,563,M,369004,EUR,839721600,G,1,1,False,27.0,9.0,23.0,5.0,0.0,4.0,5.0,5.0,22.0,1.0,7.0,1.0,2.0,1.0,90.0,33.0,6.9,18.0,0.00195261,0,0.3014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437646,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182,1025,M,896073,EUR,824860800,D,14,14,False,26.0,20.0,4.0,1.0,0.0,10.0,11.0,10.0,19.0,3.0,5.0,,,,90.0,61.0,7.7,16.0,0.0221526,3,,4.0,3.0,3.0,11.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,0.1013,,,,,,,,,,,,,,,,,,,,
12437646,home,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188,4060,M,1101232,EUR,921024000,D,5,5,False,32.0,23.0,8.0,2.0,0.0,17.0,17.0,6.0,16.0,3.0,,,,,90.0,40.0,6.8,10.0,0.00297545,1,,1.0,1.0,8.0,3.0,,,,,,,2.0,1.0,,,0.0735,abdel.abqar,4.0,1.0,4.0,0.4187,,,,,,,,,,,,,,,
12437646,home,Deportivo Alavés,Adrián Pica,adrian-hernandez-pica,A. H. Pica,D,5,190,89,M,1122488,EUR,1019692800,D,36,36,False,35.0,27.0,8.0,5.0,0.0,21.0,23.0,6.0,12.0,5.0,1.0,,,,90.0,47.0,7.4,8.0,0.00232137,1,,,5.0,4.0,9.0,,,,,1.0,,4.0,3.0,,,0.0718,,2.0,,2.0,,,,,,,,,,,,,,,,
12437646,home,Deportivo Alavés,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,3,3,False,30.0,18.0,5.0,,0.0,10.0,15.0,8.0,17.0,1.0,3.0,,,,90.0,48.0,6.8,16.0,0.00523781,1,,2.0,,5.0,3.0,,2.0,,,,1.0,3.0,2.0,,,0.1183,,1.0,,2.0,,1.0,,,,,,,,,,,,,,
12437646,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176,1655,M,855832,EUR,964310400,M,8,8,False,39.0,32.0,10.0,7.0,0.0,19.0,21.0,13.0,19.0,3.0,4.0,,,,90.0,59.0,7.6,10.0,0.0160897,1,,1.0,3.0,2.0,9.0,1.0,,,,,1.0,5.0,2.0,2.0,1.0,0.0199,,,,1.0,,5.0,,,1.0,,,,,,,,,,,
12437646,home,Deportivo Alavés,Carlos Benavídez,carlos-benavidez,C. Benavídez,M,23,185,382,M,873717,EUR,891216000,M,23,23,False,6.0,3.0,1.0,,0.0,,1.0,3.0,5.0,,1.0,,,,17.0,8.0,6.6,3.0,0.095316,0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,
12437646,home,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179,1926,M,1084399,EUR,924825600,M,7,7,False,17.0,13.0,,,0.0,1.0,1.0,14.0,26.0,,2.0,,,,90.0,47.0,6.8,20.0,0.0843891,0,,10.0,3.0,8.0,6.0,,1.0,4.0,,,,1.0,1.0,3.0,2.0,,,1.0,,2.0,,,,,1.0,,2.0,3.0,,,,,,,,
12437646,home,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179,324,M,788141,EUR,793929600,M,18,18,False,22.0,16.0,,,0.0,5.0,5.0,11.0,18.0,,2.0,,,,80.0,32.0,7.2,9.0,0.0783759,2,,1.0,3.0,6.0,4.0,1.0,,1.0,,,1.0,1.0,,1.0,,0.3223,,2.0,1.0,2.0,0.3827,,,,,,,1.0,1.0,,,,,,,
12437646,home,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176,1315,M,1082968,EUR,902793600,M,21,21,False,30.0,22.0,2.0,,0.0,7.0,9.0,16.0,25.0,1.0,5.0,,,,89.0,44.0,6.6,15.0,0.104129,3,,4.0,1.0,6.0,1.0,2.0,,2.0,,1.0,2.0,,,1.0,,0.0436,,2.0,,,,,,,,,1.0,3.0,,,,,,,,
12437646,home,Deportivo Alavés,Kike García,kike-garcia,K. García,F,19,186,1005,M,84972,EUR,627955200,F,17,17,False,17.0,11.0,2.0,1.0,0.0,2.0,3.0,9.0,14.0,2.0,1.0,,,,89.0,31.0,6.8,10.0,0.108422,0,,,4.0,10.0,11.0,,3.0,,,,,1.0,1.0,1.0,6.0,,,5.0,,2.0,,,,,,,,,,,,,,,,
12437646,home,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180,265,M,891931,EUR,868233600,M,6,6,True,37.0,29.0,6.0,3.0,0.0,13.0,16.0,16.0,21.0,3.0,3.0,,,,73.0,45.0,6.6,9.0,0.013159,0,,,4.0,8.0,5.0,2.0,1.0,,,,,1.0,1.0,,,,,1.0,,4.0,,1.0,,,,,,,,,,,,,,
12437646,home,Deportivo Alavés,Stoichkov,stoichkov,Stoichkov,F,22,178,370,M,566894,EUR,752457600,F,19,19,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,2.0,,,,10.0,5.0,6.9,,0.0716497,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,
12437646,home,Deportivo Alavés,Carlos Martín,carlos-martin,C. Martín,F,14,182,1239,M,1131581,EUR,1019433600,F,15,15,True,1.0,,,,0.0,,,,1.0,,,,,,1.0,2.0,,1.0,,1,,,,,,,,,,,,,,,,0.4044,,,1.0,,0.3938,,Carlos Martín,,,,,,,,1.0,,,,,
12437646,home,Deportivo Alavés,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,831253,EUR,867628800,F,11,11,True,,,,,0.0,,,,,,,,,,1.0,2.0,,1.0,,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12437646,home,Deportivo Alavés,Jesús Owono,jesus-owono,J. Owono,G,13,183,434,M,990659,EUR,983404800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437646,home,Deportivo Alavés,Aleksandar Sedlar,aleksandar-sedlar,A. Sedlar,D,4,180,222,M,799195,EUR,692582400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437646,home,Deportivo Alavés,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437646,home,Deportivo Alavés,Santiago Mouriño,santiago-mourino,S. Mouriño,D,15,186,2593,M,1468046,EUR,1013558400,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
