match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,player_firstName,player_lastName,stat_bigChanceMissed,stat_errorLeadToAGoal,player_sofascoreId
11396320,home,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,56.0,31.0,42.0,18.0,17.0,20.0,14.0,36.0,1.0,1.0,1.0,11.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,90.0,68.0,8.1,26.0,0.00504014,0,0.4399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396320,home,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,False,20.0,12.0,10.0,4.0,8.0,9.0,4.0,11.0,,,3.0,5.0,,,,,,,,90.0,34.0,6.8,10.0,0.00122387,0,,2.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396320,home,VfL Bochum 1848,Noah Loosli,noah-loosli,N. Loosli,D,20,185,73,M,789138,EUR,853977600,D,41,41,False,25.0,11.0,6.0,,8.0,10.0,3.0,15.0,2.0,4.0,4.0,4.0,,,,,,,,90.0,36.0,6.8,14.0,0.00424597,0,,5.0,9.0,,,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396320,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,31.0,27.0,4.0,2.0,20.0,21.0,7.0,10.0,1.0,2.0,4.0,3.0,1.0,,,,,,,90.0,42.0,7.1,5.0,0.0828999,0,,1.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396320,home,VfL Bochum 1848,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,5,5,False,35.0,18.0,10.0,3.0,10.0,17.0,8.0,19.0,5.0,13.0,8.0,6.0,4.0,,,,,,,90.0,73.0,7.2,26.0,0.00672582,1,,2.0,5.0,3.0,,1.0,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0617,,,,,,,,,,,,,,,
11396320,home,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,False,21.0,11.0,2.0,1.0,5.0,9.0,6.0,12.0,,2.0,2.0,5.0,2.0,,,,,,,89.0,36.0,6.9,15.0,0.00860155,2,,3.0,10.0,1.0,,1.0,3.0,,2.0,1.0,,2.0,,1.0,,0.6207,1.0,1.0,1.0,0.7923,,,,,,,,,,,
11396320,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,27.0,21.0,4.0,3.0,8.0,12.0,13.0,15.0,2.0,3.0,,3.0,1.0,,,,,,,90.0,37.0,6.6,10.0,0.0130642,0,,,3.0,,,,,,1.0,1.0,,3.0,,,1.0,,,,,,True,,,,,,,,,,
11396320,home,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,27.0,18.0,1.0,1.0,10.0,12.0,9.0,17.0,2.0,9.0,1.0,9.0,,,,,,,,90.0,44.0,7.4,13.0,0.00860217,1,,3.0,6.0,1.0,1.0,2.0,,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0646,,,,,,1.0,,,,,,,,,
11396320,home,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,M,10,10,False,16.0,11.0,1.0,,8.0,8.0,4.0,16.0,,4.0,,4.0,2.0,,,,,,,64.0,41.0,6.9,18.0,0.0999153,2,,,5.0,,,2.0,,2.0,3.0,2.0,8.0,3.0,,1.0,1.0,0.1484,,,,,,1.0,1.0,1.0,,,,,,,
11396320,home,VfL Bochum 1848,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1129,M,138890,EUR,775699200,F,9,9,False,14.0,10.0,1.0,1.0,3.0,3.0,7.0,11.0,,2.0,1.0,1.0,,,,,,,,65.0,20.0,6.6,5.0,0.0055394,0,,4.0,7.0,,,2.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
