match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_accurateCross,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,player_firstName,player_lastName,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_goals
12501550,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,24.0,21.0,6.0,3.0,0.0,19.0,19.0,2.0,5.0,11.0,1.0,2.0,90.0,36.0,7.0,3.0,0.00117932,0,-0.4267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501550,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,65.0,61.0,4.0,2.0,0.0,32.0,32.0,29.0,33.0,1.0,,,90.0,72.0,7.1,4.0,0.0422435,0,,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12501550,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,4,4,False,76.0,67.0,3.0,2.0,0.0,45.0,49.0,22.0,27.0,9.0,,,90.0,91.0,6.8,10.0,0.0184633,0,,3.0,,7.0,6.0,3.0,,6.0,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12501550,home,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,59.0,50.0,5.0,3.0,0.0,22.0,23.0,28.0,38.0,4.0,,,90.0,69.0,7.1,15.0,0.278404,0,,,,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,
12501550,home,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,16,16,False,39.0,32.0,4.0,2.0,0.0,16.0,18.0,17.0,28.0,7.0,,,90.0,60.0,7.3,14.0,0.0488904,0,,,2.0,,7.0,3.0,1.0,4.0,2.0,,,,7.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
12501550,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,51.0,47.0,6.0,4.0,0.0,16.0,16.0,31.0,35.0,2.0,,,90.0,66.0,7.0,5.0,0.0555089,3,,1.0,,6.0,3.0,1.0,3.0,1.0,1.0,,3.0,1.0,,,,,,,1.0,,,True,2.0,1.0,2.0,0.0691,,,,,,,,
12501550,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,49.0,43.0,4.0,3.0,0.0,18.0,18.0,25.0,33.0,8.0,,,78.0,62.0,6.7,11.0,0.0200455,0,,2.0,,3.0,2.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,1.0,,,,,,,1.0,,,,ederson99,,,,,
12501550,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,False,37.0,31.0,2.0,,0.0,5.0,6.0,30.0,40.0,7.0,,,90.0,80.0,7.6,18.0,0.171937,1,,,,6.0,8.0,1.0,,4.0,4.0,2.0,1.0,1.0,9.0,5.0,2.0,,1.0,1.0,1.0,,4.0,,,,2.0,0.0943,,,,1.0,0.2027,,,
12501550,home,Atalanta,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179,11319,M,47743,EUR,580608000,F,7,7,False,26.0,18.0,4.0,2.0,0.0,4.0,5.0,14.0,26.0,1.0,,,58.0,39.0,6.6,17.0,0.098724,0,,,1.0,2.0,2.0,,,,,,,,5.0,1.0,,,,3.0,1.0,,,,,,1.0,,,,cuadrado,,,,,
12501550,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,False,20.0,13.0,1.0,,0.0,2.0,3.0,13.0,24.0,2.0,,,74.0,41.0,6.2,22.0,0.280425,0,,,,8.0,,,,,,1.0,,2.0,7.0,5.0,,,,3.0,1.0,,2.0,,,,,,,,molalookman,,,,,
