match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_hitWoodwork,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_dispossessed,stat_wonContest,stat_interceptionWon,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_penaltyConceded
10385624,away,Bournemouth,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173,795,M,,964119,EUR,942537600,D,33,33,False,22.0,15.0,1.0,,7.0,9.0,14.0,1.0,,90.0,40.0,7.6,12.0,0.0,0.0,0.554824,0,,,8.0,1.0,,2.0,,1.0,,,1.0,,,5.0,1.0,1.0,4.0,,,4.0,2.0,2.0,,,1.0,1.0,,,,,,,1.0,1.0,
10385624,away,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,22.0,19.0,2.0,1.0,15.0,16.0,6.0,8.0,,90.0,38.0,6.8,7.0,0.0,0.0,0.00402974,0,,,4.0,,,5.0,3.0,2.0,,,3.0,1.0,,1.0,,,5.0,,,2.0,4.0,3.0,,,,1.0,,,,,,,,,
10385624,away,Bournemouth,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,False,25.0,18.0,2.0,,13.0,17.0,8.0,6.0,,90.0,40.0,6.5,10.0,0.0,0.0,0.00333333,0,,,5.0,,,3.0,1.0,1.0,,,1.0,2.0,,,,,3.0,,,5.0,1.0,,1.0,2.0,1.0,1.0,2.0,,,,,,,,1.0
10385624,away,Bournemouth,Marcus Tavernier,,,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,22.0,19.0,3.0,1.0,10.0,10.0,16.0,7.0,,80.0,42.0,7.1,10.0,0.0939,0.0,0.0179,2,,,9.0,4.0,,4.0,,5.0,2.0,,1.0,1.0,,1.0,1.0,,6.0,,,2.0,1.0,1.0,2.0,,,3.0,,,,,,,,,
10385624,away,Bournemouth,Philip Billing,,,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,False,19.0,13.0,1.0,,8.0,9.0,10.0,2.0,,89.0,40.0,7.7,10.0,0.3916,0.6588,0.0140154,2,,,5.0,,,5.0,,3.0,,,2.0,2.0,,2.0,1.0,4.0,12.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,
10385624,away,Bournemouth,Ryan Christie,,,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,False,24.0,15.0,2.0,,5.0,11.0,13.0,8.0,,87.0,48.0,7.0,14.0,0.1096,0.0541,0.0311772,3,,,10.0,,,7.0,,5.0,2.0,,1.0,1.0,,,2.0,,8.0,1.0,,2.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,,,,,,,,
10385624,away,Bournemouth,Dominic Solanke,,,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,8.0,6.0,,,4.0,4.0,4.0,4.0,,89.0,24.0,6.8,7.0,0.1046,0.0165,0.00073383,2,,,2.0,,,9.0,,3.0,1.0,,2.0,2.0,,,4.0,1.0,4.0,1.0,,,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,
10385624,away,Bournemouth,Jaidon Anthony,,,jaidon-anthony,J. Anthony,M,11,177,1095,M,,1020680,EUR,944006400,F,32,32,True,1.0,1.0,,,,,1.0,,,10.0,3.0,6.4,,0.0482,0.0,0.00135908,1,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
10385624,away,Bournemouth,Jack Stacey,,,jack-stacey,J. Stacey,D,3,180,115,M,,583450,EUR,828748800,D,17,17,True,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,11.0,6.0,6.8,2.0,0.0,0.0,3.5e-06,0,,,,,,,,1.0,,,1.0,,,,,,2.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,
10385624,away,Bournemouth,Jack Stephens,Jack,Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,3,3,True,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385624,away,Bournemouth,Kieffer Moore,,,kieffer-moore,K. Moore,F,19,195,1373,M,,298366,EUR,713232000,F,21,21,True,1.0,1.0,,,1.0,1.0,,,,1.0,2.0,,1.0,0.0,0.0,1.423e-05,0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10385624,away,Bournemouth,Mark Travers,,,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,1,1,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385624,away,Bournemouth,Junior Stanislas,,,junior-stanislas,J. Stanislas,M,,183,81,,,44823,EUR,628041600,M,19,19,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385624,away,Bournemouth,Siriki Dembélé,,,siriki-dembele,S. Dembélé,M,23,173,221,M,,886532,EUR,842054400,M,20,20,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385624,away,Bournemouth,Emiliano Marcondes,,,emiliano-marcondes,E. Marcondes,M,11,185,258,M,,186809,EUR,794707200,M,11,11,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385624,away,Bournemouth,Jamal Lowe,,,jamal-lowe,J. Lowe,F,9,183,276,M,,257433,EUR,774662400,F,18,18,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
