match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_gender,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_goalAssist,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_hitWoodwork
10438091,home,Boavista,Rafael Bracali,rafael-bracali,R. Bracali,G,182,29,44676,EUR,357868800,G,1,1,False,True,26.0,13.0,18.0,5.0,9.0,9.0,4.0,17.0,2.0,11.0,2.0,2.0,5.0,2.0,90.0,41.0,8.1,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438091,home,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,179,415,1131249,EUR,980035200,D,79,79,False,,46.0,39.0,4.0,1.0,27.0,28.0,13.0,21.0,4.0,10.0,,,,,90.0,77.0,7.3,14.0,0,,,79,M,3.0,1.0,2.0,1.0,8.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,,,,,,,,,,,
10438091,home,Boavista,Reggie Cannon,reggie-cannon,R. Cannon,D,180,224,864226,EUR,897523200,D,2,2,False,,24.0,22.0,1.0,1.0,21.0,21.0,1.0,3.0,9.0,5.0,,,,,76.0,41.0,6.1,5.0,0,,,4,M,,,3.0,1.0,8.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,
10438091,home,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,190,156,846416,EUR,758505600,D,26,26,False,,35.0,30.0,9.0,5.0,26.0,28.0,4.0,7.0,9.0,4.0,,,,,90.0,50.0,7.4,6.0,0,,,26,M,,,,1.0,,4.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,
10438091,home,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,182,5807,1134441,EUR,923097600,D,70,70,False,,39.0,30.0,9.0,4.0,16.0,20.0,15.0,25.0,4.0,11.0,,,,,90.0,70.0,7.2,21.0,1,,,70,M,6.0,1.0,1.0,1.0,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,
10438091,home,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,158597,EUR,733363200,M,24,24,False,,43.0,37.0,6.0,4.0,26.0,27.0,11.0,16.0,,7.0,,,,,90.0,58.0,7.2,10.0,0,,,42,M,,,,,6.0,6.0,1.0,2.0,1.0,,1.0,1.0,5.0,2.0,1.0,2.0,,1.0,3.0,,,,,,,,
10438091,home,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,180,299,847013,EUR,869788800,M,42,42,False,,31.0,24.0,1.0,1.0,16.0,16.0,8.0,15.0,1.0,2.0,,,,,90.0,43.0,6.9,10.0,1,,,42,M,,,,3.0,2.0,8.0,,2.0,,,,,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
10438091,home,Boavista,Bruno Lourenço,bruno-lourenco,B. Lourenço,M,179,99,984810,EUR,886377600,M,8,8,False,,29.0,22.0,4.0,2.0,11.0,14.0,14.0,20.0,,2.0,,,,,78.0,48.0,7.1,14.0,3,,,8,M,5.0,3.0,2.0,1.0,8.0,4.0,1.0,2.0,1.0,,,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,,
10438091,home,Boavista,Yusupha Njie,yusupha-njie,Y. Njie,F,188,325,887517,EUR,757555200,M,11,11,False,,18.0,12.0,,,6.0,6.0,6.0,12.0,,3.0,,,,,85.0,37.0,6.9,15.0,4,,,9,M,,,8.0,1.0,14.0,4.0,,4.0,1.0,,,2.0,1.0,,2.0,1.0,,4.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,
10438091,home,Boavista,Ricardo Mangas,mangas-ricardo,R. Mangas,D,179,1156,878496,EUR,890179200,M,19,19,False,,12.0,10.0,,,4.0,4.0,6.0,9.0,1.0,2.0,,,,,67.0,28.0,6.5,12.0,0,Ricardo,Mangas,91,M,1.0,,1.0,,8.0,4.0,,3.0,3.0,2.0,,1.0,1.0,,1.0,3.0,,5.0,1.0,,,,,1.0,,1.0,
