match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_fouls,stat_dispossessed,stat_unsuccessfulTouch,stat_totalOffside,stat_goalAssist,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_hitWoodwork
11401916,home,PEC Zwolle,Jasper Schendelaar,Jasper,Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182,179,M,856636,EUR,967852800,G,1,1,False,29.0,19.0,14.0,4.0,17.0,21.0,2.0,8.0,7.0,1.0,2.0,90.0,36.0,7.0,10.0,0.00054052,0,0.0744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401916,home,PEC Zwolle,Bram van Polen,,,bram-van-polen,B. v. Polen,D,,179,52,M,17032,EUR,497836800,D,2,2,False,40.0,32.0,2.0,1.0,16.0,17.0,17.0,28.0,5.0,,,90.0,61.0,7.2,13.0,0.0555038,1,,True,5.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,0.0228,1.0,,,,,,,,,,,,,,,,,,,,
11401916,home,PEC Zwolle,Sam Kersten,,,sam-kersten,S. Kersten,D,4,191,83,M,847072,EUR,886118400,D,4,4,False,71.0,64.0,4.0,2.0,29.0,33.0,35.0,38.0,4.0,,,90.0,83.0,7.5,7.0,0.0347579,0,,,,,2.0,4.0,4.0,,,3.0,1.0,,1.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11401916,home,PEC Zwolle,Thomas Lam,,,thomas-lam,T. Lam,D,3,188,86,M,110934,EUR,756172800,D,13,13,False,53.0,48.0,4.0,2.0,34.0,36.0,14.0,17.0,3.0,,,74.0,63.0,7.1,6.0,0.00853161,1,,,,,1.0,3.0,3.0,1.0,1.0,4.0,2.0,0.0453,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,
11401916,home,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187,281,M,1005693,EUR,1045612800,D,15,15,False,38.0,32.0,1.0,1.0,18.0,20.0,15.0,24.0,3.0,,,82.0,59.0,6.7,15.0,0.0248439,0,,,6.0,1.0,1.0,5.0,3.0,,,2.0,2.0,,1.0,2.0,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,
11401916,home,PEC Zwolle,Zico Buurmeester,Zico Buurmeester,,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,False,51.0,39.0,1.0,,13.0,17.0,27.0,36.0,6.0,,,90.0,66.0,7.4,14.0,0.124105,2,,,2.0,1.0,4.0,3.0,6.0,1.0,,3.0,,0.2501,2.0,1.0,,2.0,,1.0,,,,,1.0,2.0,1.0,2.0,,,,,,,
11401916,home,PEC Zwolle,Ryan Thomas,Ryan,Thomas,ryan-thomas,R. Thomas,M,30,174,138,M,333571,EUR,787881600,M,30,30,False,48.0,39.0,1.0,1.0,18.0,21.0,21.0,27.0,6.0,,,52.0,59.0,7.3,10.0,0.0255649,1,,,,,1.0,,5.0,,1.0,1.0,2.0,0.0205,,,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,
11401916,home,PEC Zwolle,Davy van den Berg,,,davy-van-den-berg,D. v. d. Berg,M,6,185,272,M,1001468,EUR,949622400,M,11,11,False,57.0,51.0,2.0,2.0,19.0,21.0,32.0,36.0,8.0,,,90.0,69.0,7.9,8.0,0.0567839,2,,,,,,3.0,4.0,,1.0,,2.0,0.1112,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,0.7317,,,,
11401916,home,PEC Zwolle,Younes Namli,,,younes-namli,Y. Namli,M,9,180,239,M,235538,EUR,772070400,F,7,7,False,61.0,52.0,8.0,6.0,14.0,15.0,38.0,48.0,8.0,,,90.0,91.0,8.1,17.0,0.178026,3,,,2.0,,1.0,4.0,9.0,,,2.0,3.0,0.1104,3.0,,,1.0,2.0,2.0,1.0,1.0,3.0,,,5.0,3.0,2.0,1.0,,0.0262,1.0,,,
11401916,home,PEC Zwolle,Apostolos Vellios,Apostolos,Vellios,apostolos-vellios,A. Vellios,F,,191,184,M,51021,EUR,694828800,F,14,14,False,11.0,8.0,,,2.0,3.0,6.0,8.0,,,,74.0,21.0,6.9,6.0,0.00880721,3,,,,,4.0,4.0,5.0,,1.0,,1.0,0.4052,1.0,2.0,,,1.0,,1.0,1.0,2.0,,,,,,2.0,,0.1776,,1.0,,
