match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_totalTackle,stat_keyPass,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_challengeLost,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,player_firstName,player_lastName,captain,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
11407380,home,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,176301,EUR,705456000,G,57,57,False,35.0,28.0,11.0,4.0,25.0,27.0,3.0,8.0,10.0,1.0,2.0,2.0,90.0,42.0,7.2,7.0,0.0,0.0,0.00061008,0,0.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407380,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,1014286,EUR,997228800,D,28,28,False,52.0,46.0,6.0,3.0,31.0,32.0,15.0,20.0,4.0,,,,90.0,62.0,6.8,8.0,0.0,0.0,0.0121371,0,,MThiaw,1.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11407380,home,Milan,Simon Kjær,simon-kjaer,S. Kjær,D,24,189,1458,M,21535,EUR,606873600,D,24,24,False,62.0,47.0,9.0,3.0,34.0,40.0,13.0,22.0,14.0,,,,90.0,75.0,7.2,15.0,0.0,0.0,0.0254396,0,,,4.0,4.0,6.0,5.0,,,,6.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11407380,home,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,788255,EUR,882489600,D,23,23,False,65.0,55.0,5.0,2.0,38.0,42.0,17.0,23.0,7.0,,,,90.0,78.0,7.7,11.0,0.0,0.0,0.00576113,0,,fikayotomori,2.0,5.0,2.0,9.0,,1.0,1.0,,3.0,,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
11407380,home,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,152420,EUR,668649600,D,42,42,False,43.0,31.0,9.0,4.0,16.0,22.0,15.0,26.0,10.0,,,,75.0,70.0,7.4,20.0,0.0,0.0,0.0113215,0,,,2.0,1.0,4.0,6.0,,2.0,,,3.0,,4.0,1.0,1.0,3.0,,1.0,5.0,,,,,,,,,,,,,,,,
11407380,home,Milan,Rade Krunić,rade-krunic,R. Krunić,M,33,184,2486,M,155449,EUR,749952000,M,33,33,False,36.0,30.0,1.0,,14.0,15.0,16.0,21.0,,,,,65.0,41.0,6.7,8.0,0.0,0.0,0.0110858,0,,,,1.0,1.0,2.0,,1.0,1.0,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,
11407380,home,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,893549,EUR,901670400,M,14,14,False,37.0,34.0,2.0,2.0,11.0,11.0,23.0,27.0,9.0,,,,90.0,49.0,6.8,9.0,0.0424,0.0,0.0302298,1,,tijjanireijnders,1.0,,5.0,4.0,2.0,1.0,1.0,,,1.0,2.0,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11407380,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,983815,EUR,1038528000,M,80,80,False,39.0,34.0,3.0,,17.0,19.0,18.0,23.0,9.0,,,,90.0,67.0,7.2,14.0,0.1025,0.0191,0.0529436,1,,yunusmusah8,1.0,1.0,5.0,8.0,,3.0,1.0,,2.0,1.0,5.0,1.0,,3.0,2.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,
11407380,home,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,817957,EUR,906076800,M,11,11,False,26.0,20.0,,,6.0,6.0,14.0,21.0,4.0,,,,80.0,42.0,6.7,15.0,0.1155,0.0447,0.0382489,1,,CMPulisic,,1.0,6.0,5.0,2.0,3.0,1.0,,1.0,2.0,1.0,,,1.0,4.0,2.0,1.0,,,,1.0,,,,,,,,,,,,
11407380,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,851284,EUR,928972800,M,10,10,False,15.0,13.0,,,5.0,5.0,9.0,12.0,2.0,,,,80.0,33.0,6.8,12.0,0.4078,0.8713,0.109343,2,,RLeão,1.0,,8.0,2.0,1.0,6.0,1.0,,,1.0,,1.0,,,1.0,1.0,2.0,,1.0,1.0,1.0,,,True,1.0,,,,,,,,
11407380,home,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192,23426,M,39070,EUR,528422400,F,9,9,False,16.0,7.0,,,3.0,4.0,4.0,12.0,1.0,,,,65.0,29.0,7.4,13.0,0.2615,0.0641,0.0783518,4,,OGiroud,3.0,3.0,5.0,5.0,1.0,,,1.0,,2.0,1.0,1.0,,,3.0,1.0,,,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,
11407380,home,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,284441,EUR,822355200,M,8,8,True,9.0,7.0,,,2.0,3.0,5.0,6.0,2.0,,,,25.0,15.0,6.7,6.0,0.0,0.0,0.00862307,0,,rlc,2.0,,4.0,3.0,,1.0,,,,,1.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,
11407380,home,Milan,Luka Jović,luka-jovic,L. Jović,F,9,181,15141,M,319129,EUR,882835200,F,15,15,True,6.0,4.0,,,1.0,1.0,3.0,5.0,,,,,25.0,13.0,6.6,4.0,0.0,0.0,0.00442815,0,,lukajovic,1.0,1.0,2.0,2.0,1.0,,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,
11407380,home,Milan,Davide Bartesaghi,davide-bartesaghi,D. Bartesaghi,D,33,193,5573,M,1390489,EUR,1135814400,D,95,95,True,6.0,5.0,2.0,1.0,5.0,6.0,,,2.0,,,,15.0,7.0,6.5,2.0,0.0,0.0,7.279e-05,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11407380,home,Milan,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,928796,EUR,931996800,M,32,32,True,8.0,6.0,,,4.0,4.0,2.0,4.0,3.0,,,,10.0,11.0,6.4,3.0,0.0,0.0,0.0042584,0,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11407380,home,Milan,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,865523,EUR,959126400,F,17,17,True,3.0,3.0,,,2.0,2.0,1.0,2.0,1.0,,,,10.0,10.0,6.7,5.0,0.0,0.0,0.00021129,0,,noah.arinze,,,1.0,2.0,1.0,2.0,2.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
11407380,home,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,,193,328,M,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407380,home,Milan,Lapo Nava,lapo-nava,L. Nava,G,69,189,465,M,1141168,EUR,1074729600,G,69,69,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407380,home,Milan,Marco Pellegrino,pellegrino-marco,M. Pellegrino,D,26,184,1270,M,1095023,EUR,1026950400,D,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Marco Pellegrino,,,,,,,,,,,
11407380,home,Milan,Yacine Adli,yacine-adli,Y. Adli,M,29,187,3790,M,859024,EUR,964828800,M,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,adliyacine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407380,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,822470,EUR,927331200,F,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,chukwuezesamuel8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407380,home,Milan,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,1032022,EUR,1100736000,M,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,lukaromero10,,,,,,,,,,,,,,,,,,,,,,Luka Romero,,,,,,,,,,,
11407380,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,33.0,14.0,30.0,11.0,6.0,8.0,8.0,25.0,13.0,,3.0,3.0,90.0,46.0,7.1,19.0,0.0,0.0,0.00708069,0,-0.00080000000000002,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11407380,away,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,False,33.0,23.0,5.0,1.0,17.0,20.0,6.0,13.0,12.0,,,,90.0,43.0,6.9,11.0,0.0,0.0,0.00803004,0,,,,2.0,1.0,5.0,,,,4.0,1.0,,3.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11407380,away,Hellas Verona,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,6,6,False,20.0,14.0,2.0,1.0,9.0,11.0,5.0,9.0,3.0,,,,90.0,28.0,6.6,7.0,0.0,0.0,0.00917333,0,,,3.0,3.0,6.0,5.0,1.0,,,1.0,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11407380,away,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,288321,EUR,800928000,D,27,27,False,48.0,40.0,5.0,1.0,29.0,30.0,11.0,18.0,14.0,,,,90.0,62.0,6.7,10.0,0.0,0.0,0.006835,0,,,1.0,1.0,5.0,3.0,,,,6.0,1.0,3.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11407380,away,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,M,5,5,False,20.0,15.0,4.0,2.0,7.0,8.0,8.0,12.0,4.0,,,,45.0,31.0,6.3,6.0,0.2366,0.0,0.00726524,2,,,,,3.0,2.0,1.0,,,2.0,,1.0,,,,,,2.0,,1.0,,,,,,True,,,,2.0,,,,,1.0
11407380,away,Hellas Verona,Michael Folorunsho,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,869795,EUR,886809600,M,90,90,False,30.0,27.0,,,16.0,17.0,11.0,15.0,7.0,,,,90.0,49.0,7.0,8.0,0.181,0.3972,0.00686216,3,,,1.0,3.0,4.0,9.0,,1.0,,1.0,1.0,,5.0,,,4.0,2.0,1.0,2.0,2.0,,,1.0,,,,,,,2.0,,,,,1.0
11407380,away,Hellas Verona,Martin Hongla,martin-hongla,M. Hongla,M,78,183,1195,M,856062,EUR,890006400,M,18,18,False,40.0,36.0,3.0,2.0,21.0,21.0,15.0,19.0,5.0,,,,90.0,50.0,6.5,7.0,0.0,0.0,0.0106984,0,,,1.0,,3.0,3.0,2.0,,,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,
11407380,away,Hellas Verona,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,M,24,24,False,43.0,38.0,4.0,1.0,20.0,20.0,18.0,27.0,7.0,,,,89.0,72.0,7.1,18.0,0.0,0.0,0.339895,0,,,1.0,1.0,6.0,5.0,4.0,1.0,,2.0,,,4.0,3.0,,3.0,,,4.0,,,,,,,,,,1.0,,,,,,
11407380,away,Hellas Verona,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,False,20.0,14.0,,,2.0,3.0,14.0,21.0,,,,,80.0,43.0,6.9,17.0,0.078,0.0,0.0361067,3,,,7.0,5.0,13.0,8.0,,4.0,1.0,,,2.0,1.0,2.0,,1.0,4.0,1.0,4.0,1.0,2.0,2.0,,,,,,,,1.0,,,,,
11407380,away,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1121,M,246319,EUR,786585600,F,33,33,False,37.0,31.0,3.0,2.0,13.0,15.0,19.0,24.0,6.0,,,,70.0,47.0,7.4,8.0,0.0,0.0,0.101398,0,,,,,3.0,4.0,1.0,1.0,1.0,,1.0,1.0,,3.0,1.0,,,3.0,2.0,1.0,,1.0,,,,,,,1.0,,,,,,
11407380,away,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,F,8,8,False,18.0,9.0,2.0,,2.0,7.0,7.0,12.0,,,,,70.0,27.0,6.5,14.0,0.0,0.0,0.0543491,0,,,1.0,1.0,2.0,4.0,1.0,,,,,,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11407380,away,Hellas Verona,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182,985,M,284363,EUR,864172800,F,99,99,True,11.0,8.0,,,1.0,1.0,7.0,11.0,,,,,45.0,18.0,6.6,7.0,0.1206,0.1418,0.0220006,2,,,2.0,,4.0,1.0,1.0,,,,,1.0,,,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
11407380,away,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4400,M,988037,EUR,978912000,D,32,32,True,5.0,3.0,1.0,,,1.0,5.0,8.0,2.0,,,,20.0,13.0,6.7,5.0,0.0,0.0,0.0757673,0,,,,,2.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,4.0,1.0,,2.0,,,,,,,,,,,,,
11407380,away,Hellas Verona,Riccardo Saponara,riccardo-saponara,R. Saponara,M,,184,174,M,126236,EUR,693273600,M,20,20,True,5.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,,,,20.0,14.0,6.7,6.0,0.0,0.0,0.00516922,0,,,,,1.0,3.0,,1.0,1.0,,,,1.0,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11407380,away,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,964154,EUR,1023408000,M,31,31,True,6.0,5.0,,,4.0,5.0,1.0,2.0,2.0,,,,10.0,8.0,6.4,3.0,0.0,0.0,0.00352366,0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11407380,away,Hellas Verona,Milan Đurić,milan-duric,M. Đurić,F,9,199,819,M,76132,EUR,643334400,F,11,11,True,3.0,,,,,,,3.0,,,,,8.0,4.0,6.6,4.0,0.0,0.0,0.0,0,,,1.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11407380,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407380,away,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407380,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407380,away,Hellas Verona,Bruno Amione,bruno-amione,B. Amione,D,2,189,503,M,990050,EUR,1010016000,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407380,away,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,800408,EUR,860716800,M,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407380,away,Hellas Verona,Charlys,charlys,Charlys,M,8,186,163,M,1466543,EUR,1077148800,M,37,37,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Charlys,,,,,,,,,,,
11407380,away,Hellas Verona,Juan Manuel Cruz,juan-manuel-cruz,J. Cruz,F,18,184,211,M,1017372,EUR,932342400,F,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407380,away,Hellas Verona,Jordi Mboula,jordi-mboula,J. Mboula,F,2,182,263,M,826003,EUR,921542400,F,77,77,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
