match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_keyPass,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_totalContest,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_errorLeadToAShot
12450904,home,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,41.0,25.0,27.0,12.0,0.0,17.0,25.0,8.0,16.0,2.0,2.0,1.0,6.0,1.0,5.0,6.0,1.0,1.0,1.0,90.0,51.0,7.9,17.0,0.00109837,0,1.5721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450904,home,Stade de Reims,Nhoa Sangui,,,nhoa-sangui,N. Sangui,D,19,178,286,M,1426221,EUR,1140998400,D,55,55,False,36.0,28.0,5.0,2.0,0.0,16.0,20.0,12.0,16.0,,3.0,,6.0,1.0,,,,,,77.0,52.0,6.4,10.0,0.0142188,0,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12450904,home,Stade de Reims,Cédric Kipré,,,cedric-kipre,C. Kipré,D,4,196,670,M,886802,EUR,850089600,D,21,21,False,32.0,28.0,7.0,5.0,0.0,20.0,22.0,8.0,10.0,,2.0,3.0,4.0,1.0,,,,,,90.0,42.0,6.9,5.0,0.257048,1,,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.021,1.0,,,,,,,,,,,,,,,,,,
12450904,home,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,25,25,False,43.0,39.0,5.0,2.0,0.0,26.0,26.0,13.0,17.0,,2.0,7.0,1.0,,,,,,,90.0,58.0,7.0,6.0,0.00649945,0,,,,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
12450904,home,Stade de Reims,Sergio Akieme,,,sergio-akieme,S. Akieme,D,18,175,293,M,827942,EUR,882230400,D,18,18,False,29.0,25.0,1.0,,0.0,11.0,14.0,15.0,22.0,,2.0,1.0,2.0,1.0,,,,,,90.0,46.0,6.9,10.0,0.0939712,0,,3.0,,,1.0,1.0,,,2.0,,1.0,,,7.0,1.0,1.0,,,,,,,,,,,,,
12450904,home,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173,1036,M,1154611,EUR,1124928000,M,6,6,False,28.0,25.0,4.0,2.0,0.0,12.0,13.0,13.0,16.0,1.0,4.0,1.0,5.0,1.0,,,,,,89.0,42.0,6.6,8.0,0.0753065,0,,5.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,,,
12450904,home,Stade de Reims,Amadou Koné,,,kone-amadou,A. Kone,M,72,178,751,M,1586875,EUR,1116028800,M,72,72,False,34.0,30.0,4.0,4.0,0.0,12.0,14.0,18.0,20.0,,2.0,,1.0,1.0,,,,,,70.0,41.0,6.9,4.0,0.0152124,2,,2.0,,,,1.0,1.0,,1.0,0.0543,,,,,,,1.0,1.0,,1.0,1.0,1.0,0.198,,,,,,
12450904,home,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176,4867,M,783278,EUR,731635200,M,7,7,False,31.0,25.0,,,0.0,10.0,11.0,18.0,27.0,2.0,2.0,,4.0,,,,,,,90.0,52.0,6.9,17.0,0.218123,1,,8.0,2.0,1.0,,2.0,1.0,1.0,2.0,0.0858,2.0,,4.0,7.0,3.0,,1.0,,,,,,,ItouJky,,,,,
12450904,home,Stade de Reims,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,M,15,15,False,21.0,9.0,3.0,1.0,0.0,4.0,5.0,5.0,16.0,1.0,6.0,,2.0,2.0,,,,,,90.0,34.0,6.6,14.0,0.0205442,3,,7.0,,,3.0,3.0,1.0,1.0,3.0,0.109,1.0,2.0,2.0,,,,,,,1.0,1.0,,0.067,,True,1.0,,,
12450904,home,Stade de Reims,Keito Nakamura,,,keito-nakamura,K. Nakamura,M,17,180,3846,M,905352,EUR,964742400,M,17,17,False,30.0,25.0,6.0,4.0,0.0,6.0,7.0,20.0,25.0,,3.0,,8.0,,,,,,,90.0,50.0,7.3,13.0,0.0712496,4,,6.0,1.0,1.0,2.0,,2.0,2.0,,0.2331,1.0,1.0,3.0,2.0,1.0,,4.0,1.0,2.0,2.0,,,0.5119,,,,,,
