match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_aerialWon,stat_bigChanceCreated,stat_interceptionWon,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_totalCross,stat_bigChanceMissed,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_accurateCross,stat_penaltyWon,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAGoal
11598398,home,Blackburn Rovers,Callum Brittain,,,callum-brittain,C. Brittain,D,2,178.0,64,M,828620,EUR,889660800,D,2,2,True,33.0,28.0,,16.0,18.0,15.0,,4.0,,,,,45.0,48.0,7.1,7.0,0,,12.0,2.0,4.0,3.0,2.0,,,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,
11598398,home,Blackburn Rovers,Sammie Szmodics,,,sammie-szmodics,S. Szmodics,M,19,168.0,1164,M,354782,EUR,811900800,M,8,8,True,10.0,10.0,1.0,2.0,2.0,8.0,,1.0,,,,,30.0,16.0,6.4,5.0,0,1.0,8.0,2.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
11598398,home,Blackburn Rovers,Zak Gilsenan,,,gilsenan-zak,Z. Gilsenan,M,19,178.0,86,M,1000163,EUR,1052352000,M,22,22,True,12.0,12.0,,4.0,4.0,10.0,,1.0,,,,,17.0,22.0,6.8,3.0,1,,8.0,1.0,3.0,3.0,2.0,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
11598398,home,Blackburn Rovers,Lewis Travis,,,lewis-travis,L. Travis,M,27,183.0,103,M,864918,EUR,876960000,D,27,27,True,18.0,14.0,1.0,4.0,4.0,14.0,,,,,,,17.0,22.0,7.2,4.0,0,1.0,10.0,2.0,2.0,,,,,2.0,,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,
11598398,home,Blackburn Rovers,Hayden Carter,,,hayden-carter,H. Carter,D,17,188.0,50,M,970437,EUR,945388800,D,17,17,True,10.0,10.0,1.0,7.0,7.0,3.0,,,,,,,11.0,16.0,6.2,3.0,0,1.0,3.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598398,home,Blackburn Rovers,Aynsley Pears,,,aynsley-pears,A. Pears,G,1,185.0,54,M,903166,EUR,893289600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598398,home,Blackburn Rovers,Dominic Hyam,,,dominic-hyam,D. Hyam,D,5,183.0,120,M,802719,EUR,819417600,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598398,home,Blackburn Rovers,Adam Wharton,,,adam-wharton,A. Wharton,M,20,182.0,5813,M,1109771,EUR,1076025600,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598398,home,Blackburn Rovers,Thomas Bloxham,Thomas Bloxham,,thomas-bloxham,T. Bloxham,F,,,54,M,1197099,EUR,1114819200,F,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598398,away,Cardiff City,Rúnar Alex Rúnarsson,,,runar-alex-runarsson,R. Rúnarsson,G,31,185.0,415,M,187023,EUR,793065600,G,13,13,False,38.0,32.0,13.0,27.0,31.0,7.0,,6.0,2.0,2.0,,,90.0,44.0,6.6,6.0,0,8.0,5.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,
11598398,away,Cardiff City,Mahlon Romeo,,,mahlon-romeo,M. Romeo,D,,178.0,21,M,325583,EUR,811468800,D,2,2,False,45.0,31.0,7.0,25.0,31.0,14.0,1.0,8.0,,,,,90.0,70.0,6.0,20.0,0,3.0,6.0,3.0,3.0,,,,,3.0,3.0,,,,,,,2.0,2.0,,,,,,1.0,,,,,,,,,,,
11598398,away,Cardiff City,Ebou Adams,,,ebou-adams,E. Adams,M,38,181.0,546,M,557614,EUR,821664000,D,18,18,False,58.0,51.0,10.0,42.0,45.0,13.0,9.0,7.0,,,,,90.0,82.0,6.9,7.0,0,5.0,9.0,3.0,6.0,,,,,5.0,,1.0,,,,,4.0,3.0,3.0,,,,,4.0,,,,,,,,,,,1.0,
11598398,away,Cardiff City,Jonathan Panzo,,,jonathan-panzo,J. Panzo,D,37,186.0,229,M,867438,EUR,971568000,D,24,24,False,42.0,36.0,3.0,27.0,32.0,10.0,6.0,5.0,,,,,90.0,65.0,5.8,9.0,0,1.0,9.0,4.0,3.0,,,,,2.0,1.0,,,,1.0,,5.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0
11598398,away,Cardiff City,Ollie Tanner,,,ollie-tanner,O. Tanner,M,11,177.0,74,M,1002190,EUR,1021248000,M,32,32,False,32.0,26.0,4.0,10.0,13.0,21.0,,8.0,,,,,70.0,53.0,6.1,15.0,0,3.0,16.0,9.0,3.0,10.0,3.0,,,,,,1.0,,,,2.0,,1.0,,,2.0,,,1.0,,,,,,,,,,,
11598398,away,Cardiff City,Romaine Sawyers,,,romaine-sawyers,R. Sawyers,M,,175.0,42,M,54338,EUR,689040000,M,19,19,False,50.0,43.0,7.0,29.0,33.0,17.0,1.0,10.0,,,,,90.0,64.0,6.7,13.0,1,3.0,14.0,5.0,4.0,1.0,,1.0,,2.0,2.0,2.0,1.0,1.0,,,2.0,1.0,1.0,True,,,,,1.0,2.0,,,,,,,,,,
11598398,away,Cardiff City,Andy Rinomhota,,,andy-rinomhota,A. Rinomhota,M,18,175.0,148,M,892482,EUR,861580800,M,35,35,False,28.0,25.0,1.0,11.0,11.0,17.0,2.0,3.0,,,,,90.0,42.0,6.7,6.0,0,,14.0,4.0,4.0,2.0,1.0,,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,
11598398,away,Cardiff City,Kieron Evans,Kieron Evans,,kieron-evans,K. Evans,M,7,170.0,36,M,1064262,EUR,1008720000,M,25,25,False,17.0,14.0,1.0,6.0,7.0,11.0,,3.0,,,,,60.0,29.0,6.0,6.0,0,1.0,8.0,4.0,1.0,1.0,,,,,1.0,,,,1.0,,2.0,,,,,1.0,,,3.0,,,,,,,,,,,
11598398,away,Cardiff City,Rubin Colwill,Rubin Colwill,,rubin-colwill,R. Colwill,M,10,189.0,275,M,1101169,EUR,1019865600,F,27,27,False,53.0,46.0,6.0,14.0,14.0,41.0,,6.0,,,,,90.0,74.0,7.9,13.0,1,4.0,33.0,3.0,9.0,4.0,4.0,,1.0,1.0,3.0,3.0,3.0,1.0,1.0,,2.0,1.0,1.0,,,2.0,,,,2.0,,,,1.0,,,,,,
11598398,away,Cardiff City,Callum Robinson,,,callum-robinson,C. Robinson,F,47,178.0,376,M,190851,EUR,791683200,F,47,47,False,34.0,27.0,3.0,11.0,12.0,22.0,,7.0,,,,,71.0,48.0,6.9,14.0,1,1.0,16.0,8.0,3.0,4.0,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,4.0,1.0,1.0,,,,,,,,
11598398,away,Cardiff City,Kion Etete,,,kion-etete,K. Etete,F,29,198.0,118,M,959205,EUR,1006905600,F,9,9,False,11.0,6.0,,2.0,3.0,9.0,1.0,,,,,,60.0,33.0,7.3,15.0,2,,4.0,3.0,6.0,1.0,,,,,8.0,4.0,,,2.0,,,,,,2.0,1.0,,,,,2.0,1.0,1.0,,,,,,,
11598398,away,Cardiff City,Joshua Beecher,,,joshua-beecher,J. Beecher,D,3,,12,M,1493744,EUR,1142467200,D,40,40,True,14.0,11.0,1.0,6.0,7.0,10.0,1.0,2.0,,,,,30.0,26.0,6.5,7.0,0,1.0,6.0,4.0,4.0,2.0,1.0,,,3.0,,,1.0,,,,,1.0,,,,3.0,,,3.0,,,,,1.0,,,,,,
11598398,away,Cardiff City,James Crole,James,Crole,james-crole,J. Crole,F,16,,142,M,1388526,EUR,1074038400,F,33,33,True,6.0,4.0,1.0,2.0,3.0,3.0,,1.0,,,,,30.0,9.0,6.5,4.0,1,1.0,2.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,
11598398,away,Cardiff City,Joel Colwill,Joel,Colwill,colwill-joel,J. Colwill,M,27,178.0,118,M,1388529,EUR,1098835200,M,34,34,True,8.0,7.0,,1.0,2.0,6.0,,2.0,,,,,19.0,15.0,6.6,1.0,0,,6.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11598398,away,Cardiff City,Cian Ashford,Cian Ashford,,ashford-cian,C. Ashford,M,45,179.0,104,M,1520800,EUR,1095984000,M,45,45,True,8.0,6.0,1.0,3.0,4.0,4.0,,,,,,,20.0,15.0,6.2,4.0,1,,3.0,5.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,4.0,,,,,,,,,,,
11598398,away,Cardiff City,Matthew Turner,,,matthew-turner,M. Turner,G,41,194.0,27,M,1461535,EUR,1017187200,G,41,41,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598398,away,Cardiff City,Vontae Daley-Campbell,,,vontae-daley-campbell,V. Daley-Campbell,D,20,183.0,31,M,934232,EUR,986169600,D,37,37,True,,,,,,,,,,,,,18.0,,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598398,away,Cardiff City,Luey Giles,,,giles-luey,L. Giles,D,49,,33,M,1424629,EUR,1154649600,D,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598398,away,Cardiff City,Malachi Fagan-Walcott,,,walcott-malachi,M. Fagan-Walcott,D,4,186.0,186,M,962878,EUR,1015804800,D,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598398,away,Cardiff City,Cody Twose,,,twose-cody,C. Twose,M,61,173.0,14,M,1424647,EUR,1151366400,M,50,50,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
