match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,captain,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_challengeLost,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_totalOffside
11451115,home,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190.0,97,M,807289,EUR,821750400,G,99,99,False,32.0,24.0,9.0,1.0,23.0,23.0,1.0,9.0,7.0,1.0,90.0,37.0,6.4,9.0,0.0,0.0,7.986e-05,0,-0.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451115,home,MKE Ankaragücü,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173.0,90,M,189627,EUR,749174400,D,70,70,False,16.0,12.0,2.0,1.0,6.0,8.0,6.0,9.0,3.0,,45.0,30.0,6.8,8.0,0.0,0.0,0.00112524,0,,1.0,1.0,5.0,1.0,1.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11451115,home,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194.0,313,M,151900,EUR,765072000,D,26,26,False,71.0,65.0,14.0,10.0,52.0,56.0,13.0,15.0,10.0,,90.0,82.0,7.4,6.0,0.1055,0.0,0.0389159,1,,,1.0,3.0,,,,1.0,1.0,True,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,
11451115,home,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189.0,775,M,858004,EUR,892598400,D,18,18,False,76.0,61.0,10.0,3.0,45.0,51.0,16.0,25.0,8.0,,90.0,95.0,7.2,15.0,0.0,0.0,0.00465055,0,,,2.0,7.0,,,,2.0,1.0,,2.0,,,5.0,1.0,3.0,1.0,,1.0,3.0,,,,,,,,,,,,
11451115,home,MKE Ankaragücü,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182.0,56,M,320905,EUR,738979200,D,5,5,False,31.0,23.0,1.0,,11.0,13.0,13.0,21.0,1.0,,90.0,51.0,7.2,14.0,0.0122,0.0,0.26422,1,,3.0,1.0,2.0,,,,1.0,1.0,,1.0,,1.0,,,,1.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,
11451115,home,MKE Ankaragücü,Andrej Đokanović,andrej-dokanovic,A. Đokanović,M,88,177.0,78,M,985366,EUR,983404800,M,16,16,False,57.0,50.0,3.0,1.0,30.0,32.0,20.0,25.0,12.0,,90.0,69.0,7.0,10.0,0.02,0.0,0.0161512,1,,,10.0,5.0,,4.0,2.0,,,,2.0,,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,,,,1.0,2.0,,,,,,,
11451115,home,MKE Ankaragücü,Cem Türkmen,cem-turkmen,C. Türkmen,M,18,173.0,69,M,997127,EUR,1017360000,M,6,6,False,24.0,21.0,2.0,1.0,10.0,11.0,11.0,13.0,4.0,,45.0,30.0,6.5,6.0,0.0,0.0,0.0339419,0,,,2.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,,
11451115,home,MKE Ankaragücü,Olimpiu Moruțan,olimpiu-morutan,O. Moruțan,F,80,172.0,1462,M,833613,EUR,924998400,M,80,80,False,28.0,21.0,4.0,3.0,8.0,10.0,13.0,24.0,3.0,,89.0,49.0,6.7,19.0,0.1085,0.0,0.0398903,4,,6.0,6.0,3.0,3.0,3.0,2.0,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,3.0,,,,
11451115,home,MKE Ankaragücü,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185.0,168,M,800458,EUR,811036800,M,10,10,False,14.0,12.0,,,3.0,3.0,9.0,11.0,,,45.0,21.0,6.7,5.0,0.0739,0.0,0.0385766,1,,,1.0,,,1.0,,,,,,,,1.0,,,,3.0,,,,,,2.0,,,,1.0,,,,
11451115,home,MKE Ankaragücü,Garry Rodrigues,garry-rodrigues,G. Rodrigues,M,10,173.0,946,M,787429,EUR,659664000,M,11,11,False,11.0,10.0,,,3.0,3.0,7.0,8.0,,,56.0,21.0,6.4,5.0,0.0208,0.0,0.225529,1,,,5.0,2.0,2.0,,,2.0,1.0,,,,,,,,2.0,1.0,,,,,,2.0,1.0,,,1.0,,,,
11451115,home,MKE Ankaragücü,Riad Bajić,riad-bajic,R. Bajić,F,11,189.0,335,M,331751,EUR,768182400,F,9,9,False,15.0,8.0,,,4.0,4.0,4.0,11.0,1.0,,90.0,26.0,7.2,10.0,0.7376,0.9045,0.0494183,3,,,9.0,5.0,,1.0,,,,,4.0,,2.0,1.0,,,2.0,1.0,6.0,2.0,,,,2.0,,,,,1.0,1.0,1.0,
11451115,home,MKE Ankaragücü,Hayrullah Bilazer,hayrullah-bilazer,H. Bilazer,D,77,170.0,27,M,852161,EUR,800928000,D,77,77,True,26.0,25.0,,,5.0,5.0,20.0,22.0,5.0,,45.0,52.0,7.3,6.0,0.0233,0.0,0.0240812,1,,1.0,2.0,5.0,1.0,,,4.0,2.0,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,
