match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_errorLeadToAShot,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_accurateCross,captain,stat_fouls,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,player_sofascoreId,stat_lastManTackle,stat_hitWoodwork
12436462,home,Ipswich Town,Liam Delap,liam-delap,L. Delap,F,9,186,24878,M,997087,EUR,1044662400,F,19,19,False,20.0,11.0,1.0,,0.0,4.0,4.0,7.0,16.0,10.0,2.0,3.0,,1.0,,,,,,,81.0,42.0,6.8,22.0,0.299987,2,,,2.0,6.0,11.0,,4.0,3.0,2.0,,,1.0,1.0,8.0,,,,1.0,0.3695,4.0,,,4.0,,,1.0,,,1.0,,,
12436462,home,Ipswich Town,Jack Clarke,jack-clarke,J. Clarke,M,47,181,1601,M,921005,EUR,974937600,F,47,47,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,4.0,,3.0,,1.0,,,,,,,10.0,11.0,6.8,2.0,0.00060313,1,,,1.0,,3.0,,1.0,,,,,3.0,2.0,1.0,,,,,0.0277,,,,1.0,,,1.0,,,,,,
12436462,home,Ipswich Town,Ali Al-Hamadi,ali-al-hamadi,A. Al-Hamadi,F,12,187,5783,M,1010010,EUR,1014940800,F,16,16,True,5.0,3.0,,,0.0,3.0,3.0,,2.0,1.0,,1.0,,1.0,,,,,,,9.0,7.0,6.4,3.0,3.325e-05,0,,,3.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,alikalhamadi,,
12436462,home,Ipswich Town,Jens Cajuste,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,12,12,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436462,home,Ipswich Town,Wes Burns,wes-burns,W. Burns,M,7,173,187,M,305302,EUR,784684800,F,7,7,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,4.0,,1.0,2.678e-05,0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12436462,home,Ipswich Town,Christian Walton,christian-walton,C. Walton,G,28,196,230,M,198038,EUR,815875200,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436462,home,Ipswich Town,Harry Clarke,harry-clarke,H. Clarke,D,44,178,194,M,993439,EUR,983491200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436462,home,Ipswich Town,Conor Townsend,conor-townsend,C. Townsend,D,22,183,123,M,197982,EUR,731203200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436462,home,Ipswich Town,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,786028,EUR,817862400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalvinphillips,,
12436462,home,Ipswich Town,Nathan Broadhead,nathan-broadhead,N. Broadhead,M,33,178,415,M,911710,EUR,891734400,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436462,away,Bournemouth,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,232422,EUR,781142400,G,13,13,False,20.0,14.0,10.0,4.0,0.0,12.0,13.0,2.0,7.0,1.0,1.0,6.0,,1.0,,3.0,4.0,1.0,,,90.0,31.0,7.3,6.0,0.00026675,0,0.6983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KepaA,,
12436462,away,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,44566,EUR,672883200,D,15,15,False,28.0,26.0,2.0,1.0,0.0,8.0,8.0,18.0,21.0,3.0,1.0,1.0,,,,,,,,,63.0,41.0,6.8,3.0,0.0332077,0,,1.0,1.0,,2.0,1.0,,,,,3.0,3.0,1.0,,,,,,,,,True,,,,,,,,,,
12436462,away,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,1023567,EUR,1030838400,D,27,27,False,47.0,39.0,8.0,3.0,0.0,23.0,25.0,16.0,23.0,13.0,6.0,10.0,,2.0,,,,,,,90.0,69.0,8.4,10.0,0.00831922,0,,1.0,2.0,4.0,3.0,,,1.0,1.0,4.0,,6.0,6.0,1.0,,,,,,1.0,,,1.0,,,,,,,IlliaZabarnyi,1.0,
12436462,away,Bournemouth,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,160912,M,1176744,EUR,1113436800,D,2,2,False,69.0,62.0,13.0,8.0,0.0,36.0,39.0,26.0,31.0,,7.0,2.0,,,,,,,,,90.0,82.0,6.9,8.0,0.026387,0,,1.0,3.0,,6.0,3.0,,,,,4.0,,,,,,,,,1.0,,,,,,,,,,deanhuijsen,,
12436462,away,Bournemouth,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,1097425,EUR,1068163200,D,3,3,False,42.0,34.0,7.0,4.0,0.0,5.0,7.0,29.0,38.0,6.0,1.0,2.0,,2.0,,,,,,,90.0,60.0,7.3,13.0,0.120174,0,,3.0,,2.0,2.0,1.0,1.0,,,,,2.0,1.0,1.0,Milos,Kerkez,,,,2.0,,,,1.0,,,,,,miloskerkez,,
12436462,away,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,322391,EUR,793411200,M,10,10,False,43.0,34.0,11.0,4.0,0.0,8.0,8.0,26.0,35.0,3.0,1.0,10.0,,,,,,,,,86.0,53.0,7.1,11.0,0.277315,1,,,3.0,1.0,5.0,2.0,,1.0,1.0,,,1.0,,2.0,,,,,0.0178,1.0,,,,,1.0,,0.0391,,,,,
12436462,away,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,548188,EUR,854928000,M,4,4,False,58.0,49.0,6.0,3.0,0.0,18.0,20.0,32.0,44.0,7.0,4.0,9.0,,,,,,,,,90.0,81.0,7.4,17.0,0.0571215,1,,6.0,2.0,4.0,5.0,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,1.0,0.1035,1.0,1.0,,2.0,,,,,,,,,
12436462,away,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,895576,EUR,922060800,M,16,16,False,37.0,32.0,2.0,1.0,0.0,8.0,8.0,24.0,31.0,1.0,,8.0,,,,,,,,,74.0,53.0,6.6,15.0,0.0716724,2,,2.0,4.0,,8.0,,1.0,2.0,,,,1.0,1.0,2.0,,,,2.0,1.0104,1.0,,,1.0,,,,,,1.0,,,1.0
12436462,away,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,851596,EUR,925862400,M,19,19,False,16.0,10.0,2.0,2.0,0.0,1.0,2.0,10.0,18.0,3.0,,2.0,,,,,,,,,63.0,35.0,7.2,14.0,0.0631695,4,,4.0,,1.0,2.0,,1.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,1.0,1.0,0.2903,3.0,1.0,,,,1.0,2.0,0.0103,,,justinkluivert,,
12436462,away,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,934354,EUR,947203200,M,24,24,False,34.0,21.0,2.0,,0.0,3.0,6.0,19.0,29.0,13.0,2.0,10.0,,,,,,,,,90.0,72.0,7.7,24.0,0.124971,4,,1.0,3.0,3.0,14.0,,4.0,8.0,6.0,1.0,,4.0,3.0,3.0,,,,1.0,0.1321,2.0,1.0,,5.0,,1.0,2.0,0.3829,,,antoinesemenyo42,,
12436462,away,Bournemouth,Evanilson,evanilson,Evanilson,F,9,181,7635,M,998490,EUR,939168000,F,9,9,False,9.0,4.0,,,0.0,,,4.0,9.0,1.0,,4.0,,,,,,,,,74.0,16.0,6.7,9.0,0.00243778,3,,,2.0,1.0,4.0,,1.0,,,,,,,3.0,,,,1.0,0.1535,1.0,,,2.0,,,2.0,,,,evanilsonlima99,,
12436462,away,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,1106451,EUR,1013385600,F,11,11,True,10.0,9.0,1.0,,1.0,2.0,2.0,7.0,10.0,,,1.0,,,,,,,,,27.0,22.0,7.6,9.0,0.02213,2,,2.0,2.0,,5.0,1.0,1.0,1.0,,,,,,2.0,Dango Ouattara,,,1.0,0.6154,2.0,,,,1.0,1.0,,0.3965,1.0,1.0,d.ouattara15,,
12436462,away,Bournemouth,Enes Ünal,enes-unal,E. Ünal,F,26,185,3634,M,336655,EUR,863222400,F,26,26,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,3.0,1.0,1.0,,1.0,,,,,,,27.0,12.0,7.3,2.0,0.00186021,2,,,1.0,2.0,3.0,,,1.0,,,,,,,,,,1.0,0.7846,,,,1.0,,1.0,,0.9924,1.0,,EnesUnal16,,
12436462,away,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,855731,EUR,868320000,M,7,7,True,10.0,7.0,,,0.0,2.0,2.0,5.0,8.0,1.0,,2.0,,,,,,,,,16.0,19.0,6.3,5.0,0.00297584,2,,,1.0,,3.0,,,2.0,1.0,,,,,1.0,,,,,0.2684,,,,1.0,,1.0,1.0,0.2728,,1.0,,,
12436462,away,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,548660,EUR,834451200,M,29,29,True,9.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,9.0,4.0,1.0,1.0,,1.0,,,,,,,16.0,19.0,7.6,2.0,0.410508,1,,2.0,1.0,,1.0,,,,,,,3.0,1.0,,,,,1.0,0.0234,2.0,,,,2.0,,,,,,,,
12436462,away,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,554,M,1156586,EUR,1010620800,D,23,23,True,4.0,1.0,,,0.0,1.0,4.0,,,1.0,1.0,,,,,,,,,,12.0,5.0,6.5,3.0,3.3e-06,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436462,away,Bournemouth,Will Dennis,will-dennis,W. Dennis,G,40,188,242,M,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436462,away,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,856720,EUR,926985600,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436462,away,Bournemouth,Max Aarons,max-aarons,M. Aarons,D,3,178,1261,M,943645,EUR,946944000,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436462,away,Bournemouth,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,M. Kinsey-Wellings,D,21,185,82,M,1902493,EUR,1107302400,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
