match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_totalClearance,stat_totalContest,stat_wonContest,stat_totalOffside,player_firstName,player_lastName,captain,stat_dispossessed,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
10408638,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,terStegen,88625,EUR,704592000,G,1,1,False,26.0,23.0,7.0,4.0,22.0,23.0,1.0,3.0,3.0,2.0,1.0,2.0,90.0,32.0,7.2,3.0,0.0,0.0,0.00025467,0,0.8062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408638,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,58.0,54.0,3.0,2.0,25.0,26.0,29.0,35.0,5.0,,,,90.0,76.0,8.0,9.0,0.063,0.0,0.0449608,1,,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10408638,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,RAraújo,925097,EUR,920764800,D,4,4,False,43.0,35.0,2.0,,14.0,16.0,21.0,27.0,2.0,,,,61.0,46.0,6.7,8.0,0.0661,0.0,0.010024,1,,,3.0,2.0,5.0,1.0,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408638,home,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,ericgm3,876214,EUR,978998400,D,24,24,False,74.0,69.0,8.0,5.0,39.0,40.0,30.0,34.0,8.0,,,,90.0,83.0,7.5,5.0,0.2902,0.0,0.0280742,1,,,1.0,1.0,2.0,,,1.0,1.0,,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,
10408638,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,28,28,False,48.0,43.0,2.0,1.0,17.0,19.0,26.0,31.0,9.0,,,,90.0,70.0,7.1,10.0,0.0288,0.0,0.0344414,1,,2.0,1.0,2.0,4.0,,,,2.0,,,1.0,,,2.0,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10408638,home,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,Gavi,1103693,EUR,1091664000,M,30,30,False,34.0,30.0,,,8.0,9.0,22.0,29.0,6.0,,,,61.0,50.0,7.0,9.0,0.0445,0.0,0.0725337,2,,4.0,1.0,2.0,3.0,,,,,1.0,1.0,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10408638,home,Barcelona,Sergio Busquets,sergio-busquets,S. Busquets,M,5,189,29647,M,5sergiob,39433,EUR,585014400,M,5,5,False,64.0,59.0,7.0,7.0,13.0,16.0,46.0,48.0,7.0,,,,76.0,72.0,7.1,8.0,0.0,0.0,0.091307,0,,,2.0,4.0,3.0,,,,2.0,2.0,,1.0,,2.0,1.0,,,,,,,,,True,1.0,,,,,,,,,,,,
10408638,home,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,Pedri,992587,EUR,1038182400,M,8,8,False,76.0,73.0,13.0,13.0,16.0,16.0,57.0,60.0,5.0,,,,90.0,91.0,7.6,9.0,0.1668,0.7533,0.176323,2,,,,11.0,3.0,1.0,,,,3.0,1.0,2.0,2.0,1.0,2.0,1.0,,,1.0,,,,,,2.0,5.0,1.0,1.0,,,,,,,,,
10408638,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,Raphinha,831005,EUR,850521600,F,22,22,False,45.0,34.0,1.0,,3.0,4.0,35.0,52.0,3.0,,,,61.0,77.0,8.8,22.0,0.276,0.1564,0.879373,3,,11.0,1.0,1.0,5.0,1.0,,,1.0,1.0,,,6.0,,1.0,,1.0,,4.0,3.0,,,,,,,1.0,,1.0,4.0,2.0,,,,,,
10408638,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,31.0,27.0,1.0,1.0,3.0,5.0,24.0,26.0,1.0,,,,90.0,48.0,8.1,9.0,0.8801,2.0289,0.179576,5,,,2.0,10.0,6.0,1.0,,,,1.0,1.0,1.0,3.0,3.0,,,1.0,,5.0,3.0,,,,,2.0,2.0,3.0,2.0,,,,2.0,2.0,,,,
