match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_totalOffside,stat_interceptionWon,stat_errorLeadToAShot,captain,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_wonContest,stat_goals,stat_hitWoodwork,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated
15359732,home,Stoke City,Jesurun Rak-Sakyi,jesurun-rak-sakyi,J. Rak-Sakyi,M,21,178.0,1017,M,1101362,EUR,1033776000.0,F,21,21,True,2.0,,,,0.0,,,,2.0,,1.0,,,,,,,,,12.0,4.0,6.5,3.0,19.082908260084,2.0,17.849608176762,1.0,,0,-0.07,0.04,-0.01,,,,,1.0,,,,,,,,,,,,2.0,,,10.854647213583,11.779684588307,,,,,,1.0,,,,,
15359732,home,Stoke City,Ben Pearson,ben-pearson,B. Pearson,M,4,174.0,72,M,190857,EUR,789177600.0,M,4,4,True,9.0,8.0,2.0,2.0,0.0,3.0,3.0,5.0,6.0,,,,,,,,,,,12.0,10.0,6.5,1.0,3.5823234080691,1.0,2.8734279089471,0.0,,0,0.04,0.01,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,home,Stoke City,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170.0,760,M,43443,EUR,629683200.0,D,3,3,True,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,,,,,,,,,,,1.0,5.0,,1.0,8.3135602481729,1.0,7.1512129213736,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,home,Stoke City,Steven​ N'Zonzi,steven-nzonzi,S. N'Zonzi,M,15,196.0,565,M,51652,EUR,598147200.0,M,15,15,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,2.0,,,4.2728262309624,1.0,-1.1008864384738,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,home,Stoke City,Million Manhoef,million-manhoef,M. Manhoef,M,42,179.0,771,M,961677,EUR,1010016000.0,F,42,42,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,,,1.0,2.0,,,13.552279002679,2.0,4.7533768600873,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,home,Stoke City,Frank Fielding,frank-fielding,F. Fielding,G,34,185.0,17,M,26910,EUR,576115200.0,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,home,Stoke City,Ben Gibson,ben-gibson,B. Gibson,D,23,185.0,90,M,115432,EUR,727056000.0,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,home,Stoke City,Ruben Curley,ruben-curley,R. Curley,M,55,,115,M,1562672,EUR,1125878400.0,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Ruben,Curley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,home,Stoke City,Raphael Otegbayo,raphael-otegbayo,R. Otegbayo,M,54,,9,M,1971436,EUR,,M,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,away,Fulham,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186.0,335,M,123207,EUR,672624000.0,G,23,23,False,34.0,30.0,11.0,7.0,0.0,28.0,29.0,2.0,5.0,,,,6.0,,,,,2.0,,90.0,38.0,7.1,4.0,54.559027196845,11.0,5.7526209648248,0.0,0.2708,0,0.05,-0.07,-0.11,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,away,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185.0,2313,M,329417,EUR,818121600.0,D,21,21,False,64.0,55.0,7.0,6.0,0.0,38.0,41.0,17.0,23.0,2.0,4.0,1.0,5.0,,,,,,,90.0,82.0,6.3,17.0,168.81254713172,29.0,85.137645668487,2.0,,0,-0.24,0.36,-0.17,,,,1.0,6.0,2.0,1.0,1.0,3.0,,2.0,,,6.0,,,1.0,,2.0,21.523518792225,31.151206671505,2.0,,,,1.0,1.0,,,,,
15359732,away,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194.0,838,M,825719,EUR,852768000.0,D,31,31,False,63.0,61.0,1.0,,0.0,55.0,55.0,6.0,8.0,1.0,2.0,3.0,3.0,,,,,,,90.0,73.0,6.4,3.0,120.89077903408,21.0,3.6380596438383,0.0,,0,0.01,0.04,-0.09,,,,2.0,3.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,
15359732,away,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190.0,660,M,868715,EUR,942796800.0,D,15,15,False,58.0,51.0,6.0,4.0,0.0,44.0,45.0,7.0,13.0,6.0,8.0,12.0,3.0,,,,,,,90.0,73.0,7.2,7.0,113.4821929046,21.0,35.811322213295,0.0,,0,-0.13,0.03,0.28,,,,1.0,2.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,
15359732,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183.0,2855,M,803174,EUR,870998400.0,D,33,33,False,64.0,55.0,5.0,2.0,0.0,28.0,30.0,27.0,34.0,2.0,3.0,6.0,8.0,,1.0,,,,,90.0,94.0,6.9,16.0,287.97481767373,28.0,165.06633366998,5.0,,0,0.18,0.18,0.14,,,,1.0,2.0,,,,,,2.0,,,4.0,,1.0,,,,40.330574874127,122.94171230476,,,,,,,,,,,
15359732,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176.0,357,M,365802,EUR,791164800.0,M,6,6,False,82.0,72.0,7.0,3.0,0.0,32.0,36.0,40.0,46.0,1.0,4.0,3.0,5.0,,,,,,,89.0,103.0,7.9,18.0,234.1460944437,36.0,47.445443126683,1.0,,2,0.26,0.16,-0.09,,,,1.0,5.0,2.0,,3.0,,,1.0,,True,7.0,1.0,,2.0,1.0,,19.459546783581,23.620663178666,2.0,0.53,1.0,,1.0,,1.0,,,,
15359732,away,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183.0,8234,M,352770,EUR,831081600.0,M,17,17,False,74.0,68.0,5.0,4.0,0.0,32.0,34.0,36.0,40.0,,2.0,1.0,6.0,,,,,,,90.0,85.0,6.4,8.0,182.20915908817,27.0,7.1178538637589,1.0,,3,-0.2,0.01,-0.07,,,,,3.0,1.0,,2.0,,,1.0,,,,,2.0,,,,19.453073859373,21.525966668189,1.0,-0.56,3.0,,2.0,,,,alexanderiwobi,1.0,
15359732,away,Fulham,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174.0,21379,M,1065216,EUR,1057968000.0,M,14,14,False,48.0,39.0,,,0.0,7.0,7.0,32.0,41.0,,7.0,,4.0,,1.0,,,,,86.0,65.0,6.7,13.0,290.25867516603,24.0,162.34811332829,8.0,,1,-0.55,0.44,-0.18,,Oscar Bobb,,,4.0,3.0,,5.0,,,,,,1.0,,1.0,1.0,,1.0,38.346115413298,173.07989405115,3.0,-0.04,,1.0,1.0,1.0,,,oscarbobb,,
15359732,away,Fulham,Joshua King,joshua-king,J. King,M,24,172.0,1813,M,1546231,EUR,1167782400.0,M,24,24,False,30.0,27.0,1.0,1.0,0.0,7.0,7.0,20.0,23.0,2.0,2.0,1.0,1.0,,,,,,,77.0,39.0,6.5,6.0,180.86017911063,20.0,66.690333608086,3.0,,3,0.16,0.39,-0.06,,Joshua King,,2.0,6.0,1.0,1.0,,1.0,,,,,,,,2.0,1.0,1.0,18.672642841618,62.569983946637,1.0,0.05,2.0,,,,,,,,
15359732,away,Fulham,Kevin,kevin,Kevin,M,22,176.0,5464,M,1112879,EUR,1041638400.0,M,22,22,False,48.0,37.0,4.0,1.0,0.0,7.0,8.0,30.0,40.0,,6.0,2.0,9.0,,2.0,,,,,90.0,77.0,9.6,18.0,490.35548377383,36.0,375.68146506075,15.0,,4,0.35,1.0,0.17,,Kevin,,,2.0,,,1.0,1.0,1.0,2.0,,,7.0,4.0,,4.0,3.0,2.0,30.422857153683,356.24575040893,3.0,0.46,1.0,,1.0,3.0,1.0,,,1.0,1.0
15359732,away,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184.0,4465,M,1015256,EUR,988934400.0,F,9,9,False,12.0,6.0,1.0,,0.0,2.0,6.0,4.0,6.0,2.0,3.0,1.0,1.0,,1.0,,,,,77.0,22.0,6.3,9.0,36.081953151308,9.0,-9.0940129633314,0.0,,4,0.02,-0.12,0.0,,,,3.0,6.0,,,,2.0,,,,,,,,1.0,3.0,2.0,,,,0.17,,1.0,,,,,RodrigoMuniz019,,
15359732,away,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182.0,7267,M,867445,EUR,964742400.0,M,32,32,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,,,1.0,,,,,,,,13.0,5.0,6.6,,24.911622350245,4.0,-5.1466192542763,1.0,,0,-0.29,0.24,0.17,,,,,,,,,,,,,,,,,,,,5.516208957141,6.2243207661559,,,,,,,,,esr,,
15359732,away,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189.0,17486,M,192442,EUR,673401600.0,F,7,7,True,2.0,,,,0.0,,1.0,,1.0,,,1.0,,,,,,,,13.0,4.0,6.4,3.0,10.339286665966,2.0,2.1764430735974,0.0,,0,-0.04,0.0,0.13,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,RJimenez9,,
15359732,away,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173.0,4930,M,355528,EUR,858988800.0,F,8,8,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,,1.0,,,,,,,10.0,2.0,6.5,1.0,,,,,,0,0.05,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,away,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195.0,2096,M,793167,EUR,887414400.0,M,16,16,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,1.0,3.0,,1.0,22.812778163814,2.0,-8.1828331488233,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190.0,2682,M,103335,EUR,699667200.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,away,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180.0,1146,M,190877,EUR,813196800.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,away,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178.0,1735,M,836698,EUR,958608000.0,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,away,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190.0,2370,M,362682,EUR,833500800.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359732,away,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185.0,8666,M,861972,EUR,946598400.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
