match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_duelLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,player_sofascoreId,stat_punches,stat_totalOffside,stat_hitWoodwork
12499828,home,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,33.0,26.0,18.0,11.0,0.0,15.0,17.0,11.0,16.0,4.0,2.0,4.0,90.0,39.0,7.8,7.0,0.0128509,0,0.8388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499828,home,FC Augsburg,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,25.0,22.0,2.0,1.0,0.0,12.0,13.0,10.0,12.0,7.0,,,90.0,35.0,7.6,3.0,0.0100378,1,,,,1.0,1.0,1.0,2.0,3.0,3.0,0.1598,0.3438,,,,,,,,,,,,,,,,,,,,,,,,
12499828,home,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,35.0,28.0,9.0,3.0,0.0,20.0,21.0,8.0,14.0,6.0,,,90.0,49.0,7.3,8.0,0.117262,1,,,,,4.0,,7.0,,,0.0232,,True,2.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12499828,home,FC Augsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,16,16,False,30.0,22.0,8.0,4.0,0.0,7.0,8.0,15.0,22.0,2.0,,,90.0,44.0,7.2,9.0,0.0161594,0,,,,,1.0,,5.0,,3.0,,,,2.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,
12499828,home,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,11,11,False,29.0,20.0,5.0,3.0,0.0,6.0,8.0,17.0,30.0,1.0,,,82.0,51.0,6.8,20.0,0.444022,0,,,,,1.0,,,,2.0,,,,7.0,,,,1.0,,2.0,1.0,9.0,3.0,2.0,3.0,1.0,1.0,3.0,,,,,,,,
12499828,home,FC Augsburg,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4634,M,885864,EUR,883612800,M,19,19,False,34.0,30.0,1.0,,0.0,9.0,10.0,21.0,25.0,7.0,,,90.0,57.0,6.8,10.0,0.161322,2,,,,,4.0,,1.0,,5.0,0.2407,,,6.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,,,2.0,,,2.0,1.0,1.0,1.0,,,,,
12499828,home,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,29.0,25.0,4.0,4.0,0.0,8.0,9.0,17.0,21.0,2.0,,,90.0,50.0,7.3,9.0,0.17174,0,,,,,6.0,,1.0,1.0,,,,,5.0,,1.0,,1.0,4.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,3.0,,,,,,,
12499828,home,FC Augsburg,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,M,13,13,False,30.0,23.0,1.0,1.0,0.0,10.0,12.0,14.0,25.0,5.0,,,90.0,63.0,7.2,17.0,0.143585,0,,,,,4.0,,1.0,,,,,,3.0,,2.0,,1.0,,,,7.0,1.0,,4.0,2.0,,2.0,1.0,,,1.0,,,,
12499828,home,FC Augsburg,Fredrik Jensen,fredrik-jensen,F. Jensen,M,97,183,325,M,846356,EUR,873763200,F,24,24,False,15.0,8.0,1.0,,0.0,1.0,2.0,7.0,14.0,1.0,,,72.0,23.0,6.6,9.0,0.0124377,1,,,,1.0,1.0,,1.0,,,0.037,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,
12499828,home,FC Augsburg,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,897,M,822877,EUR,897091200,F,20,20,False,28.0,25.0,2.0,2.0,0.0,7.0,8.0,19.0,21.0,3.0,,,90.0,43.0,7.3,7.0,0.513658,3,,,,,5.0,1.0,,,1.0,0.1572,0.0892,,5.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,,4.0,3.0,,1.0,,,1.0,,,,,
12499828,home,FC Augsburg,Samuel Essende,samuel-essende,S. Essende,F,9,192,6430,M,855808,EUR,885513600,F,9,9,False,9.0,4.0,,,0.0,,2.0,4.0,7.0,,,,61.0,24.0,6.6,11.0,0.0244695,0,,,,2.0,4.0,,1.0,,,,,,4.0,,,,4.0,2.0,2.0,1.0,,,,1.0,,,,1.0,,,,essende.s,,,
12499828,home,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,True,9.0,5.0,1.0,,0.0,,1.0,5.0,8.0,1.0,,,29.0,16.0,6.8,5.0,0.0180696,2,,,,3.0,3.0,,1.0,,,0.2872,,,3.0,2.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
12499828,home,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,13.0,9.0,,,0.0,2.0,4.0,7.0,9.0,2.0,,,18.0,16.0,6.7,5.0,0.0139731,1,,,,1.0,1.0,,,,,0.0851,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
12499828,home,FC Augsburg,Henri Koudossou,koudossou-henri,H. Koudossou,D,8,180,78,M,1083891,EUR,933638400,D,44,44,True,4.0,4.0,,,0.0,2.0,2.0,2.0,4.0,1.0,,,8.0,9.0,6.7,2.0,0.00244044,0,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
12499828,home,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499828,home,FC Augsburg,Noahkai Banks,noahkai-banks,N. Banks,D,40,193,620,M,1597260,EUR,1164931200,D,40,40,True,,,,,,,,,,,,,,,,,,0,,Noahkai,Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499828,home,FC Augsburg,Felix Meiser,meiser-felix,F. Meiser,D,41,189,22,M,1995786,EUR,1168905600,D,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499828,home,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,M,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
