match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_totalCross,stat_totalContest,stat_wonContest,stat_fouls,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_totalOffside,stat_ownGoals
11409083,home,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,1,192,816,M,59623,EUR,547862400,G,1,1,False,True,26.0,22.0,6.0,2.0,20.0,20.0,2.0,6.0,6.0,1.0,2.0,90.0,31.0,7.0,4.0,0.00024665,0,0.4917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409083,home,Sporting CP,Eduardo Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2167,M,989841,EUR,1015027200,D,72,72,False,,55.0,51.0,4.0,2.0,29.0,29.0,22.0,26.0,4.0,,,71.0,68.0,7.9,5.0,0.198318,0,,Eduardo,Quaresma,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11409083,home,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,,54.0,52.0,6.0,4.0,35.0,35.0,17.0,19.0,7.0,,,90.0,64.0,6.9,3.0,0.0116025,2,,Gonçalo,Inácio,1.0,4.0,5.0,,2.0,,,,1.0,,goncaloinacio_25,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,0.3069,,,,,,,,,,,,,,
11409083,home,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,False,,59.0,52.0,3.0,2.0,34.0,38.0,18.0,21.0,2.0,,,90.0,67.0,6.8,8.0,0.453936,0,,,,,1.0,3.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
11409083,home,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,21,21,False,,36.0,35.0,3.0,3.0,17.0,18.0,18.0,20.0,5.0,,,90.0,59.0,7.3,8.0,0.034915,2,,,,,6.0,5.0,1.0,1.0,,,1.0,,1.0,,,3.0,2.0,,2.0,1.0,2.0,1.0,0.1522,2.0,4.0,3.0,,,,,,,,,,,
11409083,home,Sporting CP,Daniel Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,861979,EUR,927763200,M,23,23,False,,18.0,18.0,1.0,1.0,7.0,7.0,11.0,11.0,1.0,,,52.0,28.0,6.6,3.0,0.023446,0,,Daniel,Bragança,,6.0,5.0,,,,,,1.0,,,,1.0,1.0,,,,2.0,1.0,,,4.0,2.0,2.0,,,,,,,,,,
11409083,home,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,,39.0,34.0,3.0,1.0,25.0,26.0,9.0,13.0,4.0,,,71.0,40.0,6.6,5.0,0.0186605,0,,Morten,Hjulmand,,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,
11409083,home,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,,35.0,26.0,1.0,1.0,13.0,17.0,14.0,24.0,4.0,,,71.0,53.0,7.9,16.0,0.0511155,5,,Nuno,Santos,,1.0,1.0,,,,,1.0,,2.0,,,,1.0,1.0,2.0,,1.0,,0.7508,6.0,,,,1.0,2.0,1.0,0.4788,,,,,,
11409083,home,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,,30.0,26.0,,,8.0,8.0,19.0,24.0,5.0,,,81.0,47.0,9.9,8.0,0.319557,4,,,,1.0,4.0,5.0,1.0,,,,1.0,3.0,3.0,,,,2.0,,1.0,,,,1.6686,2.0,2.0,2.0,1.0,1.0,3.0,,2.1007,1.0,2.0,,,,
11409083,home,Sporting CP,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,804508,EUR,896918400,F,9,9,False,,26.0,20.0,,,4.0,4.0,16.0,24.0,2.0,,,90.0,48.0,8.4,16.0,0.97816,4,,,,1.0,6.0,7.0,2.0,1.0,,,3.0,2.0,6.0,VGyökeres,4.0,,2.0,1.0,2.0,1.0,,,0.5006,2.0,4.0,1.0,,,1.0,1.0,0.1531,,,3.0,,,
11409083,home,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,8,8,False,,45.0,42.0,3.0,2.0,20.0,22.0,22.0,25.0,6.0,,,90.0,59.0,7.8,7.0,0.068371,5,,,,,2.0,3.0,,,,1.0,1.0,,1.0,pedroogoncalves28,,1.0,1.0,1.0,2.0,,1.0,,0.4874,2.0,2.0,2.0,,,2.0,1.0,0.5288,1.0,1.0,,,,
