match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,captain,player_firstName,player_lastName,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_accurateCross,stat_bigChanceMissed,player_sofascoreId,stat_hitWoodwork,stat_penaltyWon,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_totalOffside,stat_penaltyConceded
11450017,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,41.0,27.0,21.0,7.0,25.0,26.0,2.0,15.0,6.0,1.0,2.0,90.0,49.0,7.2,14.0,0.00094905,0,0.5271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450017,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,39.0,32.0,1.0,,19.0,22.0,13.0,19.0,5.0,,,90.0,68.0,7.1,17.0,0.0057844,0,,2.0,1.0,3.0,5.0,8.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11450017,home,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,False,43.0,38.0,3.0,1.0,30.0,31.0,8.0,12.0,1.0,,,45.0,47.0,6.8,5.0,0.0035211,0,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11450017,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,55.0,52.0,3.0,3.0,40.0,41.0,12.0,14.0,1.0,,,90.0,66.0,7.0,5.0,0.00309204,0,,,1.0,1.0,3.0,1.0,,,4.0,2.0,,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11450017,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,D,42,42,False,40.0,29.0,8.0,4.0,13.0,16.0,16.0,25.0,2.0,,,90.0,60.0,7.6,13.0,0.01545,0,,1.0,1.0,,2.0,4.0,,,1.0,2.0,3.0,2.0,,1.0,1.0,1.0,2.0,True,,,,,,,,,,,,,,,,,,,,,
11450017,home,Başakşehir FK,Souza,souza,Souza,M,5,188,541,M,119035,EUR,603158400,M,89,89,False,35.0,31.0,2.0,,18.0,19.0,13.0,17.0,,,,66.0,43.0,6.9,6.0,0.0125417,0,,1.0,,,1.0,2.0,,,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11450017,home,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,10,10,False,41.0,35.0,4.0,3.0,17.0,17.0,18.0,24.0,3.0,,,90.0,56.0,7.6,12.0,0.0414243,4,,,1.0,,6.0,3.0,5.0,3.0,1.0,,,,1.0,,,2.0,,,,,3.0,1.0,2.0,1.0,1.0,1.0,0.9286,0.9801,,,,,,,,,,,
11450017,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,40.0,32.0,6.0,5.0,15.0,17.0,17.0,24.0,3.0,,,90.0,51.0,6.9,13.0,0.0163214,1,,1.0,,1.0,4.0,3.0,2.0,2.0,,,,,2.0,,1.0,,,,,,2.0,,1.0,,,,0.0154,,1.0,,,,,,,,,,
11450017,home,Başakşehir FK,Dimitrios Pelkas,dimitrios-pelkas,D. Pelkas,M,10,175,1186,M,139304,EUR,751593600,M,14,14,False,20.0,17.0,4.0,2.0,2.0,3.0,16.0,18.0,2.0,,,77.0,35.0,7.6,8.0,0.072988,2,,1.0,1.0,,4.0,5.0,,5.0,,,2.0,2.0,2.0,,1.0,2.0,,,,,3.0,,,2.0,,1.0,0.7821,0.8675,,1.0,1.0,,,,,,,,
11450017,home,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,M,25,25,False,14.0,11.0,,,3.0,6.0,8.0,8.0,7.0,,,66.0,27.0,6.8,6.0,0.00847046,0,,,2.0,,6.0,7.0,1.0,2.0,2.0,,3.0,3.0,1.0,3.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,
11450017,home,Başakşehir FK,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183,13169,M,558738,EUR,804556800,F,9,9,False,24.0,18.0,2.0,1.0,4.0,5.0,14.0,19.0,5.0,,,83.0,41.0,7.0,15.0,0.0451844,4,,,4.0,1.0,12.0,4.0,4.0,4.0,,,1.0,,2.0,,2.0,,,,,,2.0,,3.0,1.0,,,0.1983,0.0126,,,,pjona_9,1.0,,,,,,
11450017,home,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192,199,M,1562294,EUR,1144627200,D,65,65,True,19.0,15.0,4.0,1.0,10.0,10.0,5.0,9.0,,,,45.0,24.0,6.7,4.0,0.00420924,0,,,,3.0,,3.0,,,3.0,,,,,,,,,,Hamza Güreler,,,,,,,,,,,,,,,,,,,,
