match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_firstName,stat_hitWoodwork,player_lastName,stat_lastManTackle,stat_penaltyWon,stat_totalOffside
14566595,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1183028,M,ViniJr,868812,EUR,963360000,F,7,7,False,22.0,13.0,,,0.0,7.0,7.0,6.0,15.0,,4.0,,,,,,,90.0,37.0,6.6,15.0,0.0558454,33.66,9.96609,16.0,161.53035348709,17.0,92.4,19.53,,4,,0.36,0.41,0.14,,3.64,4.1,1.27,0.58,0.37,,3.0,,4.0,4.0,,2.0,1.0,,2.0,0.6012,,-0.71,,,,2.0,1.0,,,,1.0,1.0,,,3.0,,,,2.0,,,,,,
14566595,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,398152,M,AGüler,1091116,EUR,1109289600,M,15,15,True,20.0,20.0,4.0,4.0,0.0,9.0,9.0,11.0,11.0,1.0,1.0,,,,,,,32.0,28.0,7.4,1.0,0.15634,27.252,4.37354,2.0,47.166066960503,7.0,11.34,10.92,,1,,0.36,0.01,-0.06,,0.97,2.18,0.98,0.21,0.03,,2.0,,3.0,4.0,2.0,,1.0,,1.0,0.0417,1.0,0.02,,,1.0,,3.0,2.0,,1.0,,,,1.0,,,,,,Arda Guler,,,,,
14566595,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,257192,M,Brahim,835485,EUR,933638400,M,21,21,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,2.0,,,,,,,23.0,17.0,6.8,3.0,0.0085965,29.196,2.98688,4.0,38.337396936687,4.0,13.86,7.455,,0,,0.01,0.05,0.15,,0.88,1.41,0.4,0.21,0.08,,1.0,,2.0,4.0,,1.0,,,1.0,,,,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,
14566595,home,Real Madrid,Endrick,endrick,Endrick,F,9,173,417542,M,Endrick,1174937,EUR,1153440000,F,9,9,True,1.0,,,,0.0,,,,1.0,,,,,,,,,11.0,6.0,6.2,3.0,,31.752,1.72384,2.0,4.4537490948638,1.0,3.675,3.675,,2,,-0.08,-0.06,-0.09,,0.49,0.86,0.23,0.11,0.04,,,1.0,1.0,1.0,,,1.0,1.0,,0.2018,,-0.48,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,
14566595,home,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199,17482,M,_franglez1,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566595,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79117,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566595,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66445,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566595,home,Real Madrid,Joan Martínez,joan-martinez,J. Martínez,D,36,192,11849,M,,1562659,EUR,1187568000,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566595,home,Real Madrid,Víctor Valdepeñas,victor-valdepenas,V. Valdepeñas,D,5,188,17033,M,,1901143,EUR,1161302400,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566595,home,Real Madrid,Franco Mastantuono,franco-mastantuono,F. Mastantuono,M,30,177,178940,M,franco.mastantuono,1403559,EUR,1187049600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566595,home,Real Madrid,Jorge Cestero,jorge-cestero-sancho,J. Cestero,M,28,178,7814,M,,1590121,EUR,1143158400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566595,home,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1752512,M,KMbappé,826643,EUR,914112000,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566595,away,Manchester City,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,70015,M,donnarumma,824509,EUR,919900800,G,25,25,False,20.0,9.0,15.0,4.0,0.0,6.0,8.0,3.0,12.0,1.0,4.0,,,,,,,90.0,24.0,6.0,11.0,0.00050685,27.252,5.18451,1.0,16.316859905655,3.0,-10.815,-0.21000000000001,,0,-0.8704,0.08,0.0,-0.15,-0.6,3.84,1.16,0.11,0.06,0.01,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
14566595,away,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,D,27,27,False,62.0,55.0,5.0,2.0,0.0,24.0,29.0,31.0,33.0,6.0,8.0,,,,,,,90.0,99.0,7.4,15.0,0.0537302,32.076,10.55289,14.0,156.86132891601,18.0,-110.985,3.36,,0,,0.25,0.2,0.16,,3.1,5.2,1.4,0.55,0.3,,1.0,2.0,4.0,9.0,,1.0,,1.0,3.0,,,,1.0,,2.0,,4.0,3.0,,,1.0,,2.0,,,,,,,,,,,,
14566595,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40381,M,RúbenD,318941,EUR,863568000,D,3,3,False,47.0,41.0,3.0,1.0,0.0,28.0,30.0,13.0,17.0,2.0,1.0,,,,,,,90.0,53.0,7.2,6.0,0.00568739,29.772,10.63459,8.0,110.03237196175,16.0,-45.465,8.61,,0,,0.11,0.07,0.34,,2.83,5.75,1.39,0.51,0.16,,,3.0,1.0,4.0,,,,2.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
14566595,away,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50024,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,55.0,50.0,4.0,1.0,0.0,31.0,31.0,19.0,24.0,5.0,4.0,,,,,,,90.0,68.0,7.1,6.0,0.0105306,30.888,10.48858,8.0,193.20114147538,27.0,-66.885,6.72,,1,,0.13,0.1,0.53,,2.8,5.4,1.6,0.52,0.16,,,3.0,3.0,6.0,,,,1.0,,0.0372,1.0,-0.1,1.0,,1.0,2.0,3.0,2.0,,,,,1.0,,,1.0,,0.0198,,,,,1.0,,
14566595,away,Manchester City,Nico O'Reilly,nico-o-reilly,N. O’Reilly,D,33,193,16113,M,,1142703,EUR,1111363200,D,33,33,False,35.0,32.0,1.0,,0.0,12.0,14.0,20.0,21.0,4.0,5.0,,,,,,,90.0,58.0,7.2,8.0,0.0805461,32.94,10.79148,12.0,132.15587050382,17.0,-82.95,3.15,,2,,-0.01,0.3,-0.04,,2.85,5.29,1.71,0.69,0.26,,2.0,1.0,5.0,5.0,,2.0,1.0,2.0,,0.9,1.0,0.31,1.0,,2.0,1.0,3.0,3.0,,,1.0,1.0,,1.0,,1.0,1.0,0.9889,,Nico,,O’Reilly,,,
14566595,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62462,M,BSilva,331209,EUR,776476800,M,20,20,False,36.0,34.0,,,0.0,9.0,9.0,25.0,27.0,1.0,,,,,,,,90.0,52.0,6.1,9.0,0.0278363,28.8,12.68521,6.0,207.15792708401,19.0,-146.58,9.345,,0,,-0.15,0.32,-0.09,,2.58,6.36,2.83,0.8,0.12,True,1.0,,8.0,2.0,1.0,2.0,,,1.0,,,,3.0,,3.0,,,,,,3.0,1.0,2.0,,,,,,,,,,,,
14566595,away,Manchester City,Nico González,nico-gonzalez,N. González,M,14,186,19848,M,nico14,954056,EUR,1010016000,M,14,14,False,59.0,57.0,3.0,2.0,0.0,21.0,22.0,36.0,37.0,,8.0,,,,,,,90.0,72.0,7.0,5.0,0.157911,29.412,11.98504,5.0,155.87008421852,21.0,-89.46,2.31,,0,,0.23,0.19,-0.1,,2.59,6.13,2.44,0.72,0.11,,,2.0,6.0,6.0,2.0,1.0,,1.0,1.0,,,,2.0,,2.0,1.0,3.0,3.0,,,,,1.0,,,,,,,,,,,,
14566595,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,173851,M,Foden,859765,EUR,959472000,M,47,47,False,25.0,23.0,1.0,,0.0,8.0,8.0,15.0,17.0,,3.0,,,,,,,70.0,30.0,6.2,5.0,0.0078729,31.896,9.16591,11.0,57.790555576276,9.0,-20.685,3.885,,0,,-0.07,0.09,-0.1,,2.0,4.58,1.68,0.64,0.26,,2.0,,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
14566595,away,Manchester City,Rayan Cherki,cherki-rayan,R. Cherki,M,10,176,77290,M,rayan_cherki,979128,EUR,1061078400,F,10,10,False,38.0,34.0,1.0,,0.0,8.0,11.0,26.0,27.0,,3.0,,,,,,,71.0,56.0,7.0,10.0,0.470572,30.42,8.51787,7.0,167.66673596289,14.0,-67.305,9.03,,2,,0.14,0.11,-0.01,,2.19,4.11,1.51,0.53,0.18,,3.0,,3.0,3.0,,1.0,,,1.0,0.0888,2.0,0.01,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,,0.1939,,,,,,,
14566595,away,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,849024,M,EHaaland,839956,EUR,964137600,F,9,9,False,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,,,,,,70.0,13.0,7.1,2.0,0.00145197,34.02,8.04427,12.0,20.712337185529,3.0,-12.285,0.94499999999999,,3,,-0.28,0.15,-0.01,,2.42,3.92,1.02,0.4,0.3,,,,2.0,2.0,,,,,2.0,1.4745,,0.33,,,1.0,1.0,,,,,,,,,,3.0,1.0,1.4933,2.0,,,,,1.0,1.0
14566595,away,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,71179,M,Dokss,934386,EUR,1022457600,F,11,11,False,23.0,16.0,,,0.0,6.0,6.0,10.0,17.0,,3.0,,,,,,,87.0,49.0,7.5,19.0,0.0138266,31.104,8.86232,9.0,282.76477487921,18.0,-211.155,6.615,,2,,-0.23,0.46,0.15,,3.03,3.78,1.34,0.53,0.17,,2.0,,8.0,11.0,,1.0,1.0,,3.0,0.0692,,0.27,,,3.0,,2.0,2.0,,,10.0,6.0,4.0,,,1.0,,0.3334,,,,,,,
14566595,away,Manchester City,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38547,M,tijjanireijnders,893549,EUR,901670400,M,4,4,True,4.0,2.0,1.0,,0.0,,1.0,2.0,3.0,,,,,,,,,20.0,9.0,6.5,4.0,0.0016991,25.74,3.01554,1.0,4.6931747250662,1.0,-0.10499999999999,-0.10499999999999,,1,,-0.02,0.07,-0.06,,0.74,1.32,0.74,0.2,0.02,,,,2.0,1.0,2.0,,1.0,,,0.0259,,-0.03,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,
14566595,away,Manchester City,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196101,M,OMarmoush,873554,EUR,918345600,F,7,7,True,2.0,2.0,,,0.0,2.0,2.0,,,,2.0,,,,,,,20.0,6.0,6.5,3.0,1.716e-05,30.24,2.61281,5.0,62.194497827511,5.0,-55.02,-2.73,,0,,0.01,0.15,0.18,,0.77,1.19,0.34,0.21,0.1,,,1.0,3.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
14566595,away,Manchester City,Savinho,savio,Savinho,M,26,176,52195,M,Savinho,1046795,EUR,1081555200,F,26,26,True,5.0,3.0,2.0,,0.0,1.0,1.0,2.0,4.0,,4.0,,,,,,,19.0,17.0,7.1,5.0,0.00349369,30.276,2.98727,6.0,148.96751468526,9.0,-50.085,33.6,,1,,-0.18,0.45,-0.03,,0.74,1.23,0.59,0.32,0.12,,,,3.0,7.0,1.0,2.0,1.0,,2.0,0.0557,1.0,-0.4,,,,,2.0,,,,3.0,3.0,1.0,,,,,,,,,,,,
14566595,away,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21204,M,nathanake,149663,EUR,793065600,D,6,6,True,,,,,0.0,,,,,2.0,,,,,,,,8.0,3.0,6.7,,7.76e-06,24.768,0.97311,0.0,,,,,,0,,,,0.17,,0.17,0.57,0.18,0.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566595,away,Manchester City,James Trafford,james-trafford,J. Trafford,G,1,197,21835,M,,980643,EUR,1034208000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566595,away,Manchester City,Marcus Bettinelli,marcus-bettinelli,M. Bettinelli,G,13,194,7719,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566595,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17470,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rico Lewis,,,,,
14566595,away,Manchester City,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,86376,M,abdukodir_khusanov,1194333,EUR,1078012800,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566595,away,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174,21379,M,oscarbobb,1065216,EUR,1057968000,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oscar Bobb,,,,,
14566595,away,Manchester City,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,45066,M,r_aitnouri,931278,EUR,991785600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
