match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_wonContest,stat_outfielderBlock,stat_fouls,stat_totalTackle,stat_shotOffTarget,stat_clearanceOffLine,stat_wonTackle,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_dispossessed,stat_goodHighClaim,stat_goals
10388366,home,Borussia M'gladbach,Tony Jantschke,tony-jantschke,T. Jantschke,D,,177,28,M,,33901,EUR,639446400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388366,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,,979144,EUR,1052956800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388366,home,Borussia M'gladbach,Hannes Wolf,hannes-wolf,H. Wolf,M,17,179,588,M,,832411,EUR,924220800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388366,home,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,,103289,EUR,666316800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388366,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,,174345,EUR,783302400,G,27,27,False,,22.0,10.0,17.0,5.0,7.0,9.0,3.0,13.0,1.0,10.0,2.0,2.0,,1.0,1.0,90.0,35.0,7.5,12.0,0.0,0.0,0.00108171,0,0.2628,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
10388366,away,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,,106662,EUR,682992000,D,16,16,False,,51.0,42.0,9.0,6.0,27.0,29.0,15.0,26.0,3.0,12.0,,,,,,90.0,69.0,7.5,15.0,0.0714,0.0,0.00929038,1,,4.0,,5.0,3.0,5.0,1.0,,,,3.0,,,,,,,,1.0,2.0,,1.0,,,,,,1.0,,,
10388366,away,1. FSV Mainz 05,Alexander Hack,alexander-hack,A. Hack,D,42,186,103,M,,142208,EUR,747446400,D,42,42,False,,42.0,31.0,7.0,5.0,22.0,25.0,9.0,17.0,3.0,3.0,,,,,,90.0,58.0,7.2,11.0,0.0,0.0,0.0066901,0,,,,1.0,8.0,6.0,2.0,,,,1.0,,1.0,,,,3.0,,1.0,3.0,4.0,,,1.0,,,,,,,
10388366,away,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,,842869,EUR,895449600,D,5,5,False,,30.0,27.0,,,21.0,21.0,6.0,9.0,2.0,2.0,,,,,,81.0,39.0,7.0,4.0,0.0,0.0,0.00200169,0,,,,2.0,1.0,3.0,,,,,3.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,
10388366,away,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,,157377,EUR,731289600,M,30,30,False,True,35.0,28.0,3.0,1.0,13.0,15.0,15.0,21.0,1.0,7.0,,,,,,90.0,51.0,7.1,11.0,0.1574,0.1224,0.0536448,2,,1.0,,2.0,3.0,3.0,,,,,,1.0,1.0,,,,2.0,,1.0,1.0,,,,,,2.0,,,,,
10388366,away,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,,906800,EUR,946857600,M,8,8,False,,15.0,12.0,1.0,,8.0,9.0,4.0,6.0,,6.0,,,,,,58.0,21.0,6.5,5.0,0.0841,0.3239,0.0074531,2,,,,1.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,
10388366,away,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,,152206,EUR,759974400,M,31,31,False,,40.0,35.0,6.0,4.0,17.0,18.0,18.0,22.0,,3.0,,,,,,90.0,52.0,6.3,7.0,0.0391,0.0,0.0313555,1,,,,1.0,9.0,1.0,6.0,,,1.0,4.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,
10388366,away,1. FSV Mainz 05,Aarón Martín,aaron-martin,A. Martín,D,3,180,1160,M,,797286,EUR,861667200,M,3,3,False,,46.0,39.0,2.0,,13.0,14.0,28.0,46.0,,2.0,,,,,,90.0,79.0,7.6,23.0,0.1153,0.5627,0.195747,2,,14.0,2.0,,3.0,4.0,1.0,5.0,,1.0,,,1.0,2.0,,,,3.0,,,,,,,,1.0,,,,,1.0
10388366,away,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,,939830,EUR,963273600,F,29,29,False,,18.0,15.0,1.0,1.0,5.0,6.0,10.0,17.0,,3.0,,,,,,76.0,34.0,7.0,12.0,0.1426,0.0,0.245728,2,,5.0,,1.0,5.0,2.0,,1.0,,1.0,,3.0,,1.0,,,4.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,
10388366,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,,537552,EUR,713404800,F,7,7,False,,26.0,20.0,1.0,,6.0,7.0,14.0,20.0,2.0,4.0,,,,,,58.0,33.0,6.6,7.0,0.0,0.0,0.0975173,0,,1.0,,1.0,3.0,2.0,1.0,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,
10388366,away,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,,165413,EUR,700790400,F,9,9,False,,16.0,12.0,,,2.0,2.0,10.0,16.0,,1.0,,,,,,81.0,28.0,6.8,10.0,0.0,0.0,0.0336647,0,,2.0,,,5.0,4.0,,2.0,,,1.0,3.0,2.0,1.0,,,3.0,2.0,,1.0,,,,,,,,2.0,1.0,,
10388366,away,1. FSV Mainz 05,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,499,M,,787540,EUR,840499200,M,10,10,True,,17.0,15.0,1.0,,3.0,3.0,12.0,15.0,,,,,,,,32.0,27.0,6.4,8.0,0.0447,0.2622,0.0185662,1,,1.0,,,5.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,,,1.0,,
10388366,away,1. FSV Mainz 05,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,,889861,EUR,911088000,M,6,6,True,,7.0,6.0,2.0,2.0,1.0,2.0,6.0,9.0,1.0,2.0,,,,,,32.0,14.0,6.8,4.0,0.0,0.0,0.00739377,0,,4.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
10388366,away,1. FSV Mainz 05,Delano Burgzorg,delano-burgzorg,D. Burgzorg,M,11,185,220,M,,914276,EUR,910396800,F,37,37,True,,2.0,2.0,,,,,2.0,2.0,,,,,,,,14.0,6.0,6.3,3.0,0.0,0.0,0.00373115,0,,,,,3.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,
10388366,away,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,,330099,EUR,829526400,M,20,20,True,,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,,9.0,4.0,6.5,,0.0,0.0,0.0359324,0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10388366,away,1. FSV Mainz 05,Marlon Mustapha,marlon-mustapha,M. Mustapha,F,9,185,90,M,,1006951,EUR,990662400,F,36,36,True,,3.0,2.0,,,,,2.0,3.0,,1.0,,,,,,9.0,8.0,6.6,3.0,0.0,0.0,0.00300958,0,,,,1.0,3.0,2.0,,1.0,,,,2.0,,,,,2.0,1.0,,1.0,,,,,,,,1.0,,,
10388366,away,1. FSV Mainz 05,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,,822564,EUR,890956800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388366,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,,846471,EUR,867715200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388366,away,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,,856594,EUR,895708800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388366,away,1. FSV Mainz 05,Niklas Tauer,niklas-tauer,N. Tauer,M,20,183,49,M,,1065453,EUR,982368000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Niklas Tauer,,,,,,,,,,,,,,,,
