match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_ownGoals,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,captain,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_dispossessed,stat_punches,stat_errorLeadToAShot
10385564,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,MichailAntonio,47772,EUR,638582400,F,9,9,False,13.0,7.0,1.0,,,,7.0,14.0,2.0,,,90.0,21.0,7.2,9.0,0.0456,0.0,0.0720371,1,,,,1.0,,3.0,4.0,5.0,5.0,,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,
10385564,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,Paqueta,839981,EUR,872640000,M,11,11,True,9.0,6.0,,,2.0,2.0,4.0,7.0,1.0,,,23.0,15.0,6.4,5.0,0.0,0.0,0.00983023,0,,,,,,,1.0,3.0,2.0,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,
10385564,home,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,389,M,,21164,EUR,580348800,D,21,21,True,3.0,2.0,2.0,1.0,2.0,3.0,,,,,,18.0,7.0,7.0,1.0,0.0,0.0,1.274e-05,0,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,
10385564,home,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,,155997,EUR,775872000,D,33,33,True,5.0,4.0,,,1.0,1.0,3.0,5.0,2.0,,,10.0,6.0,6.5,2.0,0.0,0.0,0.00304204,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385564,home,West Ham United,Darren Randolph,darren-randolph,D. Randolph,G,,187,103,M,,13060,EUR,547776000,G,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385564,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385564,home,West Ham United,Flynn Downes,flynn-downes,F. Downes,M,4,172,375,M,,879810,EUR,916790400,M,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,Flynn,Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385564,home,West Ham United,Conor Coventry,conor-coventry,C. Coventry,M,6,177,305,M,,931257,EUR,953942400,M,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385564,home,West Ham United,Manuel Lanzini,manuel-lanzini,M. Lanzini,M,22,167,1526,M,,220315,EUR,729734400,M,10,10,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385564,home,West Ham United,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179,1971,M,,280439,EUR,843782400,F,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385564,away,Tottenham Hotspur,Hugo Lloris,hugo-lloris,H. Lloris,G,1,188,5077,M,LlorisH,9048,EUR,535939200,G,1,1,False,35.0,30.0,7.0,3.0,30.0,33.0,,2.0,6.0,1.0,3.0,90.0,45.0,6.9,5.0,0.0,0.0,5.835e-05,0,-0.278,,,,,,2.0,,2.0,,1.0,,,,,,1.0,,,,,True,,,,,,,,,,,,1.0,
10385564,away,Tottenham Hotspur,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12158,M,DAVINSON,566102,EUR,834537600,D,6,6,False,91.0,80.0,7.0,2.0,65.0,70.0,15.0,21.0,3.0,,,90.0,105.0,7.2,12.0,0.0355,0.0,0.00589755,1,,,,,,1.0,2.0,2.0,6.0,,3.0,1.0,3.0,,,,2.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,
10385564,away,Tottenham Hotspur,Eric Dier,eric-dier,E. Dier,D,3,191,4317,M,ericdier,146101,EUR,758592000,D,15,15,False,110.0,104.0,7.0,2.0,85.0,88.0,19.0,22.0,3.0,,,90.0,119.0,6.8,6.0,0.0,0.0,0.00451924,0,,,,,,3.0,1.0,3.0,2.0,,4.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10385564,away,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,False,55.0,50.0,6.0,4.0,34.0,36.0,17.0,21.0,6.0,,,90.0,66.0,6.6,8.0,0.0,0.0,0.0519575,0,,,,2.0,1.0,5.0,2.0,8.0,2.0,,2.0,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,
10385564,away,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,M,12,12,False,32.0,28.0,5.0,3.0,17.0,19.0,11.0,15.0,5.0,,,90.0,61.0,7.3,8.0,0.0607,0.082,0.00525972,2,,,,2.0,,2.0,1.0,3.0,7.0,,3.0,,1.0,,,,2.0,,1.0,3.0,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,
10385564,away,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,False,90.0,84.0,7.0,5.0,49.0,51.0,35.0,39.0,4.0,,,90.0,101.0,7.1,8.0,0.0311,0.0228,0.0353979,1,,,,,,,,1.0,,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,
10385564,away,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,38,38,False,88.0,83.0,5.0,4.0,50.0,53.0,33.0,35.0,3.0,,,90.0,95.0,6.7,8.0,0.0,0.0,0.0821976,0,,,,,,1.0,,3.0,,,1.0,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,
10385564,away,Tottenham Hotspur,Ivan Perišić,ivan-perisic,I. Perišić,M,5,187,17408,M,ivanperisic444,38710,EUR,602380800,M,14,14,False,38.0,30.0,4.0,4.0,17.0,18.0,17.0,28.0,5.0,,,90.0,61.0,7.1,14.0,0.0,0.0,0.135121,0,,,,8.0,4.0,,,2.0,2.0,,,,,,3.0,,,1.0,,,,,2.0,,,,,2.0,,,,,1.0,,1.0
10385564,away,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,F,21,21,False,22.0,19.0,,,8.0,9.0,12.0,14.0,4.0,,,76.0,35.0,6.6,9.0,0.1782,0.0,0.0765086,2,,,,1.0,1.0,,,5.0,3.0,1.0,,,,4.0,2.0,,1.0,2.0,,1.0,,,3.0,,2.0,,,1.0,,,,,,,
10385564,away,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,F,7,7,False,17.0,15.0,,,8.0,8.0,7.0,13.0,,,,90.0,35.0,6.4,13.0,0.0975,0.0,0.0102834,2,,,,4.0,,1.0,1.0,5.0,2.0,,,,,4.0,,,1.0,1.0,,,,,1.0,,2.0,,,,,,,,2.0,,
10385564,away,Tottenham Hotspur,Harry Kane,harry-kane,H. Kane,F,9,188,297679,M,HurriKane,108579,EUR,743817600,F,10,10,False,37.0,27.0,3.0,2.0,8.0,8.0,19.0,30.0,2.0,,,90.0,48.0,7.1,13.0,0.2274,0.1117,0.0234738,4,,,,1.0,,4.0,,7.0,2.0,,,,,,,,1.0,1.0,,,,,1.0,1.0,3.0,,,1.0,,,,,2.0,,
10385564,away,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,True,6.0,5.0,1.0,,1.0,2.0,4.0,4.0,2.0,,,14.0,8.0,6.8,2.0,0.0,0.0,0.0903687,0,,,,,,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,
10385564,away,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385564,away,Tottenham Hotspur,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385564,away,Tottenham Hotspur,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,,836698,EUR,958608000,M,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385564,away,Tottenham Hotspur,Japhet Tanganga,japhet-tanganga,J. Tanganga,D,2,186,700,M,,836693,EUR,922838400,D,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385564,away,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,D,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385564,away,Tottenham Hotspur,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385564,away,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,,859901,EUR,969062400,M,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385564,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
