match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,player_firstName,player_lastName,captain,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_goalAssist
11392843,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,34.0,27.0,15.0,8.0,21.0,22.0,6.0,12.0,7.0,1.0,2.0,2.0,90.0,43.0,7.1,7.0,0.0,0.0,0.0023164,0,0.0093000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392843,home,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,52.0,45.0,10.0,7.0,27.0,27.0,18.0,27.0,7.0,,,,90.0,72.0,6.9,10.0,0.0,0.0,0.0209486,0,,2.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11392843,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,63.0,48.0,12.0,2.0,33.0,34.0,15.0,29.0,9.0,,,,90.0,75.0,6.7,16.0,0.0,0.0,0.00467431,0,,,7.0,1.0,,4.0,,2.0,,,,,True,5.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,
11392843,home,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,67.0,55.0,19.0,12.0,39.0,41.0,16.0,26.0,9.0,,,,90.0,78.0,7.1,14.0,0.0065,0.0,0.00896855,1,,,7.0,1.0,,,2.0,2.0,1.0,,,,,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
11392843,home,Stade Brestois,Bradley Locko,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,False,39.0,30.0,3.0,1.0,7.0,11.0,24.0,31.0,4.0,,,,90.0,71.0,7.1,17.0,0.0,0.0,0.147684,0,,3.0,7.0,5.0,3.0,3.0,3.0,2.0,2.0,,,,,,8.0,,,3.0,,3.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
11392843,home,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,34.0,30.0,5.0,3.0,10.0,10.0,20.0,26.0,10.0,,,,90.0,57.0,7.7,7.0,0.1749,0.0,0.0643365,3,,2.0,7.0,2.0,2.0,5.0,2.0,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,2.0,,,,,,,,,,
11392843,home,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,False,33.0,27.0,2.0,,14.0,16.0,13.0,17.0,4.0,,,,64.0,45.0,6.7,9.0,0.2206,0.0,0.022429,1,,,7.0,,,,,2.0,,,,,,2.0,4.0,1.0,,2.0,1.0,2.0,3.0,,,1.0,1.0,,,,,,,,,,,
11392843,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,False,27.0,14.0,,,1.0,1.0,17.0,34.0,2.0,,,,86.0,45.0,7.5,19.0,0.0245,0.0,0.586648,1,,8.0,4.0,1.0,1.0,,,,,,,,,1.0,5.0,1.0,,,1.0,,2.0,4.0,2.0,2.0,4.0,,1.0,,,,,,,,,
11392843,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,11.0,11.0,,,4.0,4.0,7.0,8.0,,,,,45.0,18.0,6.7,3.0,0.0,0.0,0.070236,0,,1.0,2.0,,,,1.0,,,,,,,1.0,2.0,,,2.0,,2.0,1.0,,,,1.0,,,,,,,,,,,
11392843,home,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,M,22,22,False,9.0,8.0,1.0,1.0,3.0,3.0,5.0,9.0,4.0,,,,64.0,21.0,6.7,6.0,0.1271,0.0,0.00558537,1,,3.0,5.0,1.0,1.0,,,2.0,2.0,,,,,,5.0,2.0,,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,
11392843,home,Stade Brestois,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,9,9,False,17.0,10.0,1.0,,2.0,4.0,8.0,13.0,3.0,,,,75.0,25.0,6.6,9.0,0.2989,0.0,0.00575623,2,,,8.0,,,1.0,,,,,,,,8.0,6.0,,,2.0,2.0,1.0,,,4.0,1.0,,,,1.0,,,,,,,,
11392843,home,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,23,23,True,29.0,26.0,1.0,1.0,13.0,14.0,13.0,15.0,5.0,,,,45.0,33.0,6.7,4.0,0.0584,0.0,0.0417471,1,,,2.0,,,,,,,,Kamory Doumbia,,,1.0,4.0,1.0,,1.0,,1.0,1.0,,2.0,,,1.0,,,kamory_doumbia03,1.0,,,,,,
11392843,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,True,22.0,18.0,2.0,2.0,7.0,8.0,11.0,14.0,5.0,,,,26.0,29.0,7.0,5.0,0.0155,0.0766,0.0264574,1,,,2.0,,,,,1.0,1.0,,,,,,2.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,
11392843,home,Stade Brestois,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,973536,EUR,982627200,F,7,7,True,9.0,6.0,2.0,2.0,1.0,1.0,5.0,9.0,,,,,26.0,16.0,7.4,6.0,0.5169,0.8479,0.014365,1,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,
11392843,home,Stade Brestois,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,21,21,True,8.0,4.0,1.0,1.0,1.0,2.0,3.0,7.0,1.0,,,,15.0,15.0,6.6,6.0,0.0,0.0,0.00169285,0,,1.0,2.0,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
11392843,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,True,1.0,,,,,,,2.0,,,,,10.0,3.0,6.4,2.0,0.0372,0.0,0.0,1,,1.0,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,1.0,,,,,,,,,,
11392843,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392843,home,Stade Brestois,Jordan Amavi,jordan-amavi,J. Amavi,D,,176,326,M,342915,EUR,763171200,D,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392843,home,Stade Brestois,Achraf Dari,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dari_achraf,,,,,,,
11392843,home,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392843,away,Toulouse,Guillaume Restes,guillaume-restes,G. Restes,G,1,188,2069,M,1154630,EUR,1110499200,G,50,50,False,30.0,19.0,16.0,5.0,17.0,20.0,2.0,10.0,4.0,,,1.0,90.0,37.0,5.9,11.0,0.0,0.0,0.00091237,0,-0.0755,,1.0,,,1.0,,,,1.0,Guillaume,Restes,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,
