match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_aerialLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_goalAssist,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,captain,stat_accurateCross,stat_dispossessed,stat_goals,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss
11067292,home,América Mineiro,Matheus Cavichioli,,,matheus-cavichioli,M. Cavichioli,G,1,195,104,M,243097,EUR,522806400,G,1,1,False,17.0,9.0,14.0,7.0,3.0,6.0,6.0,11.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,4.0,1.0,90.0,28.0,7.4,8.0,0.0,0.0,0.00196043,0,0.8275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067292,home,América Mineiro,Ricardo Silva,,,ricardo-silva,R. Silva,D,45,190,76,M,599700,EUR,713664000,D,45,45,False,15.0,12.0,2.0,1.0,8.0,8.0,4.0,7.0,3.0,3.0,8.0,2.0,,,,,,,90.0,26.0,6.7,4.0,0.0,0.0,0.00403197,0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11067292,home,América Mineiro,Iago Maidana,,,iago-maidana,I. Maidana,D,36,194,211,M,599686,EUR,823564800,D,3,3,False,19.0,13.0,6.0,3.0,5.0,5.0,8.0,14.0,4.0,5.0,7.0,3.0,,,,,,,90.0,32.0,6.6,7.0,0.0803,0.0,0.005819,1,,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11067292,home,América Mineiro,Danilo Avelar,,,danilo-avelar,Danilo Avelar,D,,184,107,M,121221,EUR,613353600,D,22,22,False,22.0,13.0,6.0,3.0,4.0,6.0,9.0,16.0,6.0,7.0,3.0,3.0,,,,,,,90.0,34.0,7.0,10.0,0.0654,0.5025,0.0286948,2,,2.0,,1.0,,,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11067292,home,América Mineiro,Rodriguinho,Rodriguinho,,rodriguinho,Rodriguinho,M,75,170,859,M,1174770,EUR,1054771200,M,75,75,False,18.0,12.0,3.0,2.0,3.0,5.0,9.0,16.0,,4.0,1.0,6.0,,,,,,,63.0,35.0,7.2,14.0,0.0374,0.0,0.4179,1,,6.0,1.0,,2.0,4.0,1.0,1.0,1.0,,,,,,1.0,1.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,,
11067292,home,América Mineiro,Juninho,,,juninho,Juninho,M,28,173,218,M,330691,EUR,561945600,M,8,8,False,22.0,17.0,2.0,2.0,6.0,7.0,11.0,15.0,,4.0,1.0,9.0,,,,,,,90.0,31.0,6.6,7.0,0.0893,0.0,0.512982,1,,6.0,2.0,,1.0,3.0,1.0,1.0,1.0,,,,,,1.0,1.0,,3.0,2.0,,1.0,True,,,,,,,,
11067292,home,América Mineiro,Lucas Kal,,,lucas-kal,Lucas Kal,M,21,186,179,M,840118,EUR,826934400,M,21,21,False,16.0,13.0,,,7.0,7.0,6.0,9.0,1.0,3.0,2.0,5.0,,,,,,,63.0,26.0,6.9,3.0,0.0,0.0,0.0110889,0,,5.0,1.0,2.0,,4.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,
11067292,home,América Mineiro,Emmanuel Martínez,,,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,5,5,False,23.0,20.0,3.0,1.0,8.0,9.0,15.0,17.0,,9.0,,11.0,,,,,,,90.0,49.0,7.1,9.0,0.1384,0.0911,0.237217,1,,12.0,4.0,2.0,,3.0,,6.0,5.0,,1.0,1.0,,,1.0,,3.0,6.0,2.0,,3.0,,3.0,,,,,,,
11067292,home,América Mineiro,Marlon Lopes,,,marlon-lopes,Marlon,D,6,177,100,M,870933,EUR,761097600,M,6,6,False,14.0,9.0,3.0,2.0,6.0,8.0,4.0,7.0,1.0,6.0,2.0,4.0,,,,,,,76.0,31.0,7.2,10.0,0.0,0.0,0.0670754,0,,3.0,2.0,1.0,2.0,,,2.0,,,,,,1.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,
11067292,home,América Mineiro,Gonzalo Mastriani,,,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,17,17,False,15.0,5.0,1.0,,1.0,2.0,4.0,13.0,3.0,7.0,,4.0,,,,,,,73.0,20.0,6.8,10.0,0.6319,0.7037,0.0266611,1,,4.0,2.0,,,1.0,,2.0,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,
