match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_dispossessed,stat_wonContest,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,captain
11558910,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,32.0,29.0,8.0,5.0,26.0,28.0,3.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,90.0,39.0,7.5,3.0,0.0,0.0,0.00317873,0,0.1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11558910,home,PSV Eindhoven,Jordan Teze,,,jordan-teze,J. Teze,D,4,183,1080,M,825846,EUR,938649600,D,3,3,False,87.0,79.0,13.0,11.0,31.0,35.0,50.0,54.0,1.0,6.0,,,,,90.0,105.0,9.1,10.0,0.0472,0.2493,0.374417,2,,2.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,
11558910,home,PSV Eindhoven,André Ramalho,,,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,False,66.0,56.0,6.0,4.0,21.0,26.0,35.0,40.0,3.0,8.0,,,,,78.0,78.0,7.4,10.0,0.0,0.0,0.0125911,0,,,,,1.0,3.0,3.0,5.0,,,,,3.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,
11558910,home,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,86.0,78.0,13.0,10.0,44.0,46.0,34.0,40.0,3.0,6.0,,,,,90.0,99.0,7.7,9.0,0.0,0.0,0.04106,0,,,,,,1.0,2.0,5.0,1.0,,,,4.0,1.0,,,1.0,,,3.0,,,,,,,,,,
11558910,home,PSV Eindhoven,Patrick van Aanholt,,,patrick-van-aanholt,P. v. Aanholt,D,14,175,555,M,74577,EUR,651888000,D,30,30,False,60.0,54.0,2.0,2.0,28.0,29.0,27.0,34.0,,7.0,,,,,90.0,76.0,7.6,12.0,0.0573,0.0124,0.438606,1,,1.0,3.0,1.0,1.0,,3.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,
11558910,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,70.0,60.0,8.0,7.0,15.0,18.0,47.0,58.0,,8.0,,,,,90.0,89.0,8.0,18.0,0.0,0.0,0.707541,0,,,6.0,2.0,,2.0,5.0,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,,,3.0,1.0,1.0,,,,,,,
11558910,home,PSV Eindhoven,Hirving Lozano,,,hirving-lozano,H. Lozano,F,11,175,6578,M,385320,EUR,807062400,M,27,27,False,35.0,28.0,2.0,1.0,3.0,3.0,27.0,36.0,,1.0,,,,,68.0,48.0,7.7,11.0,0.027,0.1756,0.760824,1,,,4.0,2.0,1.0,,4.0,3.0,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,3.0,,,2.0,,1.0,hirvinglozano,,,,,,
11558910,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,14.0,11.0,,,4.0,4.0,7.0,11.0,1.0,1.0,,,,,68.0,22.0,7.4,4.0,1.556,0.8414,0.026344,6,,,1.0,,3.0,1.0,4.0,1.0,,,2.0,2.0,,,,,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,,
11558910,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,False,55.0,46.0,4.0,3.0,21.0,23.0,25.0,32.0,1.0,11.0,,,,,90.0,73.0,8.0,10.0,0.1907,0.2467,0.108665,3,,,,,,1.0,2.0,9.0,1.0,,,1.0,1.0,5.0,5.0,1.0,1.0,1.0,,1.0,2.0,,2.0,ismaelsaibari,,2.0,,,,
11558910,home,PSV Eindhoven,Noa Lang,,,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,M,7,7,False,35.0,29.0,3.0,2.0,4.0,5.0,25.0,33.0,1.0,4.0,,,,,77.0,55.0,7.3,16.0,0.0293,0.0542,0.147957,1,,,3.0,,,1.0,4.0,4.0,1.0,,,1.0,,,,4.0,,3.0,,1.0,5.0,,2.0,noano,,,,,1.0,
