match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,captain,stat_shotOffTarget,player_firstName,player_lastName,player_sofascoreId,stat_accurateCross,stat_totalOffside,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
11409200,home,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,34.0,15.0,24.0,5.0,12.0,14.0,3.0,20.0,1.0,15.0,2.0,1.0,6.0,1.0,90.0,50.0,8.1,19.0,0.0,0.0,0.00519853,0,0.3025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409200,home,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,False,38.0,28.0,6.0,1.0,13.0,15.0,15.0,25.0,,6.0,,,,,90.0,72.0,7.1,21.0,0.0,0.0,0.0863097,0,,2.0,3.0,11.0,8.0,1.0,1.0,3.0,1.0,5.0,5.0,2.0,4.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
11409200,home,SC Farense,Gonçalo Silva,goncalo-silva,G. Silva,D,37,184,75,M,169729,EUR,675993600,D,37,37,False,40.0,29.0,13.0,6.0,24.0,27.0,5.0,13.0,5.0,2.0,,,,,90.0,52.0,7.4,12.0,0.0272,0.0,0.0062066,0,,,1.0,2.0,4.0,,,,,2.0,1.0,1.0,1.0,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,
11409200,home,SC Farense,Zach Muscat,zach-muscat,Z. Muscat,D,22,184,90,M,97622,EUR,745977600,D,6,6,False,34.0,26.0,7.0,3.0,23.0,27.0,3.0,7.0,7.0,3.0,,,,,90.0,50.0,8.3,9.0,0.7352,0.8932,0.00116402,2,,,,2.0,3.0,,1.0,,,2.0,,,,,1.0,,3.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11409200,home,SC Farense,Talocha,talocha,Talocha,D,31,180,43,M,778216,EUR,620438400,D,31,31,False,27.0,21.0,8.0,4.0,9.0,10.0,12.0,20.0,3.0,5.0,,,,,82.0,56.0,7.7,15.0,0.0,0.0,0.681056,0,,3.0,1.0,2.0,2.0,,,,,1.0,,,2.0,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
11409200,home,SC Farense,Mattheus,mattheus,Mattheus,M,,182,151,M,243575,EUR,773539200,M,27,27,False,23.0,20.0,4.0,2.0,7.0,8.0,13.0,17.0,1.0,4.0,,,,,66.0,37.0,7.5,8.0,0.3921,0.4438,0.00315449,2,,2.0,,1.0,4.0,1.0,,1.0,1.0,,2.0,1.0,3.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
11409200,home,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,M,29,29,False,30.0,23.0,7.0,5.0,11.0,13.0,12.0,17.0,2.0,9.0,,,,,90.0,50.0,8.0,8.0,0.3761,0.7538,0.0150339,2,,,1.0,8.0,9.0,3.0,,1.0,,3.0,5.0,4.0,,1.0,3.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11409200,home,SC Farense,Fabrício Isidoro,fabricio-isidoro,F. Isidoro,M,14,172,31,M,915638,EUR,696556800,M,14,14,False,37.0,29.0,2.0,,16.0,20.0,13.0,18.0,2.0,5.0,,,,,73.0,54.0,7.2,11.0,0.669,0.9144,0.00998838,2,,1.0,1.0,6.0,6.0,1.0,1.0,1.0,,1.0,1.0,1.0,,4.0,2.0,,1.0,,1.0,,1.0,,,1.0,True,1.0,,,,,,,,,
11409200,home,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,1125839,EUR,1022889600,F,62,62,False,17.0,15.0,,,6.0,7.0,10.0,11.0,,6.0,,,,,66.0,30.0,8.4,7.0,0.6071,1.0343,0.684325,2,,1.0,2.0,4.0,4.0,,,2.0,1.0,,2.0,,3.0,1.0,1.0,3.0,,,2.0,,1.0,1.0,2.0,,,,,,b.m.belooumi.10,1.0,,,,,
11409200,home,SC Farense,Rui Costa,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,False,20.0,12.0,3.0,3.0,1.0,1.0,12.0,21.0,,5.0,,,,,73.0,38.0,8.2,15.0,0.043,0.0,0.147989,1,,2.0,3.0,6.0,10.0,,1.0,3.0,3.0,,1.0,1.0,4.0,3.0,2.0,3.0,3.0,,,,,2.0,1.0,,,1.0,,,,1.0,,,,,
11409200,home,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,False,23.0,20.0,1.0,1.0,3.0,3.0,19.0,25.0,1.0,4.0,,,,,90.0,45.0,7.1,8.0,0.2588,0.1993,0.0915469,3,,5.0,1.0,5.0,3.0,2.0,,,,1.0,2.0,1.0,2.0,1.0,2.0,4.0,,,1.0,1.0,,,,1.0,,1.0,,,,2.0,2.0,,,,
11409200,home,SC Farense,Vítor Gonçalves,vitor-goncalves,V. Gonçalves,M,8,174,14,M,170483,EUR,701827200,M,80,80,True,7.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,,1.0,,,,,24.0,10.0,6.4,2.0,0.0,0.0,0.0043001,0,,,,3.0,1.0,,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
11409200,home,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,8,8,True,14.0,11.0,2.0,2.0,4.0,6.0,8.0,11.0,,1.0,,,,,24.0,23.0,7.1,7.0,0.1452,0.0641,0.170103,1,,3.0,1.0,3.0,1.0,1.0,,2.0,1.0,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,
11409200,home,SC Farense,Andre Seruca,andre-seruca,A. Seruca,M,50,191,30,M,1131129,EUR,972777600,D,50,50,True,6.0,6.0,1.0,1.0,3.0,3.0,3.0,3.0,,1.0,,,,,17.0,14.0,6.4,3.0,0.0,0.0,0.00147452,0,,,,6.0,2.0,,1.0,1.0,,,2.0,1.0,1.0,,5.0,,,,,,,,,,,,André Seruca,,,,,,,,
11409200,home,SC Farense,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1470,M,878830,EUR,827625600,F,9,9,True,6.0,4.0,,,1.0,1.0,3.0,5.0,,,,,,,17.0,9.0,6.9,2.0,0.0,0.0,0.0045452,0,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
11409200,home,SC Farense,Talys,talys,Talys,D,,179,45,M,913907,EUR,918604800,D,12,12,True,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,,,,,,,8.0,10.0,7.1,2.0,0.0422,0.2787,0.0147825,2,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,
11409200,home,SC Farense,Luiz Felipe,luis-felipe,L. Felipe,G,,197,35,M,928228,EUR,861840000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409200,home,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409200,home,SC Farense,Fran Delgado,fran-delgado,F. Delgado,D,2,181,27,M,1066011,EUR,994809600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Fran Delgado,,,,,,,,
11409200,home,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409200,away,Chaves,Hugo Souza,hugo-souza,H. Souza,G,1,199,25668,M,950454,EUR,917740800,G,1,1,False,22.0,14.0,17.0,9.0,7.0,8.0,7.0,14.0,1.0,6.0,1.0,1.0,4.0,,90.0,32.0,6.6,8.0,0.0,0.0,0.00211443,0,-0.4184,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,hugosouza,,,,1.0,1.0,
11409200,away,Chaves,João Correia,joao-correia,J. Correia,M,77,175,850,M,804272,EUR,841881600,D,77,77,False,27.0,15.0,4.0,,9.0,17.0,7.0,15.0,1.0,9.0,,,,,71.0,59.0,7.0,19.0,0.0704,0.028,0.135799,4,,5.0,1.0,3.0,3.0,1.0,,2.0,1.0,2.0,,,,1.0,,2.0,1.0,1.0,1.0,2.0,,,1.0,,True,1.0,,,,1.0,,,,,
11409200,away,Chaves,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,D,4,192,51,M,1021100,EUR,991958400,D,4,4,False,50.0,42.0,4.0,1.0,32.0,36.0,10.0,14.0,3.0,5.0,,,,,90.0,61.0,6.2,8.0,0.0,0.0,0.00480765,0,,,2.0,2.0,2.0,,,,,4.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11409200,away,Chaves,Steven Vitória,steven-vitoria,S. Vitória,D,,195,115,M,59574,EUR,537321600,D,19,19,False,37.0,32.0,2.0,1.0,25.0,27.0,7.0,10.0,6.0,2.0,,,,,90.0,48.0,5.9,6.0,0.0,0.0,0.00173002,0,,,,1.0,4.0,,,,,,1.0,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,1.0
