match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_aerialWon,stat_bigChanceMissed,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_accurateCross,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_wonTackle,stat_penaltyWon,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,captain,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
10411729,home,Roma,Rui Patrício,rui-patricio,R. Patrício,G,190,3199,M,rpatricio1,17737,EUR,571881600,G,1,1,False,25.0,23.0,5.0,3.0,23.0,23.0,2.0,5.0,1.0,1.0,3.0,90.0,34.0,7.5,3.0,0.0,0.0,4.68e-05,0,0.2829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411729,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,175,16244,M,nico_zale,984184,EUR,1011744000,D,59,59,False,46.0,40.0,3.0,2.0,22.0,24.0,24.0,6.0,,,,87.0,71.0,6.8,11.0,0.0203,0.3616,0.0130014,1,,59,18.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411729,home,Roma,Chris Smalling,chris-smalling,C. Smalling,D,192,1660,M,,47741,EUR,627696000,D,6,6,False,55.0,45.0,6.0,3.0,40.0,46.0,9.0,7.0,,,,90.0,65.0,7.1,10.0,0.2426,0.0814,0.0103909,2,,5,5.0,,,1.0,3.0,,,,2.0,3.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411729,home,Roma,Diego Llorente,diego-llorente,D. Llorente,D,185,1146,M,,305278,EUR,745459200,D,14,14,False,49.0,45.0,3.0,2.0,38.0,39.0,10.0,4.0,,,,90.0,62.0,7.3,6.0,0.3595,0.4007,0.00683727,3,,3,7.0,,1.0,3.0,5.0,,,1.0,1.0,5.0,1.0,,4.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10411729,home,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,185,3729,M,,148899,EUR,733017600,D,37,37,False,33.0,31.0,2.0,2.0,21.0,22.0,15.0,3.0,,,,90.0,53.0,7.4,8.0,0.0537,0.2743,0.0133264,1,,37,11.0,4.0,1.0,2.0,5.0,,,1.0,1.0,,2.0,3.0,1.0,,1.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10411729,home,Roma,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,175,8434,M,gwijnaldum,22126,EUR,658281600,M,25,25,False,20.0,17.0,,,7.0,9.0,12.0,2.0,,,,90.0,33.0,8.4,4.0,0.6317,0.5211,0.0717478,4,,8,11.0,1.0,1.0,3.0,6.0,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,,,2.0,3.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
10411729,home,Roma,Nemanja Matić,nemanja-matic,N. Matić,M,194,3565,M,Mati,44241,EUR,586396800,M,8,8,False,69.0,63.0,2.0,2.0,36.0,36.0,34.0,4.0,,,,90.0,82.0,8.1,9.0,0.0,0.0,0.379988,0,,18,28.0,1.0,2.0,4.0,8.0,,1.0,4.0,,1.0,2.0,,3.0,,,3.0,,,2.0,1.0,3.0,1.0,,,,2.0,,,,1.0,1.0,1.0,,,,,,
10411729,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,177,117714,M,LaJoya,256219,EUR,753321600,M,21,21,False,44.0,38.0,6.0,5.0,16.0,18.0,33.0,4.0,,,,90.0,73.0,9.2,12.0,1.025,0.9797,0.754173,7,,21,28.0,7.0,,4.0,7.0,3.0,1.0,4.0,1.0,1.0,,2.0,,,,8.0,3.0,3.0,1.0,6.0,4.0,3.0,,,1.0,1.0,,,,,1.0,,,,,,,
10411729,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,186,5687,M,lorepelle7,555540,EUR,835142400,M,7,7,False,32.0,29.0,6.0,5.0,12.0,12.0,25.0,3.0,,,,80.0,48.0,6.8,9.0,0.2244,0.1278,0.0969303,3,,7,19.0,5.0,,8.0,4.0,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,4.0,4.0,,2.0,3.0,2.0,,,,,,2.0,,,,,,,True,,,,,
10411729,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,178,5712,M,stewel92,45925,EUR,720144000,M,92,92,False,31.0,28.0,1.0,1.0,17.0,17.0,15.0,6.0,,,,90.0,44.0,7.7,6.0,0.1987,0.4874,0.0861959,4,,22,11.0,1.0,2.0,5.0,4.0,2.0,1.0,2.0,3.0,,,,,,,1.0,1.0,,2.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,
