match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_penaltyConceded,stat_wasFouled,stat_lastManTackle,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_goals,captain,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_penaltyWon,stat_bigChanceCreated
13981665,home,Napoli,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6339,M,356160,EUR,856396800,G,32,32,False,57.0,43.0,19.0,6.0,0.0,40.0,43.0,3.0,14.0,9.0,2.0,1.0,90.0,64.0,6.4,15.0,0.0142436,159.05102508821,25.0,103.23908856394,0.0,0,-0.6964,0.1,0.03,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981665,home,Napoli,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2245,M,898815,EUR,911260800,D,31,31,False,68.0,63.0,,,0.0,48.0,50.0,15.0,18.0,3.0,,,90.0,74.0,6.5,5.0,0.0530914,102.49787564419,19.0,3.5958666035469,1.0,0,,0.27,0.02,-0.28,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,10.934798844706,11.843724456437,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981665,home,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3565,M,332155,EUR,762048000,D,13,13,False,64.0,58.0,5.0,2.0,0.0,48.0,50.0,10.0,14.0,3.0,,,70.0,71.0,6.4,6.0,0.00410559,92.564587230678,18.0,31.846613987041,0.0,0,,0.12,0.05,-0.34,1.0,2.0,4.0,,2.0,,1.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981665,home,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,4014,M,870263,EUR,928627200,D,4,4,False,74.0,66.0,5.0,1.0,0.0,43.0,47.0,23.0,27.0,3.0,,,90.0,88.0,7.1,8.0,0.00877482,167.17360073045,23.0,55.701436331193,1.0,0,,0.02,0.06,0.41,2.0,4.0,8.0,1.0,2.0,,5.0,2.0,1.0,42.586097552717,45.555507416777,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981665,home,Napoli,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4316,M,908716,EUR,996192000,M,3,3,False,38.0,31.0,3.0,1.0,0.0,19.0,19.0,12.0,19.0,7.0,,,90.0,62.0,6.7,12.0,0.0116144,129.73924032961,17.0,12.48940537034,1.0,2,,-0.03,-0.07,0.14,1.0,6.0,7.0,1.0,1.0,1.0,3.0,3.0,2.0,24.162648246525,26.715819208851,,,,,4.0,,MGutiérrez,1.0,1.0,2.0,2.0,0.0792,0.2218,-0.32,,,,,,,,,,,,,,,,
13981665,home,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3707,M,838232,EUR,938131200,M,20,20,False,69.0,64.0,2.0,1.0,1.0,37.0,40.0,27.0,29.0,5.0,,,79.0,72.0,6.5,7.0,0.027377,165.85708892195,24.0,41.031947823851,1.0,0,,-0.14,0.19,-0.13,1.0,3.0,1.0,,,,1.0,1.0,1.0,10.324176477287,14.480479308365,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
13981665,home,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4688,M,150383,EUR,785721600,M,68,68,False,51.0,44.0,1.0,,0.0,28.0,33.0,16.0,18.0,4.0,,,90.0,60.0,6.6,8.0,0.012807,263.73032271756,26.0,53.465342980893,3.0,1,,-0.19,0.2,-0.11,,,3.0,,1.0,,1.0,1.0,,25.868040352765,83.768332870461,,,,,2.0,,StanLobotka,,,1.0,1.0,0.0266,0.0287,0.01,,,,,,,,,,,,,,,,
13981665,home,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3808,M,148899,EUR,733017600,M,37,37,False,48.0,35.0,4.0,1.0,0.0,16.0,19.0,19.0,29.0,6.0,,,70.0,71.0,7.9,18.0,0.104318,278.57416690724,26.0,182.86156988662,6.0,2,,0.29,0.37,-0.08,,5.0,2.0,,,,2.0,1.0,2.0,26.008355716984,120.53043459586,1.0,,,,,,,1.0,2.0,2.0,,0.0787,0.2349,0.56,,,2.0,1.0,1.0,,,,,,,,,,,
13981665,home,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4484,M,235672,EUR,744336000,F,21,21,False,36.0,29.0,1.0,1.0,0.0,14.0,18.0,15.0,18.0,4.0,,,85.0,45.0,6.3,12.0,0.0170698,176.96521914712,18.0,55.514813648285,3.0,0,,-0.15,0.2,-0.09,,5.0,1.0,1.0,,,,,2.0,20.259231605586,74.700849777445,,1.0,,,,,,,2.0,,,,,,,,3.0,,,True,,,,,,,,,,
13981665,home,Napoli,Antonio Vergara,antonio-vergara,A. Vergara,F,26,182,3615,M,1069560,EUR,1042675200,F,26,26,False,22.0,18.0,,,0.0,6.0,6.0,12.0,16.0,,,,79.0,34.0,6.6,8.0,0.0164334,196.80910947161,16.0,134.82499516792,7.0,1,,-0.3,0.48,-0.04,2.0,6.0,4.0,1.0,,,1.0,1.0,1.0,27.932274325479,136.96007468481,,,,,2.0,,,2.0,1.0,,2.0,0.0546,,0.0,,,,,,,1.0,1.0,1.0,,,,,,,
