match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_wasFouled,stat_fouls,stat_aerialWon,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_interceptionWon,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_bigChanceCreated,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11396404,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,15.0,12.0,5.0,2.0,10.0,10.0,2.0,5.0,9.0,2.0,2.0,2.0,90.0,27.0,7.0,4.0,0.0006107,0,-0.2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,False,,72.0,66.0,2.0,1.0,24.0,25.0,42.0,47.0,4.0,,,,90.0,82.0,6.8,6.0,0.0578807,0,,odilonkossounou,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,103.0,96.0,4.0,,32.0,36.0,64.0,67.0,6.0,,,,90.0,112.0,7.2,7.0,0.0525256,1,,jonatah,,,6.0,,,6.0,,,5.0,1.0,1.0,1.0,0.0223,1.0,,,,,,,,,,,,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,109.0,105.0,5.0,3.0,37.0,38.0,68.0,72.0,6.0,,,,90.0,122.0,7.2,8.0,0.0941166,1,,edmondtapsoba,3.0,6.0,5.0,,,6.0,,1.0,5.0,,,,0.1925,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,,32.0,24.0,1.0,,2.0,4.0,22.0,28.0,3.0,,,,85.0,53.0,6.7,16.0,0.0247837,2,,jeremie_frimpong,1.0,7.0,5.0,5.0,3.0,1.0,2.0,2.0,,1.0,,,0.1838,1.0,,,3.0,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,False,,111.0,102.0,6.0,1.0,32.0,36.0,70.0,75.0,9.0,,,,90.0,134.0,7.9,10.0,0.0858909,2,,exepalaciosok,2.0,4.0,11.0,2.0,2.0,2.0,4.0,,1.0,,4.0,2.0,0.154,1.0,,2.0,,2.0,,,1.0,,,,3.0,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,,101.0,90.0,3.0,1.0,34.0,38.0,56.0,63.0,5.0,,,,90.0,110.0,7.1,12.0,0.0735287,2,,Granit_Xhaka,,4.0,5.0,1.0,,2.0,1.0,1.0,4.0,,,,0.0415,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,,45.0,40.0,,,13.0,15.0,27.0,34.0,5.0,,,,89.0,68.0,7.3,11.0,0.0503754,1,,grimaldo35,1.0,3.0,4.0,1.0,1.0,3.0,,1.0,1.0,,2.0,2.0,0.0331,1.0,4.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,F,7,7,False,,52.0,45.0,3.0,2.0,7.0,7.0,40.0,54.0,2.0,,,,85.0,73.0,7.8,18.0,0.466537,2,,,,5.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,0.1958,3.0,9.0,1.0,1.0,,,,1.0,,,,,2.0,1.0,1.0,0.0406,,,,,,,
11396404,home,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,10,10,False,,55.0,49.0,1.0,,9.0,11.0,40.0,44.0,8.0,,,,89.0,75.0,8.7,16.0,0.161612,3,,FWirtz,,9.0,3.0,9.0,3.0,,,,,,,,0.3004,3.0,,2.0,1.0,,,,3.0,1.0,,1.0,1.0,,3.0,1.0,0.6985,,,1.0,,,,
11396404,home,Bayer 04 Leverkusen,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,22,22,False,,26.0,21.0,1.0,1.0,1.0,3.0,20.0,23.0,5.0,,,,89.0,46.0,7.5,13.0,0.168721,4,,boniface_jrn,3.0,9.0,8.0,6.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.2653,4.0,,2.0,2.0,2.0,,,3.0,,,,,,,,,,,,1.0,,,
11396404,home,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,M,19,19,True,,1.0,1.0,,,,,1.0,2.0,1.0,,,,11.0,2.0,6.5,1.0,0.00059746,0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,,2.0,1.0,,,,,1.0,2.0,,,,,11.0,3.0,6.5,1.0,0.00122824,0,,amine_ad10,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,True,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,0,,pierohincapie,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,,1.0,,,,,,,1.0,,,,,1.0,2.0,,1.0,,0,,ahlozek,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,True,,1.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,0,,p_shicky,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,josip_stanisic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396404,home,Bayer 04 Leverkusen,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396404,away,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,,31.0,22.0,19.0,10.0,17.0,18.0,5.0,13.0,9.0,,1.0,2.0,90.0,39.0,6.7,9.0,0.00183882,0,-1.2609,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
11396404,away,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,False,,34.0,27.0,2.0,,12.0,14.0,16.0,22.0,5.0,,,,90.0,64.0,6.7,14.0,0.0684871,2,,,3.0,9.0,8.0,4.0,2.0,2.0,,1.0,1.0,,5.0,2.0,0.0883,,2.0,2.0,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,,0.0171,,,,,,,
11396404,away,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,,39.0,32.0,5.0,2.0,21.0,23.0,11.0,18.0,5.0,,,,90.0,53.0,6.4,10.0,0.0210998,0,,,,5.0,7.0,1.0,,5.0,1.0,,4.0,,3.0,1.0,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,
11396404,away,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,,27.0,19.0,4.0,1.0,15.0,19.0,4.0,8.0,3.0,,,,67.0,33.0,6.3,8.0,0.0098931,0,,,,1.0,,,,4.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
