match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,captain,stat_wasFouled,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,stat_totalOffside
12764309,home,FC Midtjylland,Jan Kuchta,,,jan-kuchta,J. Kuchta,F,10,184,691,M,824139,EUR,852681600,F,25,25,False,12.0,9.0,,,0.0,1.0,2.0,8.0,10.0,,,,,,,64.0,18.0,6.8,5.0,0.0222889,1,,,,,,,2.0,,,,,,1.0,,1.0,,0.1828,1.0,,1.0,,,,,,1.0,,,,,,,,
12764309,home,FC Midtjylland,Pedro Bravo,Pedro Bravo,,pedro-bravo,P. Bravo,M,19,190,581,M,1116573,EUR,1101427200,M,19,19,True,9.0,8.0,,,0.0,6.0,7.0,2.0,2.0,1.0,1.0,,,,,27.0,12.0,6.6,1.0,0.0351587,0,,,,,,3.0,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,
12764309,home,FC Midtjylland,Franculino Djú,Franculino,,franculino-dju,F. Djú,F,7,182,4849,M,1146009,EUR,1088380800,F,7,7,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,1.0,,,,,26.0,10.0,6.7,2.0,0.00015247,1,,,,2.0,,3.0,2.0,,2.0,2.0,1.0,1.0,,,1.0,,0.0828,,1.0,,,,,,,,,,,,,,,
12764309,home,FC Midtjylland,Mikel Gogorza,,,mikel-gogorza,M. Gogorza,F,41,175,706,M,1146549,EUR,1159315200,F,41,41,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,4.0,5.0,,1.0,,,,,19.0,16.0,6.7,5.0,0.0613157,0,,2.0,1.0,,,2.0,2.0,1.0,2.0,1.0,,,,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,
12764309,home,FC Midtjylland,Victor Bak Jensen,,,victor-bak-jensen,V. B. Jensen,D,55,175,174,M,1002057,EUR,1065139200,D,55,55,True,3.0,3.0,1.0,1.0,0.0,,,3.0,3.0,,1.0,,,,,12.0,4.0,6.7,1.0,0.141288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764309,home,FC Midtjylland,Kristoffer Askildsen,,,askildsen-kristoffer,K. Askildsen,M,19,190,141,M,954855,EUR,978998400,M,17,17,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,12.0,5.0,6.4,1.0,0.00051465,1,,,,,,1.0,,,1.0,,,,,,,,0.0364,,,1.0,,,,,,,,,,,,,,
12764309,home,FC Midtjylland,Jonas Lössl,,,jonas-lossl,J. Lössl,G,1,195,205,M,37514,EUR,602294400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764309,home,FC Midtjylland,Liam Selin,Liam,Selin,liam-selin,L. Selin,G,31,201,32,M,1423246,EUR,1147305600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764309,home,FC Midtjylland,Juninho,,,juninho,Juninho,D,18,186,513,M,799947,EUR,791596800,D,73,73,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764309,home,FC Midtjylland,Adam Gabriel,Adam Gabriel,,adam-gabriel,A. Gabriel,D,13,190,137,M,1085914,EUR,991008000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764309,home,FC Midtjylland,Christian Sørensen,,,christian-sorensen,C. Sørensen,D,3,179,83,M,137695,EUR,713059200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764309,home,FC Midtjylland,Han-Beom Lee,,,han-beom-lee,H. Lee,D,3,188,933,M,1002448,EUR,1024272000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764309,home,FC Midtjylland,Valdemar Byskov,Valdemar Byskov,,valdemar-byskov,V. Byskov,M,20,180,403,M,1146404,EUR,1106611200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Anthony Moris,,,anthony-moris,A. Moris,G,49,184,295,M,39457,EUR,641347200,G,49,49,False,39.0,32.0,16.0,9.0,0.0,26.0,29.0,6.0,10.0,1.0,7.0,4.0,4.0,,,90.0,50.0,7.7,7.0,0.0108962,0,0.9649,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,2.0,1.0,
12764309,away,Royale Union Saint-Gilloise,Kevin Mac Allister,,,kevin-mac-allister,K. Mac Allister,D,5,175,9949,M,895327,EUR,878860800,D,5,5,False,51.0,46.0,5.0,3.0,0.0,23.0,24.0,23.0,28.0,6.0,2.0,,,,,90.0,72.0,7.1,6.0,0.0116379,1,,1.0,,1.0,1.0,9.0,6.0,,,,,,5.0,3.0,,5.0,0.0121,,3.0,1.0,,,2.0,,,,,,,,,,,1.0
12764309,away,Royale Union Saint-Gilloise,Christian Burgess,,,christian-burgess,C. Burgess,D,16,196,312,M,303634,EUR,686793600,D,16,16,False,68.0,54.0,6.0,1.0,0.0,43.0,52.0,11.0,16.0,6.0,3.0,,,,,90.0,79.0,6.9,15.0,0.00793226,1,,,,4.0,6.0,7.0,6.0,,,,,1.0,,,1.0,1.0,0.0476,,2.0,,1.0,,2.0,0.0931,,,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Koki Machida,,,koki-machida,K. Machida,D,28,190,1343,M,790977,EUR,872467200,D,28,28,False,44.0,34.0,6.0,3.0,0.0,13.0,15.0,21.0,30.0,,4.0,,,,,90.0,56.0,6.3,14.0,0.0116777,0,,1.0,,3.0,1.0,9.0,2.0,1.0,1.0,1.0,,,,,2.0,4.0,,,2.0,,,,1.0,,,,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Charles Vanhoutte,,,charles-vanhoutte,C. Vanhoutte,M,24,182,633,M,928033,EUR,905904000,M,24,24,False,71.0,61.0,5.0,2.0,0.0,20.0,21.0,45.0,57.0,,13.0,,,,,90.0,92.0,8.4,14.0,0.202777,1,,7.0,4.0,,,1.0,8.0,,2.0,2.0,,,4.0,3.0,,,0.0493,3.0,1.0,1.0,,,1.0,,,2.0,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Anan Khalaili,,,khalaili-anan,A. Khalaili,M,25,183,2314,M,1403362,EUR,1094169600,M,25,25,False,51.0,35.0,2.0,,0.0,16.0,21.0,20.0,31.0,2.0,6.0,,,,,90.0,69.0,6.8,20.0,0.228401,2,,1.0,1.0,1.0,1.0,5.0,4.0,,1.0,,1.0,1.0,1.0,1.0,3.0,2.0,0.081,1.0,1.0,,1.0,,,0.1826,,2.0,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Mathias Rasmussen,,,mathias-rasmussen,M. Rasmussen,M,20,180,238,M,834244,EUR,880416000,M,4,4,False,46.0,33.0,3.0,,0.0,10.0,14.0,23.0,37.0,2.0,6.0,,,,,85.0,65.0,7.5,20.0,0.473806,2,,5.0,,,3.0,4.0,8.0,,1.0,,,,5.0,4.0,1.0,,0.295,1.0,3.0,1.0,1.0,,1.0,0.0853,,,,,,1.0,,,,
12764309,away,Royale Union Saint-Gilloise,Noah Sadiki,,,noah-sadiki,N. Sadiki,M,27,173,15441,M,1171539,EUR,1103241600,M,27,27,False,33.0,30.0,,,0.0,12.0,12.0,18.0,21.0,3.0,7.0,,,,,64.0,52.0,7.3,9.0,0.098629,1,,,,,,3.0,2.0,2.0,,,,2.0,2.0,2.0,3.0,1.0,0.0515,1.0,,,1.0,,,0.0627,,,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Ousseynou Niang,,,ousseynou-niang,O. Niang,M,22,168,3146,M,880780,EUR,1002844800,M,22,22,False,23.0,18.0,1.0,1.0,0.0,6.0,6.0,12.0,20.0,3.0,8.0,,,,,85.0,56.0,6.9,17.0,0.0126776,0,,3.0,,,1.0,8.0,11.0,4.0,7.0,4.0,,,3.0,3.0,2.0,,,,1.0,,,,,,,3.0,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Kevin Rodriguez,Kevin Rodríguez,,rodriguez-kevin,K. Rodríguez,F,13,190,3049,M,1431770,EUR,952128000,F,13,13,False,15.0,13.0,2.0,2.0,0.0,4.0,4.0,9.0,11.0,2.0,4.0,,,,,64.0,28.0,7.2,5.0,0.0256379,2,,,,4.0,3.0,7.0,6.0,1.0,4.0,2.0,,,,,,,0.1008,1.0,,,2.0,,,0.0803,,1.0,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Mohammed Fuseini,Mohammed Fuseini,,mohammed-fuseini,M. Fuseini,F,7,169,1061,M,1212237,EUR,1021507200,F,77,77,False,14.0,12.0,,,0.0,1.0,2.0,12.0,13.0,1.0,3.0,,,,,85.0,29.0,7.0,11.0,0.294297,1,,1.0,1.0,2.0,,5.0,2.0,2.0,1.0,1.0,,,1.0,1.0,6.0,1.0,0.0277,3.0,1.0,1.0,,,,,,,,,,,,,,2.0
12764309,away,Royale Union Saint-Gilloise,Anouar Ait El Hadj,,,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2671,M,964764,EUR,1019260800,M,10,10,True,14.0,13.0,,,0.0,2.0,2.0,11.0,12.0,,1.0,,,,,26.0,17.0,6.7,1.0,0.0199388,1,,,,1.0,,1.0,1.0,,,,1.0,,,,,,0.031,,,,,,,,,1.0,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Franjo Ivanović,,,franjo-ivanovic,F. Ivanović,F,9,185,6328,M,1103333,EUR,1064966400,F,9,9,True,6.0,3.0,,,0.0,1.0,2.0,2.0,4.0,,1.0,,,,,26.0,14.0,7.0,5.0,0.0188657,1,,,,,,3.0,5.0,2.0,3.0,3.0,,,1.0,1.0,,1.0,0.0391,,,,1.0,,,0.0171,,1.0,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Ross Sykes,,,ross-sykes,R. Sykes,D,26,196,232,M,845558,EUR,922406400,D,26,26,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,1.0,,,,,10.0,4.0,6.6,1.0,5.22e-06,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Kamiel Van de Perre,,,van-de-perre-kamiel,K. V. D. Perre,M,6,181,374,M,1146316,EUR,1076544000,M,6,6,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,,,,,,10.0,8.0,6.6,1.0,0.00322649,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Elton Kabangu,,,elton-kabangu,E. Kabangu,F,7,178,243,M,844745,EUR,886896000,F,7,7,True,5.0,3.0,,,0.0,1.0,2.0,3.0,4.0,,1.0,,,,,10.0,7.0,6.6,2.0,0.0191772,0,,1.0,1.0,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Joachim Imbrechts,,,joachim-imbrechts,J. Imbrechts,G,73,183,100,M,943256,EUR,1002585600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Vic Chambaere,,,chambaere-vic,V. Chambaere,G,1,190,143,M,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764309,away,Royale Union Saint-Gilloise,Fedde Leysen,Fedde Leysen,,fedde-leysen,F. Leysen,D,48,191,388,M,1088899,EUR,1057708800,D,48,48,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
