match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,stat_totalOffside,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_bigChanceMissed,stat_aerialLost,stat_bigChanceCreated,stat_penaltyConceded,stat_goals,stat_goodHighClaim,stat_punches,stat_penaltyWon
11452942,home,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,81,187.0,324,M,235686,EUR,654652800,G,18,18,False,29.0,27.0,4.0,2.0,0.0,27.0,28.0,1.0,1.0,11.0,1.0,1.0,2.0,1.0,1.0,90.0,38.0,7.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452942,home,Al-Shabab,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600,D,27,27,False,36.0,29.0,1.0,1.0,0.0,14.0,17.0,31.0,,8.0,,,,,,90.0,62.0,7.2,17.0,0,17.0,12.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11452942,home,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,4,188.0,76,M,584430,EUR,706492800,D,4,4,False,97.0,86.0,19.0,13.0,0.0,53.0,56.0,41.0,3.0,13.0,,,,,,90.0,108.0,7.3,12.0,3,33.0,,,6.0,8.0,,,2.0,,,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11452942,home,Al-Shabab,Hassan Al Tambakti,hassan-al-tambakti,H. A. Tambakti,D,87,182.0,1188,M,881837,EUR,918518400,D,5,5,False,27.0,26.0,2.0,2.0,0.0,16.0,17.0,10.0,1.0,,,,,,,22.0,29.0,6.8,1.0,0,10.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11452942,home,Al-Shabab,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171.0,848,M,1022679,EUR,950918400,D,24,24,False,49.0,46.0,1.0,1.0,0.0,26.0,26.0,25.0,,7.0,,,,,,85.0,79.0,6.8,12.0,1,21.0,2.0,1.0,,4.0,,1.0,3.0,1.0,1.0,5.0,1.0,,,2.0,,,,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,
11452942,home,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,False,87.0,79.0,6.0,5.0,0.0,32.0,33.0,54.0,1.0,5.0,,,,,,90.0,110.0,7.6,12.0,1,47.0,,,,9.0,,,1.0,1.0,1.0,5.0,1.0,1.0,,,,,,2.0,7.0,5.0,,1.0,3.0,,,,,,,,,
11452942,home,Al-Shabab,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175.0,1944,M,180059,EUR,719020800,M,6,6,False,105.0,93.0,10.0,7.0,0.0,40.0,41.0,64.0,,5.0,,,,,,90.0,114.0,7.3,15.0,0,53.0,,,,4.0,,1.0,3.0,2.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,
11452942,home,Al-Shabab,Éver Banega,ever-banega,É. Banega,M,11,174.0,1194,M,31981,EUR,583545600,M,10,10,False,78.0,62.0,13.0,8.0,0.0,16.0,16.0,71.0,,2.0,,,,,,90.0,111.0,8.1,29.0,1,51.0,9.0,5.0,1.0,12.0,,,1.0,1.0,6.0,5.0,2.0,,,,,,,,8.0,5.0,1.0,1.0,5.0,True,1.0,,,,,,,
11452942,home,Al-Shabab,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172.0,38,M,931838,EUR,917136000,F,17,17,False,13.0,9.0,1.0,,0.0,3.0,3.0,10.0,,4.0,,,,,,45.0,22.0,6.7,6.0,0,6.0,,,,6.0,,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,4.0,,,,,,,,,
11452942,home,Al-Shabab,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800,F,7,7,False,35.0,25.0,4.0,2.0,1.0,5.0,6.0,29.0,,3.0,,,,,,90.0,51.0,7.4,16.0,1,20.0,,,1.0,8.0,,,2.0,2.0,1.0,6.0,2.0,,,1.0,3.0,,,,5.0,3.0,1.0,2.0,2.0,,,1.0,1.0,,,,,
