match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,injury,playerName,reason,rescinded,length,confirmed
10389842,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10389842,,1.0,1.0,,90,1.0,,1,,,goal,penalty,168637032.0,True,penalty,934237.0,Folarin Balogun,,,,,,
10389842,,,,,90,1.0,,1,,,substitution,,121683623.0,False,regular,,,False,,,,,
10389842,,,,,90,,,1,,,card,,120700532.0,False,yellow,141080.0,Kenny Lala,,Kenny Lala,Foul,False,,
10389842,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,5.0,
10389842,,,,,89,,,2,,,varDecision,,16661.0,True,penaltyNotAwarded,227892.0,Arbër Zeneli,,,,,,False
10389842,,,,,83,,,8,,,substitution,,121683568.0,False,regular,,,False,,,,,
10389842,,,,,81,,,10,,,substitution,,121683561.0,True,regular,,,False,,,,,
10389842,,,,,76,,,15,,,substitution,,121683526.0,True,regular,,,False,,,,,
10389842,,,,,76,,,15,,,substitution,,121683525.0,True,regular,,,False,,,,,
10389842,,,,,71,,,20,,,substitution,,121683487.0,False,regular,,,False,,,,,
10389842,,,,,71,,,20,,,substitution,,121683486.0,False,regular,,,False,,,,,
10389842,,,,,65,,,26,,,substitution,,121683460.0,True,regular,,,False,,,,,
10389842,,,,,65,,,26,,,substitution,,121683459.0,True,regular,,,False,,,,,
10389842,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10389842,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,3.0,
10389842,,0.0,1.0,,6,,,40,,,goal,,168635045.0,False,regular,801306.0,Pierre Lees Melou,,,,,,
