match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_interceptionWon,stat_totalContest,stat_wonContest,player_sofascoreId,captain,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork
12117206,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,31.0,25.0,11.0,5.0,0.0,21.0,21.0,4.0,10.0,1.0,1.0,6.0,1.0,1.0,4.0,5.0,2.0,1.0,90.0,42.0,8.0,6.0,0.00076524,0,0.6046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117206,home,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,False,40.0,36.0,3.0,2.0,0.0,10.0,12.0,27.0,32.0,4.0,2.0,3.0,1.0,,,,,,90.0,66.0,7.6,10.0,0.280959,2,,,,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0669,0.0376,2.0,,,,,,,,,,,,
12117206,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,False,45.0,35.0,6.0,3.0,0.0,26.0,31.0,9.0,14.0,5.0,5.0,3.0,2.0,,,,,,90.0,62.0,7.6,10.0,0.00320943,1,,Gabriel Xavier,,,,3.0,8.0,,,,,,3.0,,1.0,0.0321,,,4.0,1.0,3.0,1.0,,,,,,,,
12117206,home,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,39.0,38.0,1.0,1.0,0.0,34.0,34.0,4.0,5.0,6.0,1.0,2.0,2.0,,,,,,90.0,46.0,6.8,1.0,0.00220009,0,,,,,,3.0,5.0,1.0,,,,,1.0,,2.0,,,,2.0,,,,1.0,,,,,,,
12117206,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,D,46,46,False,48.0,37.0,5.0,1.0,0.0,23.0,30.0,17.0,24.0,,2.0,5.0,,,,,,,90.0,71.0,8.0,16.0,0.158774,1,,,,6.0,3.0,,4.0,,,,,1.0,2.0,,,0.0502,0.5543,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,
12117206,home,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,19,19,False,37.0,29.0,8.0,3.0,0.0,15.0,16.0,14.0,23.0,4.0,1.0,5.0,3.0,,,,,,85.0,54.0,7.1,13.0,0.00771875,0,,,,2.0,,,5.0,1.0,,,,,1.0,3.0,2.0,,,,,,,1.0,1.0,2.0,2.0,,,,,
12117206,home,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,10,10,False,61.0,57.0,6.0,5.0,0.0,18.0,18.0,39.0,44.0,9.0,,8.0,2.0,,,,,,90.0,83.0,7.3,14.0,0.069301,1,,,,1.0,,,7.0,2.0,1.0,,,1.0,1.0,3.0,3.0,0.0488,0.0479,3.0,,,,1.0,1.0,7.0,3.0,evertonri,True,,,
12117206,home,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,False,28.0,25.0,3.0,3.0,0.0,7.0,7.0,21.0,25.0,3.0,,1.0,1.0,,,,,,74.0,37.0,7.0,8.0,0.182401,1,,,,4.0,3.0,,,,,,1.0,,,2.0,,0.0155,,3.0,,,,,,2.0,,,,,,
12117206,home,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181,3752,M,927975,EUR,898473600,M,6,6,False,33.0,29.0,3.0,2.0,0.0,13.0,14.0,16.0,19.0,5.0,1.0,7.0,3.0,,,,,,90.0,51.0,7.2,8.0,0.234899,4,,,,,,1.0,6.0,,,,3.0,1.0,2.0,3.0,3.0,0.2684,0.1979,,,,1.0,2.0,,2.0,1.0,,,1.0,,
12117206,home,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,False,12.0,10.0,,,0.0,1.0,1.0,9.0,12.0,1.0,2.0,1.0,1.0,,,,,,74.0,24.0,7.1,5.0,0.00531782,2,,,,1.0,,,5.0,,,,1.0,1.0,,1.0,2.0,0.0593,0.0476,,3.0,,,,,,,,,,,
12117206,home,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,F,16,16,False,8.0,5.0,,,0.0,2.0,3.0,3.0,5.0,5.0,,3.0,3.0,,,,,,84.0,19.0,6.6,5.0,0.00819381,4,,,,,,1.0,3.0,,1.0,,3.0,1.0,,1.0,2.0,0.3149,0.2822,,1.0,,,,,,,,,1.0,3.0,
12117206,home,Bahia,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3402,M,352838,EUR,817689600,F,21,21,True,16.0,13.0,1.0,1.0,0.0,1.0,2.0,12.0,14.0,1.0,,1.0,,,,,,,16.0,21.0,7.4,4.0,0.12466,0,,,,,,1.0,3.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,2.0,2.0,,,,,
12117206,home,Bahia,Luciano Rodríguez,luciano-rodriguez,L. Rodríguez,F,19,179,4244,M,1099361,EUR,1058313600,F,17,17,True,6.0,5.0,,,0.0,1.0,1.0,4.0,6.0,1.0,,1.0,,,,,,,16.0,13.0,6.9,3.0,0.0511582,1,,,,1.0,,,3.0,,,,,1.0,,,3.0,0.076,0.5086,,,,,,,1.0,,,,,,
