match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_totalCross,stat_totalOffside,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_punches,stat_shotOffTarget,stat_keyPass,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_goals
12448306,home,RKC Waalwijk,Jeroen Houwen,jeroen-houwen,J. Houwen,G,188,36,M,339367,EUR,824601600,G,1,1,False,44.0,29.0,25.0,10.0,0.0,21.0,23.0,8.0,21.0,8.0,1.0,2.0,3.0,90.0,53.0,6.7,15.0,0.00224126,0,-0.0967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448306,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,184,104,M,798179,EUR,880329600,D,2,2,False,15.0,13.0,2.0,2.0,0.0,9.0,9.0,4.0,6.0,1.0,,,,45.0,24.0,6.5,2.0,0.00652393,0,,,,2,1.0,2.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448306,home,RKC Waalwijk,Roshon van Eijma,roshon-van-eijma,R. v. Eijma,D,186,59,M,925930,EUR,897350400,D,17,17,False,36.0,30.0,6.0,2.0,0.0,22.0,23.0,8.0,13.0,3.0,,,,90.0,50.0,6.2,8.0,0.0057111,0,,,,3,,2.0,7.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12448306,home,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,188,65,M,783468,EUR,810864000,D,3,3,False,40.0,31.0,9.0,2.0,0.0,21.0,23.0,10.0,17.0,2.0,,,,90.0,54.0,7.0,11.0,0.00391318,1,,,,33,1.0,2.0,5.0,1.0,2.0,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0262,0.0379,,,,,,,,,,,,,,
12448306,home,RKC Waalwijk,Aaron Meijers,aaron-meijers,A. Meijers,D,176,30,M,32386,EUR,562377600,D,28,28,False,35.0,30.0,2.0,2.0,0.0,14.0,17.0,16.0,22.0,1.0,,,,90.0,56.0,6.5,10.0,0.0114934,0,,Aaron,Meijers,14,4.0,5.0,1.0,1.0,5.0,3.0,,2.0,1.0,,2.0,,,1.0,,,,,True,4.0,1.0,,,,,,,,,,,
12448306,home,RKC Waalwijk,Godfried Roemeratoe,godfried-roemeratoe,G. Roemeratoe,M,178,106,M,825849,EUR,935020800,M,24,24,False,34.0,28.0,7.0,4.0,0.0,18.0,22.0,10.0,12.0,3.0,,,,90.0,41.0,6.4,7.0,0.0118648,1,,,,6,1.0,3.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,1.0,1.0,0.0133,,,,,1.0,,,,,,,,,,
12448306,home,RKC Waalwijk,Daouda Weidmann,weidmann-daouda,D. Weidmann,M,180,95,M,1142678,EUR,1052006400,M,30,30,False,29.0,23.0,3.0,2.0,0.0,11.0,14.0,12.0,16.0,3.0,,,,73.0,41.0,6.4,10.0,0.00892437,0,,,,42,,4.0,1.0,1.0,4.0,,2.0,,1.0,3.0,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,
12448306,home,RKC Waalwijk,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,179,62,M,971006,EUR,1007769600,M,7,7,False,7.0,6.0,,,0.0,5.0,5.0,1.0,3.0,3.0,,,,45.0,13.0,6.2,5.0,0.00062046,0,,,,7,,1.0,1.0,,3.0,,2.0,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,
12448306,home,RKC Waalwijk,Reuven Niemeijer,reuven-niemeijer,R. Niemeijer,M,178,46,M,846202,EUR,796262400,M,10,10,False,14.0,10.0,,,0.0,5.0,7.0,5.0,7.0,3.0,,,,74.0,20.0,6.1,8.0,0.00749843,0,,,,10,,1.0,,,4.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,
12448306,home,RKC Waalwijk,Chris Lokesa,lokesa-chris,C. Lokesa,M,175,140,M,1126518,EUR,1099785600,M,14,14,False,19.0,13.0,,,0.0,5.0,6.0,8.0,13.0,5.0,,,,90.0,45.0,6.7,15.0,0.0066234,1,,,,5,2.0,12.0,,3.0,6.0,,4.0,2.0,1.0,3.0,,,,,3.0,,0.0684,,,,,1.0,6.0,4.0,,,,,,,,
