match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,captain,stat_wonContest,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_wasFouled,stat_shotOffTarget,stat_hitWoodwork,stat_dispossessed,stat_totalOffside,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed,stat_goals
13189396,home,Sheffield United,Adam Davies,adam-davies,A. Davies,G,17,185.0,111,M,288997,EUR,711331200,G,17,17,False,26.0,21.0,10.0,5.0,0.0,19.0,19.0,2.0,7.0,1.0,1.0,1.0,7.0,3.0,2.0,3.0,1.0,90.0,39.0,7.5,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189396,home,Sheffield United,Alfie Gilchrist,alfie-gilchrist,A. Gilchrist,D,14,183.0,4313,M,1114837,EUR,1069977600,D,2,2,False,40.0,36.0,2.0,2.0,0.0,10.0,11.0,27.0,32.0,1.0,2.0,1.0,3.0,,,,,89.0,64.0,6.9,12.0,0,3.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
13189396,home,Sheffield United,Jamal Baptiste,jamal-baptiste,J. Baptiste,D,15,190.0,71,M,1006174,EUR,1068508800,D,26,26,False,79.0,71.0,4.0,,0.0,41.0,42.0,30.0,37.0,2.0,6.0,3.0,3.0,,,,,90.0,91.0,6.7,10.0,0,,,4.0,1.0,,,4.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
13189396,home,Sheffield United,Rhys Norrington-Davies,rhys-norrington-davies,R. Norrington-Davies,D,18,181.0,104,M,911708,EUR,924739200,D,33,33,False,54.0,49.0,2.0,1.0,0.0,33.0,34.0,16.0,21.0,1.0,2.0,,3.0,,,,,57.0,61.0,6.0,7.0,0,1.0,,2.0,1.0,1.0,1.0,,,1.0,,,1.0,True,1.0,1.0,,,,,,,,,,,,,,,,
13189396,home,Sheffield United,Sam McCallum,sam-mccallum,S. McCallum,D,3,178.0,123,M,952461,EUR,967852800,D,3,3,False,57.0,44.0,6.0,,0.0,17.0,20.0,27.0,39.0,1.0,5.0,,7.0,,,,,90.0,81.0,7.2,17.0,1,2.0,,3.0,,3.0,2.0,1.0,1.0,,2.0,2.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,
13189396,home,Sheffield United,Harrison Burrows,harrison-burrows,H. Burrows,D,14,180.0,387,M,897565,EUR,1010793600,M,14,14,False,54.0,47.0,10.0,7.0,0.0,14.0,15.0,33.0,44.0,1.0,5.0,1.0,4.0,,,,,90.0,71.0,7.6,13.0,1,5.0,,2.0,,3.0,2.0,2.0,1.0,,,1.0,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,
13189396,home,Sheffield United,Billy Blacker,billy-blacker,B. Blacker,M,24,,31,M,1515860,EUR,1148515200,M,41,41,False,26.0,21.0,,,0.0,4.0,5.0,17.0,21.0,2.0,5.0,3.0,4.0,,,,,90.0,43.0,7.0,10.0,3,,,5.0,1.0,3.0,,,,3.0,2.0,4.0,,,1.0,,Billy,Blacker,2.0,2.0,1.0,,,,,,,,,,,
13189396,home,Sheffield United,Andre Brooks,andre-brooks,A. Brooks,M,11,180.0,248,M,1396445,EUR,1061337600,M,35,35,False,36.0,34.0,2.0,2.0,0.0,12.0,13.0,22.0,25.0,1.0,9.0,1.0,4.0,,,,,90.0,73.0,6.5,17.0,0,2.0,,14.0,2.0,9.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,,4.0,,,,,2.0,,,3.0,1.0,,,,,,,,
13189396,home,Sheffield United,Louie Marsh,louie-marsh,L. Marsh,F,30,176.0,95,M,1426132,EUR,1088640000,M,34,34,False,21.0,17.0,,,0.0,4.0,4.0,13.0,18.0,,7.0,,4.0,,,,,81.0,42.0,7.6,11.0,3,1.0,,5.0,,2.0,1.0,3.0,3.0,2.0,,,1.0,,,,,,,4.0,,,2.0,,3.0,1.0,,,,,,
13189396,home,Sheffield United,Rhian Brewster,rhian-brewster,R. Brewster,F,10,180.0,881,M,878705,EUR,954547200,M,7,7,False,42.0,33.0,7.0,5.0,0.0,15.0,16.0,18.0,30.0,2.0,4.0,1.0,2.0,,,,,90.0,59.0,7.8,14.0,6,4.0,,,,,,,,1.0,,1.0,,,,,,,1.0,2.0,2.0,,,,3.0,,,,,,,
13189396,home,Sheffield United,Ryan One,one-ryan,R. One,F,20,188.0,198,M,1389768,EUR,1151280000,F,39,39,False,12.0,10.0,,,0.0,2.0,3.0,8.0,10.0,1.0,1.0,1.0,4.0,,,,,90.0,20.0,6.8,6.0,2,1.0,,6.0,,1.0,,,,1.0,2.0,2.0,2.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,
13189396,home,Sheffield United,Jack Robinson,jack-robinson,J. Robinson,D,6,180.0,147,M,98454,EUR,746841600,D,19,19,True,26.0,25.0,3.0,2.0,0.0,17.0,17.0,8.0,9.0,,1.0,1.0,2.0,,,,,33.0,30.0,6.8,1.0,0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
13189396,home,Sheffield United,Owen Hampson,owen-hampson,O. Hampson,M,23,,175,M,1467402,EUR,1100649600,M,44,44,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,,,1.0,,,,,9.0,3.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189396,home,Sheffield United,Sam Colechin,sam-colechin,S. Colechin,D,,,2,,2023333,EUR,1189209600,D,53,53,True,4.0,2.0,2.0,1.0,0.0,,1.0,2.0,3.0,,2.0,,1.0,,,,,1.0,7.0,,2.0,0,,,,,,,2.0,1.0,,,,,,,,Sam Colechin,,,,,,,,,,,,,,,
13189396,home,Sheffield United,Luke Faxon,luke-faxon,L. Faxon,G,31,188.0,23,M,1893898,EUR,1108425600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189396,home,Sheffield United,Anel Ahmedhodžić,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190.0,1551,M,825899,EUR,922406400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189396,home,Sheffield United,Harry Boyes,harry-boyes,H. Boyes,M,33,180.0,41,M,1121917,EUR,1004659200,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Harry Boyes,,,,,,,,,,,,,,,
13189396,home,Sheffield United,Callum O'Hare,callum-ohare,C. O'Hare,M,10,173.0,314,M,875085,EUR,893980800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189396,home,Sheffield United,Gustavo Hamer,gustavo-hamer,G. Hamer,M,8,169.0,1006,M,837495,EUR,867110400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189396,home,Sheffield United,Sam Aston,sam-aston,S. Aston,M,48,,5,M,2028672,EUR,1146873600,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sam Aston,,,,,,,,,,,,,,,
13189396,away,Cardiff City,Ethan Horvath,ethan-horvath,E. Horvath,G,24,194.0,400,M,343013,EUR,802656000,G,1,1,False,27.0,10.0,21.0,4.0,0.0,6.0,7.0,4.0,20.0,,1.0,2.0,16.0,,5.0,7.0,1.0,90.0,44.0,8.5,17.0,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,
13189396,away,Cardiff City,Ronan Kpakio,ronan-kpakio,R. Kpakio,D,44,178.0,201,M,1424648,EUR,1180051200,D,44,44,False,10.0,6.0,1.0,,0.0,1.0,3.0,5.0,7.0,,1.0,1.0,2.0,,,,,45.0,17.0,6.4,9.0,0,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
13189396,away,Cardiff City,William Fish,william-fish,W. T. Fish,D,2,185.0,569,M,966654,EUR,1045440000,D,2,2,False,26.0,19.0,7.0,2.0,0.0,14.0,15.0,5.0,11.0,2.0,3.0,4.0,3.0,,,,,90.0,37.0,6.9,8.0,0,,,3.0,,,2.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
13189396,away,Cardiff City,Jesper Daland,jesper-daland,J. Daland,D,2,188.0,223,M,958915,EUR,947116800,D,5,5,False,29.0,22.0,5.0,1.0,0.0,18.0,20.0,4.0,9.0,2.0,5.0,3.0,2.0,,,,,90.0,36.0,7.2,7.0,0,,,1.0,,,1.0,2.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
13189396,away,Cardiff City,Joel Bagan,joel-bagan,J. Bagan,D,3,183.0,112,M,1018684,EUR,999475200,D,23,23,False,37.0,28.0,8.0,4.0,0.0,16.0,21.0,12.0,16.0,,3.0,2.0,8.0,,,,,90.0,54.0,7.2,11.0,1,,,2.0,,1.0,1.0,2.0,1.0,1.0,2.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,
13189396,away,Cardiff City,Ollie Tanner,ollie-tanner,O. Tanner,M,11,177.0,74,M,1002190,EUR,1021248000,D,32,32,False,24.0,15.0,4.0,2.0,0.0,11.0,16.0,4.0,9.0,,7.0,1.0,,,,,,90.0,50.0,7.2,15.0,2,1.0,,4.0,3.0,,1.0,6.0,5.0,1.0,,,,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,
13189396,away,Cardiff City,Rubin Colwill,rubin-colwill,R. Colwill,M,10,189.0,275,M,1101169,EUR,1019865600,M,27,27,False,23.0,20.0,3.0,3.0,0.0,3.0,4.0,18.0,22.0,1.0,2.0,,4.0,,,,,63.0,32.0,7.4,7.0,1,3.0,1.0,2.0,,1.0,,,,,1.0,3.0,,,,,Rubin Colwill,,1.0,1.0,,,,,,,,,2.0,,,
13189396,away,Cardiff City,Perry Ng,perry-ng,P. Ng,D,38,180.0,161,M,582190,EUR,830563200,M,38,38,False,35.0,28.0,4.0,3.0,0.0,15.0,17.0,14.0,19.0,1.0,5.0,1.0,7.0,,,,,76.0,53.0,6.8,12.0,0,1.0,1.0,7.0,,2.0,,2.0,2.0,1.0,3.0,1.0,1.0,,1.0,,,,,1.0,,,2.0,,,2.0,,,,1.0,,
13189396,away,Cardiff City,Joe Ralls,joe-ralls,J. Ralls,M,32,183.0,47,M,184463,EUR,750470400,M,8,8,False,34.0,27.0,5.0,3.0,0.0,11.0,15.0,18.0,26.0,1.0,6.0,1.0,5.0,,,,,90.0,54.0,7.5,15.0,1,7.0,2.0,8.0,3.0,1.0,,3.0,2.0,1.0,2.0,2.0,3.0,True,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,,
13189396,away,Cardiff City,Kion Etete,kion-etete,K. Etete,F,29,198.0,118,M,959205,EUR,1006905600,F,9,9,False,9.0,7.0,,,0.0,4.0,5.0,3.0,4.0,,,,2.0,,,,,45.0,17.0,5.8,5.0,2,,,4.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,2.0,
13189396,away,Cardiff City,Cian Ashford,ashford-cian,C. Ashford,M,45,179.0,104,M,1520800,EUR,1095984000,F,45,45,False,11.0,8.0,,,0.0,2.0,3.0,6.0,9.0,,4.0,,1.0,,,,,76.0,26.0,7.2,9.0,3,1.0,,4.0,1.0,3.0,,2.0,1.0,1.0,,,,,2.0,,Cian Ashford,,,,,,2.0,,3.0,,,,,,1.0,1.0
13189396,away,Cardiff City,Thomas Davies,thomas-davies,T. Davies,D,17,180.0,28,M,1134078,EUR,1068508800,D,37,37,True,15.0,13.0,3.0,2.0,0.0,10.0,10.0,3.0,5.0,1.0,1.0,4.0,,,,,,45.0,25.0,7.0,2.0,0,,,1.0,,,,,,,,,1.0,,,,Thomas Davies,,,,,,,,,2.0,,,,,,
