match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_aerialLost,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_lastManTackle,stat_errorLeadToAGoal,player_sofascoreId,stat_bigChanceCreated
12117283,home,Criciúma,Gustavo,gustavo,Gustavo,G,1,186,199,M,124766,EUR,731721600,G,1,1,False,16.0,6.0,13.0,3.0,0.0,4.0,4.0,2.0,12.0,7.0,1.0,1.0,2.0,90.0,22.0,6.5,10.0,0.00035867,0,-0.7257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117283,home,Criciúma,Claudinho,claudinho,Claudinho,D,2,180,509,M,992791,EUR,969753600,D,27,27,False,26.0,21.0,3.0,3.0,0.0,5.0,5.0,17.0,23.0,2.0,,,,67.0,43.0,7.4,6.0,0.0798167,1,,,,2.0,1.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0391,3.0,,,,,,,,,,,,,,,,,
12117283,home,Criciúma,Rodrigo Fagundes,rodrigo-fagundes,R. Fagundes,D,3,187,155,M,886773,EUR,542419200,D,3,3,False,28.0,21.0,8.0,5.0,0.0,5.0,8.0,16.0,20.0,6.0,,,,90.0,47.0,7.1,9.0,0.0130206,1,,,,,,4.0,3.0,,1.0,10.0,1.0,,,,2.0,0.0233,,True,2.0,3.0,1.0,3.0,,,,,,,,,,,,
12117283,home,Criciúma,Tobias Figueiredo,tobias-figueiredo,T. Figueiredo,D,4,188,200,M,96999,EUR,760147200,D,29,29,False,16.0,11.0,5.0,3.0,0.0,10.0,14.0,1.0,2.0,1.0,,,,90.0,32.0,6.9,5.0,0.00031023,0,,,,,,2.0,3.0,1.0,,10.0,1.0,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,
12117283,home,Criciúma,Miguel Trauco,miguel-trauco,M. Trauco,D,,175,1359,M,247665,EUR,714700800,D,14,14,False,30.0,21.0,8.0,4.0,0.0,15.0,20.0,6.0,10.0,6.0,,,,90.0,50.0,6.7,13.0,0.0154404,0,,,,,,7.0,7.0,4.0,,5.0,,6.0,3.0,,2.0,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,
12117283,home,Criciúma,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,8,8,False,24.0,19.0,3.0,1.0,0.0,7.0,11.0,12.0,14.0,3.0,,,,81.0,43.0,6.5,13.0,0.0124016,3,,Newton,,1.0,,11.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,3.0,0.0699,,,,2.0,,1.0,2.0,3.0,2.0,1.0,0.0494,,,,,,,
12117283,home,Criciúma,Barreto,barreto,Barreto,M,5,182,107,M,599688,EUR,818553600,M,88,88,False,28.0,26.0,2.0,1.0,0.0,17.0,17.0,10.0,12.0,3.0,,,,90.0,44.0,7.0,4.0,0.0854056,1,,,,1.0,1.0,6.0,5.0,2.0,,,1.0,4.0,2.0,,1.0,0.0168,2.0,,,2.0,1.0,,1.0,,1.0,,,1.0,,,,,,
12117283,home,Criciúma,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,46620,EUR,611971200,M,11,11,False,21.0,18.0,1.0,1.0,0.0,4.0,5.0,15.0,21.0,1.0,,,,81.0,36.0,6.9,10.0,0.0156121,2,,,,5.0,1.0,5.0,2.0,1.0,,,,,,,2.0,0.1169,,,,2.0,2.0,,1.0,2.0,1.0,1.0,0.1572,1.0,,,,,,
12117283,home,Criciúma,Matheusinho,matheusinho,Matheusinho,M,98,164,482,M,822523,EUR,887155200,M,17,17,False,34.0,27.0,3.0,1.0,0.0,9.0,12.0,20.0,24.0,12.0,,,,89.0,54.0,6.8,11.0,0.0796497,1,,,,2.0,2.0,6.0,8.0,1.0,,2.0,,1.0,,5.0,,0.0317,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,1.0,,,,,,
12117283,home,Criciúma,Marcelo Hermes,marcelo-hermes,M. Hermes,D,22,177,288,M,783490,EUR,791596800,M,22,22,False,21.0,14.0,5.0,1.0,0.0,7.0,10.0,8.0,20.0,3.0,,,,90.0,44.0,6.7,18.0,0.12839,0,,,,9.0,1.0,3.0,4.0,2.0,,8.0,1.0,1.0,,1.0,,,1.0,,2.0,,,,1.0,3.0,,,,,,,,,,
12117283,home,Criciúma,Felipe Vizeu,felipe-vizeu,F. Vizeu,F,9,184,950,M,839635,EUR,858124800,F,9,9,False,10.0,10.0,,,0.0,5.0,5.0,5.0,5.0,4.0,,,,68.0,18.0,7.3,4.0,0.201497,1,,,,,,1.0,2.0,,,,,,,1.0,,0.4254,1.0,,1.0,,,1.0,,3.0,1.0,1.0,0.3371,,1.0,,,,,
12117283,home,Criciúma,Jonathan,jonathan,Jonathan,D,2,178,74,M,882351,EUR,714700800,D,13,13,True,9.0,9.0,,,0.0,5.0,5.0,4.0,5.0,1.0,,,,23.0,20.0,6.7,3.0,0.00372851,0,,,,1.0,,3.0,3.0,1.0,,,1.0,2.0,1.0,,2.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,
12117283,home,Criciúma,Arthur Caíke,arthur-caike,Arthur Caíke,F,,174,195,M,829832,EUR,708566400,F,45,45,True,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,1.0,,,,22.0,8.0,6.5,3.0,0.00082317,0,,,,,,4.0,2.0,,,,,,,,,,,,2.0,,,,4.0,1.0,,,,,,,,,,
12117283,home,Criciúma,Fellipe Mateus,fellipe-mateus,F. Mateus,M,7,178,153,M,865321,EUR,666316800,M,7,7,True,1.0,,1.0,,0.0,,,,1.0,,,,,9.0,4.0,6.4,2.0,,0,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,
12117283,home,Criciúma,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,6,6,True,5.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,4.0,,,,9.0,8.0,6.3,4.0,0.00339058,0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
12117283,home,Criciúma,Serginho,serginho,Serginho,M,70,180,332,M,849301,EUR,797126400,M,35,35,True,2.0,2.0,,,0.0,,,2.0,4.0,,,,,1.0,5.0,,2.0,0.0103323,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117283,home,Criciúma,Alisson,alisson,Alisson,G,1,190,88,M,840166,EUR,802569600,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117283,home,Criciúma,Dudu,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117283,home,Criciúma,Walisson Maia,walisson-maia,W. Maia,D,14,187,68,M,552176,EUR,682732800,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117283,home,Criciúma,Marquinhos Gabriel,marquinhos-gabriel,Marquinhos Gabriel,M,10,174,310,M,90812,EUR,648518400,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117283,home,Criciúma,Higor Meritão,higor-meritao,H. Meritão,M,22,186,200,M,973845,EUR,772329600,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117283,home,Criciúma,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180,1248,M,1015291,EUR,936748800,M,85,85,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117283,home,Criciúma,Pedro Rocha,pedro-rocha,Pedro Rocha,F,32,178,1163,M,794930,EUR,780969600,F,28,28,True,,,,,,,,,,,,,,,,,,,0,,Pedro,Rocha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117283,away,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,16.0,15.0,,,0.0,15.0,16.0,,,8.0,2.0,1.0,2.0,90.0,29.0,7.0,1.0,3.565e-05,0,-0.4563,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117283,away,São Paulo,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,2,2,False,64.0,57.0,,,0.0,29.0,29.0,30.0,46.0,2.0,,,,90.0,96.0,6.8,20.0,0.0896846,0,,,,11.0,2.0,4.0,5.0,1.0,,,,2.0,,1.0,,,1.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,
12117283,away,São Paulo,Robert Arboleda,robert-arboleda,R. Arboleda,D,5,187,3954,M,338937,EUR,688089600,D,5,5,False,84.0,74.0,5.0,1.0,0.0,47.0,50.0,27.0,35.0,1.0,,,,90.0,97.0,6.4,11.0,0.0111654,1,,,,1.0,,3.0,3.0,,1.0,5.0,1.0,1.0,1.0,,2.0,0.3484,1.0,,2.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,
12117283,away,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,89.0,80.0,5.0,3.0,0.0,47.0,50.0,33.0,39.0,6.0,,,,84.0,100.0,7.1,9.0,0.0887792,0,,,,,,4.0,4.0,2.0,,3.0,1.0,1.0,,1.0,,,1.0,,2.0,,,1.0,2.0,,,,,,,,,,,
12117283,away,São Paulo,Jamal Lewis,jamal-lewis,J. Lewis,D,18,178,937,M,891803,EUR,885686400,D,3,3,False,42.0,38.0,2.0,,0.0,22.0,24.0,16.0,20.0,1.0,,,,64.0,54.0,6.9,7.0,0.0654205,1,,,,2.0,,2.0,4.0,1.0,,1.0,1.0,2.0,1.0,,1.0,0.0367,,,,2.0,2.0,,,1.0,,,,1.0,,,,,,
12117283,away,São Paulo,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,3050,M,905453,EUR,960854400,M,20,20,False,74.0,69.0,4.0,2.0,0.0,28.0,30.0,41.0,44.0,6.0,,,,77.0,82.0,7.1,6.0,0.040089,0,,,,,,3.0,3.0,,,1.0,,1.0,1.0,,2.0,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,
12117283,away,São Paulo,Luiz Gustavo,luiz-gustavo,L. Gustavo,M,14,187,2128,M,29735,EUR,553996800,M,16,16,False,94.0,87.0,7.0,6.0,0.0,43.0,43.0,44.0,52.0,4.0,,,,90.0,101.0,7.1,9.0,0.0347283,3,,,,1.0,,4.0,2.0,1.0,1.0,,,2.0,1.0,,2.0,0.0723,,,,1.0,,,,,,1.0,0.0452,1.0,,,,,,
12117283,away,São Paulo,Erick,erick,Erick,F,33,173,1390,M,895650,EUR,881712000,M,33,33,False,30.0,26.0,,,0.0,8.0,8.0,20.0,28.0,4.0,,,,64.0,53.0,7.5,13.0,0.134398,1,,,,6.0,2.0,3.0,9.0,,,1.0,,1.0,1.0,2.0,,0.0326,3.0,,,7.0,6.0,,,,2.0,,,1.0,,,,,,
