match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed,stat_goodHighClaim,stat_outfielderBlock,stat_errorLeadToAGoal
14109806,home,Kocaelispor,Gökhan Değirmenci,gokhan-degirmenci,G. Değirmenci,G,35,184.0,46,M,60317,EUR,606441600,G,35,35,False,True,22.0,17.0,10.0,5.0,0.0,13.0,14.0,4.0,8.0,3.0,9.0,3.0,3.0,1.0,1.0,1.0,90.0,32.0,7.2,5.0,0.0013568,27.729840826789,7.0,-0.5178148014904,0.0,0.1801,0,0.0906,0.1,-0.14,0.16,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109806,home,Kocaelispor,Ahmet Oğuz,ahmet-oguz,A. Oğuz,D,22,175.0,120,M,603902,EUR,727142400,D,22,22,False,,59.0,45.0,12.0,4.0,0.0,25.0,28.0,20.0,31.0,1.0,8.0,,,,,,90.0,87.0,6.7,27.0,0.0156244,89.68241657797,12.0,49.705544991917,1.0,,0,,0.22,0.06,-0.15,,,,4.0,1.0,2.0,12.0,7.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,5.0,17.879250396231,18.420152442366,1.0,,,,,,,,,,,,,,,,
14109806,home,Kocaelispor,Anfernee Dijksteel,anfernee-dijksteel,A. Dijksteel,D,2,183.0,244,M,869199,EUR,846374400,D,2,2,False,,54.0,52.0,6.0,4.0,0.0,42.0,42.0,10.0,12.0,2.0,3.0,,,,,,90.0,64.0,7.1,4.0,0.00334889,112.72814858145,17.0,65.322544215114,0.0,,0,,0.15,-0.04,-0.01,,,,,,,1.0,3.0,1.0,,,,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
14109806,home,Kocaelispor,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181.0,720,M,974582,EUR,966470400,D,6,6,False,,67.0,60.0,3.0,1.0,0.0,41.0,43.0,19.0,24.0,2.0,6.0,,,,,,90.0,78.0,7.4,7.0,0.0237071,152.06394285151,22.0,86.309165048207,0.0,,1,,0.26,0.08,0.13,,,,,,1.0,1.0,6.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,3.0,1.0,0.044,0.0762,0.02,,,,,,,,,,,
14109806,home,Kocaelispor,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179.0,604,M,143344,EUR,723254400,D,21,21,False,,24.0,20.0,1.0,,1.0,12.0,14.0,8.0,10.0,2.0,1.0,,,,,,85.0,39.0,7.1,7.0,0.0658894,81.781350702729,13.0,-10.435713979092,0.0,,0,,0.21,-0.56,0.14,,,,2.0,1.0,,3.0,5.0,,,,,1.0,2.0,1.0,1.0,2.0,3.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,
14109806,home,Kocaelispor,Habib Keita,habib-keita,H. Keita,M,8,182.0,539,M,1082953,EUR,1012867200,M,8,8,False,,27.0,20.0,2.0,,0.0,8.0,10.0,12.0,17.0,1.0,7.0,,,,,,80.0,41.0,6.6,10.0,0.058143,65.653562080262,12.0,17.243278895647,0.0,,2,,0.13,0.16,-0.08,,Habib Keita,,1.0,1.0,1.0,8.0,6.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,,3.0,4.0,,,,,,0.0922,,-0.37,,2.0,,,,,,,,,
14109806,home,Kocaelispor,Show,show,Show,M,14,180.0,737,M,933115,EUR,920678400,M,14,14,False,,39.0,33.0,5.0,2.0,0.0,16.0,16.0,17.0,23.0,3.0,3.0,,,,,,90.0,48.0,7.0,8.0,0.00977403,129.19447913485,20.0,29.334804482594,0.0,,1,,0.1,0.02,0.22,,,,,,,,3.0,,,,,1.0,,,1.0,1.0,1.0,,,,2.0,,0.0339,,-0.21,,1.0,,,,,,,,,
14109806,home,Kocaelispor,Karol Linetty,karol-linetty,K. Linetty,M,10,176.0,2100,M,189135,EUR,791683200,M,10,10,False,,33.0,27.0,4.0,2.0,0.0,17.0,19.0,10.0,14.0,,8.0,,,,,,90.0,39.0,6.7,6.0,0.112683,95.34391949191,13.0,49.158284104053,0.0,,1,,0.24,0.11,-0.03,,,,2.0,2.0,,3.0,,1.0,,,,1.0,,,,,2.0,,,3.0,,,0.0647,,-0.02,,,1.0,,,,,,,,
14109806,home,Kocaelispor,Daniel Agyei,daniel-agyei,D. Agyei,F,7,183.0,368,M,793227,EUR,865123200,F,7,7,False,,20.0,16.0,2.0,2.0,0.0,6.0,7.0,10.0,13.0,,1.0,,,,,,72.0,37.0,8.2,12.0,0.068185,172.85491189797,13.0,99.597734571746,6.0,,3,,0.34,0.38,-0.06,,,,1.0,,,6.0,5.0,1.0,2.0,3.0,1.0,,1.0,,3.0,1.0,1.0,36.312528621368,130.9515727982,1.0,2.0,2.0,0.5259,1.061,0.48,,1.0,,1.0,,,,,,,
14109806,home,Kocaelispor,Bruno Petković,bruno-petkovic,B. Petković,F,9,192.0,6171,M,309306,EUR,779673600,F,9,9,False,,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,,1.0,,,,,,45.0,13.0,6.0,6.0,0.00553491,41.338323483966,7.0,3.729144491642,0.0,,0,,-0.13,-0.49,-0.06,,,,,,2.0,7.0,1.0,1.0,,1.0,,,,,2.0,1.0,4.0,,,1.0,,,,,,,,,,brunopetkovic,1.0,,,,,
