match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_lastName,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_aerialWon,stat_dispossessed,stat_lastManTackle,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceCreated,stat_outfielderBlock,stat_totalCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_penaltyWon,stat_goals
14566983,home,Kairat Almaty,Giorgi Zaria,,giorgi-zaria,G. Zaria,M,,178,567,M,847818,EUR,868752000,M,10,10,True,7.0,6.0,1.0,,0.0,2.0,2.0,4.0,5.0,,1.0,,,,,,,,,,,,10.0,10.0,6.6,3.0,0.0564361,27.972,1.65042,1.0,,0,,-0.03,0.28,-0.09,,0.43,0.78,0.29,0.12,0.03,,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,
14566983,home,Kairat Almaty,Ricardinho,Ricardinho,ricardinho,Ricardinho,F,99,181,662,M,1105992,EUR,987984000,F,99,99,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,6.0,2.0,,1.0,,,,,,,,,,10.0,14.0,6.3,5.0,0.00070277,29.484,1.57819,2.0,,0,,0.02,-0.1,-0.04,,0.42,0.79,0.2,0.13,0.04,,1.0,,1.0,1.0,,,3.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,
14566983,home,Kairat Almaty,Dias Reimov,,dias-reimov,D. Reimov,G,,180,123,M,1939617,EUR,1173398400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566983,home,Kairat Almaty,Bakhtiyar Aldashev,Bakhtiyar Aldashev,bakhtiyar-aldashev,B. Aldashev,G,98,180,33,M,1957677,EUR,1202774400,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566983,home,Kairat Almaty,Aleksandr Shirobokov,,aleksandr-shirobokov,A. Shirobokov,D,25,182,133,M,1000277,EUR,1041465600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566983,home,Kairat Almaty,Lev Kurgin,,lev-kurgin,L. Kurgin,D,5,182,103,M,1144351,EUR,1023321600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566983,home,Kairat Almaty,Adilet Sadybekov,Adilet Sadybekov,adilet-sadybekov,A. Sadybekov,M,6,184,213,M,1128502,EUR,1022371200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566983,away,Real Madrid,Thibaut Courtois,,thibaut-courtois,T. Courtois,G,1,200,201925,M,70988,EUR,705542400,G,1,1,False,29.0,23.0,11.0,5.0,1.0,18.0,22.0,5.0,7.0,,,,12.0,,,,,3.0,,4.0,2.0,2.0,90.0,40.0,7.3,6.0,0.00393948,21.6,5.52169,0.0,0.0551,0,0.3087,0.25,0.02,0.21,0.06,3.48,1.83,0.18,0.03,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,TheOctopus,,
14566983,away,Real Madrid,Raúl Asencio,,raul-asencio,R. Asencio,D,17,184,118806,M,1156645,EUR,1045094400,D,17,17,False,50.0,45.0,1.0,,0.0,20.0,23.0,25.0,27.0,2.0,1.0,1.0,4.0,,,,,,,,,,90.0,62.0,6.7,8.0,0.010499,30.204,9.9795,10.0,,0,,0.03,0.02,0.19,,3.09,4.71,1.38,0.56,0.25,,,,,,,1.0,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,asencio,,
14566983,away,Real Madrid,Dean Huijsen,,dean-huijsen,D. Huijsen,D,24,195,161561,M,1176744,EUR,1113436800,D,24,24,False,68.0,56.0,10.0,3.0,0.0,32.0,35.0,24.0,33.0,3.0,13.0,4.0,6.0,,1.0,2.0,,,,,,,90.0,86.0,8.5,12.0,0.0258633,27.504,10.00459,7.0,,0,,0.51,0.22,0.86,,2.79,4.94,1.49,0.65,0.15,,,3.0,4.0,4.0,,4.0,,1.0,,1.0,,1.0,,1.0,4.0,4.0,,,,,,,,,,deanhuijsen,,
14566983,away,Real Madrid,David Alaba,,david-alaba,D. Alaba,D,4,180,92856,M,66492,EUR,709344000,D,4,4,False,49.0,44.0,4.0,1.0,0.0,25.0,27.0,19.0,22.0,1.0,2.0,2.0,5.0,,,,,,,,,,90.0,53.0,6.8,5.0,0.0193552,27.756,9.95712,6.0,,0,,-0.03,0.05,0.14,,2.68,5.1,1.46,0.6,0.12,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,DAlaba,,
14566983,away,Real Madrid,Fran García,,fran-garcia,F. Garcia,D,20,170,66445,M,851271,EUR,934588800,D,20,20,False,54.0,50.0,2.0,,0.0,14.0,17.0,36.0,37.0,3.0,3.0,1.0,7.0,,,,,,,,,,90.0,72.0,6.9,7.0,0.10209,31.572,10.9056,22.0,,0,,0.06,0.06,0.26,,2.91,5.11,1.56,0.81,0.5,,,1.0,1.0,1.0,,2.0,,,,1.0,,,1.0,3.0,,,,,,,,,,,,frangarci11,,
14566983,away,Real Madrid,Aurélien Tchouaméni,,aurelien-tchouameni,A. Tchouaméni,M,14,188,145314,M,859025,EUR,948931200,M,14,14,False,60.0,55.0,2.0,2.0,0.0,21.0,24.0,34.0,36.0,1.0,5.0,,1.0,,1.0,,,,,,,,80.0,66.0,7.5,6.0,0.0440829,27.54,9.34855,4.0,,0,,0.29,0.2,0.16,,2.28,4.68,1.71,0.57,0.1,,,1.0,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,ATchouaméni,,
14566983,away,Real Madrid,Dani Ceballos,,dani-ceballos,D. Ceballos,M,19,179,67330,M,547838,EUR,839376000,M,19,19,False,106.0,101.0,1.0,1.0,0.0,40.0,41.0,61.0,65.0,5.0,3.0,2.0,6.0,,,,,,,,,,90.0,118.0,7.3,7.0,0.0888708,27.144,11.65868,5.0,,0,,0.38,0.27,-0.1,,2.57,5.75,2.48,0.75,0.1,,4.0,,3.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,Danifuli10,,
14566983,away,Real Madrid,Franco Mastantuono,,franco-mastantuono,F. Mastantuono,M,30,177,178940,M,1403559,EUR,1187049600,M,30,30,False,32.0,29.0,1.0,1.0,0.0,7.0,8.0,22.0,24.0,7.0,3.0,1.0,4.0,,2.0,2.0,,,,,,,70.0,54.0,6.7,12.0,0.0880836,28.512,7.41243,12.0,,2,,0.05,-0.1,0.14,,2.32,3.09,1.18,0.61,0.21,,,1.0,,,,1.0,2.0,,2.0,1.0,1.0,,2.0,,3.0,,,1.0,0.2173,0.111,-0.53,1.0,1.0,,,franco.mastantuono,1.0,
14566983,away,Real Madrid,Arda Güler,Arda Guler,arda-guler,A. Güler,M,15,176,398152,M,1091116,EUR,1109289600,M,15,15,False,41.0,34.0,3.0,3.0,1.0,4.0,4.0,30.0,37.0,4.0,4.0,1.0,4.0,,1.0,1.0,,,,,,,80.0,61.0,6.8,17.0,0.146994,28.944,9.3474,9.0,,3,,-0.37,0.37,-0.04,,2.41,4.65,1.48,0.61,0.2,,1.0,,,,,1.0,1.0,,3.0,4.0,,,5.0,,3.0,2.0,1.0,1.0,0.2673,0.0091,-0.31,,1.0,,,AGüler,,
14566983,away,Real Madrid,Vinícius Júnior,,vinicius-junior,Vinícius Jr.,F,7,176,1183028,M,868812,EUR,963360000,M,7,7,False,29.0,22.0,1.0,1.0,0.0,3.0,4.0,19.0,25.0,7.0,3.0,,,,,3.0,,,,,,,70.0,44.0,6.7,16.0,0.260572,30.96,7.13809,16.0,,2,,0.09,0.55,-0.03,,2.4,2.64,1.16,0.58,0.35,,,,1.0,,True,,3.0,,4.0,1.0,1.0,,1.0,,3.0,2.0,1.0,1.0,0.3019,0.0095,-0.38,,,2.0,,ViniJr,,
14566983,away,Real Madrid,Kylian Mbappé,,kylian-mbappe,K. Mbappé,F,10,178,1752512,M,826643,EUR,914112000,F,10,10,False,37.0,30.0,1.0,1.0,0.0,4.0,4.0,26.0,33.0,3.0,3.0,,,,1.0,,,,,,,,81.0,56.0,9.6,12.0,0.166618,32.256,7.41174,12.0,,8,,-0.51,0.61,-0.02,,2.98,3.07,0.66,0.47,0.23,,,,,,,,1.0,,2.0,3.0,1.0,,,,4.0,2.0,3.0,5.0,2.0514,2.3827,1.0,,,2.0,,KMbappé,,3.0
14566983,away,Real Madrid,Brahim Díaz,,brahim-diaz,B. Díaz,M,21,170,257192,M,835485,EUR,933638400,M,21,21,True,6.0,5.0,,,0.0,,,5.0,6.0,,,,1.0,,,,,,,,,,20.0,10.0,7.5,3.0,0.0051157,28.08,2.91867,2.0,,1,,-0.14,0.14,0.0,,0.72,1.37,0.56,0.22,0.06,,,,,,,,,,1.0,,,,1.0,,,,,1.0,0.1316,0.5128,0.51,,,,,Brahim,,1.0
14566983,away,Real Madrid,Rodrygo,,rodrygo,Rodrygo,F,11,174,704705,M,910536,EUR,978998400,F,11,11,True,23.0,21.0,,,1.0,6.0,6.0,15.0,17.0,3.0,4.0,,3.0,,,,,,,,,,20.0,37.0,7.4,7.0,0.624015,30.348,2.93838,5.0,,2,,0.48,0.58,0.13,,0.72,1.33,0.51,0.24,0.14,,,,,,,,1.0,,2.0,2.0,1.0,,,,6.0,4.0,1.0,1.0,0.0582,0.0468,-0.43,,,,,Rodrygo,,
14566983,away,Real Madrid,Jude Bellingham,,jude-bellingham,J. Bellingham,M,5,188,1020916,M,991011,EUR,1056844800,M,5,5,True,16.0,14.0,2.0,2.0,0.0,3.0,4.0,11.0,12.0,2.0,1.0,,2.0,,,,,,,,,,10.0,20.0,7.0,4.0,0.0239588,28.8,1.77246,3.0,,1,,0.02,0.26,0.15,,0.39,0.86,0.3,0.17,0.06,,,,,,,,1.0,,,1.0,,,,,2.0,1.0,,1.0,0.1037,0.0586,-0.13,,,,,JudeBell,,
14566983,away,Real Madrid,Eduardo Camavinga,,camavinga-eduardo,E. Camavinga,M,6,182,190106,M,973887,EUR,1036886400,M,6,6,True,15.0,13.0,1.0,,0.0,5.0,6.0,8.0,9.0,2.0,2.0,,2.0,,,1.0,,,,,,,10.0,20.0,7.7,4.0,0.0237481,32.796,1.83358,2.0,,1,,0.17,0.15,0.15,,0.4,0.96,0.27,0.13,0.08,,,,2.0,2.0,,,,,1.0,,,,,,1.0,,,1.0,0.4107,0.3607,0.35,,,,,Tacklevinga,,1.0
14566983,away,Real Madrid,Gonzalo García,Gonzalo García,gonzalo-garcia,G. García,F,16,182,101356,M,1402716,EUR,1080086400,F,16,16,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,9.0,2.0,6.7,,0.0217787,30.456,1.72929,3.0,,0,,0.01,0.1,0.13,,0.41,0.8,0.28,0.15,0.08,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14566983,away,Real Madrid,Andriy Lunin,,andriy-lunin,A. Lunin,G,13,191,79117,M,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALunin,,
14566983,away,Real Madrid,Javier Navarro Jimenez,Javier Navarro,javier-navarro,J. Navarro,G,29,186,1178,M,1975197,EUR,1169683200,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566983,away,Real Madrid,Álvaro Carreras,,alvaro-carreras,Á. Carreras,D,18,186,80889,M,1085081,EUR,1048377600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566983,away,Real Madrid,Federico Valverde,,federico-valverde,F. Valverde,M,8,181,375067,M,831808,EUR,901065600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fede,,
14566983,away,Real Madrid,David Jiménez,,david-jimenez,D. Jiménez,M,35,175,15822,M,1142689,EUR,1079222400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566983,away,Real Madrid,Endrick,,endrick,Endrick,F,9,173,417542,M,1174937,EUR,1153440000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Endrick,,
