match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_dispossessed,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_penaltyConceded,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_goals
14035832,home,RAAL La Louvière,Marcos Hernán Peano,marcos-hernan-peano,M. H. Peano,G,21,185.0,124,M,789394,EUR,908409600,G,21,21,False,36.0,26.0,17.0,7.0,0.0,21.0,23.0,5.0,13.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,40.0,6.4,10.0,0.0122824,0.1145,0,0.0352,0.09,0.03,-0.23,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035832,home,RAAL La Louvière,Wagane Faye,wagane-faye,W. Faye,D,4,180.0,71,M,957913,EUR,753753600,D,4,4,False,56.0,42.0,11.0,3.0,0.0,23.0,25.0,19.0,31.0,3.0,4.0,,,,,,,90.0,75.0,7.1,19.0,0.426361,,0,,0.47,0.14,-0.11,,,,True,3.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14035832,home,RAAL La Louvière,Maxence Maisonneuve,maxence-maisonneuve,M. Maisonneuve,D,13,191.0,38,M,1396487,EUR,918691200,D,13,13,False,58.0,48.0,12.0,6.0,0.0,35.0,36.0,13.0,22.0,4.0,4.0,,,,,,,90.0,64.0,6.0,10.0,0.00458595,,1,,-0.05,0.13,-0.27,,,,,,,3.0,5.0,1.0,,,,,2.0,,1.0,1.0,0.0171,-0.04,,,,,,,,,,,,,,,
14035832,home,RAAL La Louvière,Djibril Lamego,djibril-lamego,D. Lamego,D,25,183.0,48,M,1170564,EUR,1046131200,D,25,25,False,38.0,33.0,5.0,2.0,0.0,17.0,17.0,16.0,21.0,4.0,3.0,,,,,,,90.0,52.0,6.9,7.0,0.0156642,,0,,0.26,0.05,0.13,,Djibril Lamego,,,1.0,,2.0,3.0,3.0,,1.0,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,
14035832,home,RAAL La Louvière,Darío Benavides,dario-benavides,D. Benavides,D,19,178.0,46,M,1142092,EUR,1042329600,M,19,19,False,20.0,14.0,1.0,,0.0,5.0,7.0,9.0,13.0,2.0,2.0,,,,,,,63.0,32.0,6.6,9.0,0.193421,,0,,0.32,0.09,-0.05,,,,,,,1.0,2.0,2.0,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,
14035832,home,RAAL La Louvière,Sami Lahssaini,sami-lahssaini,S. Lahssaini,M,15,177.0,233,M,957895,EUR,906076800,M,15,15,False,39.0,31.0,10.0,6.0,0.0,14.0,16.0,17.0,23.0,,12.0,,,,,,,90.0,53.0,6.7,13.0,0.0183571,,1,,0.03,0.32,-0.13,,,,,1.0,,,7.0,6.0,2.0,1.0,1.0,,2.0,1.0,2.0,1.0,0.0416,-0.19,,,,3.0,3.0,1.0,,,,,,,,,
14035832,home,RAAL La Louvière,Samuel Gueulette,samuel-gueulette,S. Gueulette,M,8,180.0,99,M,1137885,EUR,958694400,M,8,8,False,21.0,18.0,1.0,1.0,0.0,10.0,10.0,8.0,11.0,1.0,5.0,,,,,,,81.0,34.0,6.6,6.0,0.0057267,,4,,0.02,0.07,-0.16,,Samuel Gueulette,,,,,2.0,3.0,5.0,1.0,,1.0,,1.0,,2.0,3.0,0.2433,-0.52,2.0,2.0,,,,2.0,1.0,1.0,0.3531,,,,,,
14035832,home,RAAL La Louvière,Jordi Liongola,jordi-liongola,J. Liongola,D,11,182.0,155,M,1009413,EUR,958521600,M,11,11,False,19.0,12.0,1.0,1.0,0.0,4.0,6.0,8.0,13.0,3.0,3.0,,,,,,,90.0,57.0,6.1,21.0,0.0255994,,2,,0.03,0.3,-0.36,,,,,6.0,1.0,,8.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,0.0726,-0.31,2.0,,1.0,,2.0,4.0,,,,1.0,1.0,,,,
14035832,home,RAAL La Louvière,Maxime Pau,maxime-pau,M. Pau,M,28,170.0,45,M,859032,EUR,954460800,F,10,10,False,23.0,16.0,2.0,1.0,0.0,5.0,5.0,11.0,18.0,,3.0,,,,,,,81.0,42.0,7.4,17.0,0.189049,,2,,0.32,0.37,0.14,,,,,11.0,3.0,1.0,2.0,1.0,,,1.0,,1.0,3.0,,,0.2147,0.25,,,,,,2.0,,1.0,0.7005,1.0,,1.0,,,
14035832,home,RAAL La Louvière,Mouhamed Belkheir,mouhamed-belkheir,M. Belkheir,F,14,185.0,410,M,928920,EUR,915235200,F,14,14,False,11.0,8.0,3.0,2.0,0.0,2.0,2.0,6.0,9.0,,,,,,,,,90.0,32.0,6.2,14.0,0.0214109,,2,,-0.15,0.24,-0.01,,,,,,,5.0,11.0,4.0,,,,,1.0,,,,0.127,0.01,2.0,,,4.0,3.0,6.0,,,,2.0,,,1.0,,
14035832,home,RAAL La Louvière,Theo Epailly,epailly-theo,T. Epailly,F,64,178.0,44,M,904995,EUR,918604800,F,12,12,False,6.0,3.0,,,0.0,,,3.0,6.0,,1.0,,,,,,,45.0,11.0,6.0,7.0,0.00125054,,1,,-0.28,0.15,-0.01,,,,,2.0,,1.0,4.0,,,,,,1.0,,,,0.0901,-0.42,2.0,,,,,,,,,1.0,,,,,
14035832,home,RAAL La Louvière,Mohamed Guindo,mohamed-guindo,M. Guindo,F,19,182.0,156,M,1401875,EUR,1059696000,F,9,9,True,3.0,,,,0.0,,,,3.0,,,,,,,,,45.0,11.0,6.2,10.0,,,0,,-0.22,0.44,-0.06,,,,,,,3.0,7.0,1.0,1.0,,,,,,1.0,,,,2.0,,,,1.0,4.0,,,,,,,,,
14035832,home,RAAL La Louvière,Sekou Sidibe,sekou-sidibe,S. Sidibe,M,51,172.0,71,M,909961,EUR,989020800,F,51,51,True,9.0,6.0,,,0.0,1.0,2.0,5.0,7.0,2.0,,,,,,,,27.0,22.0,7.0,7.0,0.028392,,0,,0.09,0.1,0.14,,,,,2.0,1.0,,2.0,5.0,,,,,1.0,,2.0,,,,3.0,2.0,,1.0,,1.0,,,,,,,,,
14035832,home,RAAL La Louvière,Joël Ito,joel-ito,J. Ito,M,23,166.0,37,M,1593830,EUR,890956800,M,23,23,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,2.0,,,,,,,9.0,9.0,6.7,1.0,0.00616321,,0,,0.06,0.03,0.14,,Joël Ito,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14035832,home,RAAL La Louvière,Oucasse Mendy,oucasse-mendy,O. Mendy,F,29,176.0,63,M,1101178,EUR,991353600,F,29,29,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,1.0,,,,,,,9.0,8.0,6.7,1.0,0.00165992,,1,,0.01,0.02,0.14,,Oucasse Mendy,,,,,,,2.0,,,1.0,1.0,,,,,0.0374,-0.01,,,,1.0,,,,,,1.0,,,,,
14035832,home,RAAL La Louvière,Celestin De Schrevel,de-schrevel-celestin,C. D. Schrevel,G,1,188.0,78,M,1048440,EUR,1017705600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035832,home,RAAL La Louvière,Mathis Riou,mathis-riou,M. Riou,D,26,188.0,30,M,1127857,EUR,979862400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035832,home,RAAL La Louvière,Soumaela Traoré,soumaela-traore,S. Traoré,D,,189.0,7,M,1894037,EUR,1091318400,D,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Soumaela,Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035832,home,RAAL La Louvière,Nolan Gillot,gillot-nolan,N. Gillot,D,3,176.0,16,M,2425212,EUR,1036022400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035832,home,RAAL La Louvière,Alexis Beka Beka,beka-beka-alexis,A. B. Beka,M,6,175.0,379,M,1001456,EUR,985824000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
