match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_wasFouled,stat_fouls,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_expectedGoalsOnTarget,captain,stat_accurateCross,player_firstName,player_lastName,player_sofascoreId,stat_wonContest,stat_goals,stat_totalOffside
12504663,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,19.0,9.0,14.0,4.0,0.0,9.0,12.0,7.0,5.0,1.0,1.0,90.0,23.0,6.5,10.0,5.442e-05,0,-0.7202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504663,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,39.0,37.0,2.0,1.0,0.0,23.0,23.0,17.0,4.0,,,76.0,46.0,6.6,3.0,0.00680987,0,,14.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12504663,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,4,4,False,43.0,41.0,1.0,1.0,0.0,34.0,34.0,10.0,6.0,,,90.0,47.0,6.6,3.0,0.0026789,0,,7.0,1.0,,1.0,4.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12504663,home,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,55.0,53.0,1.0,1.0,1.0,22.0,23.0,33.0,4.0,,,90.0,64.0,7.0,5.0,0.0259859,1,,31.0,1.0,1.0,6.0,3.0,2.0,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0907,2.0,,,,,,,,,,,,,,,
12504663,home,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,16,16,False,38.0,32.0,3.0,,0.0,15.0,17.0,24.0,5.0,,,90.0,56.0,6.4,11.0,0.0373106,2,,17.0,3.0,2.0,7.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,,0.2132,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0314,,,,,,,,
12504663,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,65.0,57.0,6.0,2.0,1.0,22.0,25.0,43.0,3.0,,,90.0,74.0,7.1,10.0,0.354496,2,,36.0,3.0,,4.0,,3.0,2.0,,,,,1.0,,1.0,1.0,,,0.0284,1.0,,,,1.0,1.0,,,True,1.0,,,,,,
12504663,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,51.0,45.0,5.0,2.0,0.0,13.0,14.0,37.0,3.0,,,90.0,65.0,7.2,9.0,0.346548,0,,32.0,,,3.0,5.0,,2.0,1.0,,,3.0,1.0,2.0,,,,1.0,,2.0,1.0,,,,,,,,,,,ederson99,1.0,,
12504663,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,M,22,22,False,56.0,53.0,3.0,2.0,0.0,15.0,16.0,46.0,3.0,,,89.0,79.0,7.2,9.0,0.076523,0,,39.0,6.0,,5.0,4.0,2.0,1.0,3.0,2.0,,1.0,2.0,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,
12504663,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,F,8,8,False,52.0,48.0,5.0,5.0,0.0,19.0,20.0,32.0,6.0,,,76.0,62.0,7.6,4.0,0.0718395,4,,29.0,,,1.0,4.0,,1.0,2.0,1.0,,1.0,1.0,,,1.0,,,0.4347,1.0,1.0,,1.0,2.0,,,0.2613,,,,,pasalicmario,1.0,,
12504663,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,F,17,17,False,22.0,16.0,1.0,1.0,0.0,3.0,4.0,19.0,1.0,,,76.0,31.0,7.6,9.0,0.128393,1,,14.0,1.0,1.0,3.0,4.0,,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,0.3775,1.0,2.0,,1.0,,,,0.9452,,1.0,,,cdk,1.0,1.0,
