match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_hitWoodwork,player_firstName,player_lastName,stat_totalContest,stat_lastManTackle,stat_wonContest,stat_totalOffside,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437831,home,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183.0,302,M,857205,EUR,811036800,D,5,5,True,6.0,5.0,1.0,,0.0,2.0,2.0,3.0,4.0,,,,,,11.0,7.0,6.6,1.0,0.00555743,0,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437831,home,Espanyol,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186.0,220,M,144501,EUR,706147200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437831,home,Espanyol,Angel Fortuno,fortuno-angel,A. Fortuno,G,1,183.0,108,M,1082734,EUR,978307200,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437831,home,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185.0,195,M,125625,EUR,701740800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437831,home,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174.0,1103,M,1396048,EUR,1004313600,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Carlos Romero,,,,,,,,,,,,,,,,
12437831,home,Espanyol,Pere Milla,pere-milla,P. Milla,M,11,179.0,867,M,175185,EUR,717206400,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437831,home,Espanyol,Rafael Bauzà,rafael-bauza,R. Bauza,M,18,183.0,77,M,1841365,EUR,1107043200,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Rafael Bauza,,,,,,,,,,,,,,,,
12437831,home,Espanyol,Alex Almansa,almansa-alex,A. Almansa,F,39,186.0,44,M,1391614,EUR,1068249600,F,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437831,home,Espanyol,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187.0,3794,M,917485,EUR,885427200,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,walo_98,,,,,
12437831,away,Real Valladolid,Karl Hein,karl-hein,K. Hein,G,13,193.0,4102,M,991591,EUR,1018656000,G,13,13,False,37.0,29.0,10.0,2.0,0.0,29.0,31.0,,6.0,,5.0,1.0,2.0,,90.0,45.0,6.5,8.0,0.0001066,0,-0.5843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
12437831,away,Real Valladolid,Luis Pérez,luis-perez,L. Pérez,D,2,173.0,199,M,843180,EUR,791856000,D,2,2,False,45.0,38.0,8.0,5.0,0.0,23.0,24.0,16.0,25.0,,2.0,,,,90.0,58.0,7.0,10.0,0.299386,0,,4.0,1.0,,2.0,3.0,,1.0,3.0,3.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12437831,away,Real Valladolid,Abdulay Juma Bah,abdulay-juma-bah,A. J. Bah,D,28,195.0,5965,M,1606792,EUR,1144713600,D,35,35,False,92.0,84.0,7.0,4.0,0.0,70.0,72.0,14.0,20.0,5.0,6.0,,,,90.0,102.0,6.5,9.0,0.00769429,0,,,,2.0,2.0,3.0,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12437831,away,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,15,189.0,336,M,943713,EUR,858297600,D,5,5,False,109.0,99.0,9.0,5.0,0.0,79.0,83.0,20.0,26.0,3.0,2.0,,,,90.0,116.0,7.3,10.0,0.0353611,1,,,,2.0,3.0,3.0,,,1.0,,,3.0,1.0,1.0,,,,,,0.0371,,,,,,,,,True,1.0,1.0,0.3855,,,,,,
12437831,away,Real Valladolid,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177.0,706,M,970860,EUR,954720000,D,22,22,False,46.0,42.0,2.0,1.0,0.0,26.0,27.0,16.0,22.0,1.0,6.0,,,,90.0,68.0,6.7,9.0,0.0142023,1,,3.0,,3.0,2.0,7.0,1.0,,1.0,1.0,2.0,,,,,,,,,0.485,,,,1.0,,1.0,,1.0,,1.0,,0.3986,,1.0,,,,
12437831,away,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,71,184.0,312,M,857178,EUR,855878400,M,8,8,False,65.0,56.0,9.0,5.0,0.0,23.0,23.0,34.0,47.0,,5.0,,,,90.0,78.0,7.1,18.0,0.115051,1,,5.0,1.0,1.0,4.0,3.0,,1.0,1.0,1.0,,,4.0,2.0,1.0,,,,3.0,0.1817,,,,2.0,,1.0,,1.0,,,,,,1.0,,,,
12437831,away,Real Valladolid,Stanko Jurić,juric-stanko,S. Jurić,M,24,189.0,498,M,921417,EUR,840153600,M,20,20,False,73.0,68.0,1.0,,0.0,56.0,58.0,12.0,15.0,,9.0,,,,82.0,87.0,6.7,8.0,0.0223051,0,,,,5.0,9.0,13.0,1.0,,5.0,1.0,3.0,6.0,,1.0,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,
12437831,away,Real Valladolid,Mario Martín,martin-mario,M. Martín,M,6,177.0,16546,M,1154549,EUR,1078444800,M,12,12,False,62.0,56.0,3.0,2.0,0.0,39.0,41.0,17.0,21.0,2.0,4.0,,,,90.0,78.0,6.9,10.0,0.227626,2,,,,1.0,5.0,6.0,1.0,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,,,1.0,2.0,0.0494,,,,1.0,,,,1.0,,1.0,,0.0364,,,,,,
12437831,away,Real Valladolid,Anuar,anuar,Anuar,M,23,172.0,810,M,601962,EUR,790128000,F,23,23,False,35.0,33.0,,,0.0,15.0,17.0,18.0,18.0,,3.0,,,,90.0,48.0,6.9,7.0,0.0765597,0,,,,,7.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,,1.0,1.0,,3.0,,,,,2.0,,1.0,,1.0,,,,,,,,,,
12437831,away,Real Valladolid,Marcos André,marcos-andre,M. André,F,10,184.0,480,M,880157,EUR,845769600,F,9,9,False,13.0,5.0,1.0,1.0,0.0,5.0,6.0,,7.0,,2.0,,,,90.0,29.0,6.1,13.0,7.632e-05,2,,,,3.0,10.0,6.0,,,,,,1.0,,8.0,2.0,,,,4.0,0.3839,,,,3.0,,3.0,,1.0,,,,,,2.0,,,,
12437831,away,Real Valladolid,Raúl Moro,raul-moro,R. Moro,M,18,169.0,1584,M,980383,EUR,1039046400,F,11,11,False,20.0,13.0,,,0.0,3.0,5.0,10.0,19.0,,2.0,,,,57.0,33.0,6.9,14.0,0.0162583,3,,4.0,,,2.0,3.0,,,,,2.0,,,1.0,,,,,1.0,0.0735,,,,2.0,,1.0,,,,1.0,,0.0943,,,2.0,,,
12437831,away,Real Valladolid,Selim Amallah,amallah-selim,S. Amallah,M,21,187.0,6523,M,801211,EUR,848016000,M,21,21,True,12.0,9.0,1.0,,0.0,5.0,6.0,4.0,6.0,,,,,,33.0,18.0,6.4,5.0,0.00298567,1,,,,1.0,4.0,3.0,,,,,2.0,1.0,,2.0,1.0,,,,1.0,0.0266,,,,1.0,,,,,,,,,selim_amallah,,,,,
12437831,away,Real Valladolid,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179.0,448,M,845168,EUR,837475200,F,19,19,True,12.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,8.0,,,,,,8.0,14.0,6.4,3.0,0.00265551,0,,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12437831,away,Real Valladolid,André Ferreira,andre-ferreira,A. Ferreira,G,13,193.0,225,M,788197,EUR,833328000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437831,away,Real Valladolid,Koke Iglesias,koke,Koke,D,32,,40,M,1184311,EUR,1110931200,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437831,away,Real Valladolid,Raúl Chasco,raul-chasco,R. Chasco,D,34,177.0,34,M,1182710,EUR,1063411200,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437831,away,Real Valladolid,David Torres,david-torres,D. Torres,D,4,182.0,147,M,1214359,EUR,1046822400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437831,away,Real Valladolid,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190.0,733,M,953097,EUR,970790400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437831,away,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168.0,223,M,142018,EUR,717206400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437831,away,Real Valladolid,Chuky,chuky,Chuky,M,20,176.0,232,M,1137584,EUR,1083196800,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437831,away,Real Valladolid,Adrián Arnu,adrian-arnu,A. Arnu,F,49,185.0,297,M,1542697,EUR,1172966400,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437831,away,Real Valladolid,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191.0,1993,M,966679,EUR,985305600,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437831,away,Real Valladolid,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184.0,1357,M,793761,EUR,764121600,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
