match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_interceptionWon,stat_penaltyConceded,stat_totalOffside,stat_dispossessed,stat_wonContest,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_goals,player_firstName,player_lastName,stat_errorLeadToAShot,stat_punches,player_sofascoreId,stat_hitWoodwork
11396302,home,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,54.0,29.0,48.0,23.0,11.0,12.0,18.0,42.0,1.0,1.0,14.0,1.0,2.0,1.0,2.0,1.0,1.0,90.0,60.0,7.2,25.0,0.0175809,1.0,0,0.0695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396302,home,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,False,26.0,15.0,3.0,2.0,3.0,6.0,12.0,21.0,2.0,7.0,4.0,,,,,,,90.0,67.0,6.8,21.0,0.0182421,1.0,1,,1.0,3.0,7.0,3.0,1.0,5.0,2.0,1.0,1.0,5.0,3.0,2.0,0.0352,,,,,,,,,,,,,,,,,,,,
11396302,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,20.0,15.0,3.0,2.0,11.0,13.0,4.0,7.0,5.0,7.0,5.0,,,,,,,90.0,36.0,6.7,6.0,0.00380014,,0,,,2.0,5.0,,,3.0,,,,1.0,3.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,
11396302,home,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,29.0,15.0,2.0,,11.0,20.0,4.0,9.0,3.0,3.0,6.0,,,,,,,90.0,42.0,6.7,14.0,0.0162678,,0,,,8.0,10.0,,,8.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
11396302,home,VfL Bochum 1848,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,5,5,False,35.0,20.0,9.0,5.0,10.0,17.0,10.0,19.0,2.0,3.0,9.0,,,,,,,90.0,66.0,7.2,22.0,0.0153696,,0,,1.0,4.0,7.0,3.0,,7.0,,,,1.0,,1.0,,,3.0,,,1.0,3.0,,,,,,,,,,,,,,
11396302,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,31.0,18.0,6.0,2.0,7.0,13.0,11.0,18.0,4.0,8.0,3.0,,,,,,,90.0,49.0,6.6,16.0,0.0103027,,0,,,2.0,8.0,2.0,,4.0,,4.0,3.0,2.0,1.0,2.0,,2.0,1.0,,,,1.0,True,,,,,,,,,,,,,
11396302,home,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,55.0,42.0,6.0,1.0,10.0,15.0,32.0,41.0,,6.0,7.0,,,,,,,90.0,76.0,6.9,19.0,0.0342807,1.0,2,,1.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,0.1203,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,,
11396302,home,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,False,39.0,25.0,6.0,2.0,3.0,7.0,22.0,32.0,3.0,7.0,4.0,,,,,,,89.0,56.0,6.6,18.0,0.299782,,2,,,2.0,5.0,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.3909,1.0,,,,1.0,2.0,,1.0,1.0,1.0,0.3318,,,,,,,,,
11396302,home,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,32.0,25.0,1.0,1.0,5.0,5.0,21.0,32.0,,2.0,4.0,,,,,,,68.0,46.0,6.8,17.0,0.0733341,2.0,1,,5.0,,,1.0,1.0,,,,,3.0,,,0.0141,,,,,1.0,,,,,,,1.0,,,,,,,,
11396302,home,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,M,22,22,False,19.0,15.0,,,3.0,5.0,13.0,18.0,2.0,5.0,3.0,,,,,,,68.0,34.0,7.1,9.0,0.23511,2.0,1,,4.0,3.0,4.0,2.0,,2.0,,,,,,2.0,0.0687,,1.0,,2.0,,1.0,,,,1.0,0.027,1.0,,,,,,,,
