match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_wasFouled,player_firstName,player_lastName,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,captain,stat_dispossessed,stat_shotOffTarget,stat_goals,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine,stat_bigChanceMissed
10665950,home,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,13,176,437,M,555624,EUR,808444800,F,13,13,False,26.0,19.0,1.0,,10.0,12.0,9.0,15.0,,5.0,1.0,4.0,,,,82.0,42.0,7.7,10.0,3,1.0,1.0,5.0,2.0,,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,,,,,,2.0,,,1.0,1.0,,,,
10665950,home,Al-Shabab,Fahad Al-Muwallad,fahad-al-muwallad,F. Al-Muwallad,M,,167,183,M,160909,EUR,779500800,F,90,90,True,7.0,7.0,,,3.0,3.0,4.0,4.0,,1.0,,3.0,,,,25.0,10.0,6.9,,1,,1.0,2.0,,,1.0,,,,1.0,,,,,2.0,1.0,,,,,,1.0,,,,,,,,
10665950,home,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168,92,M,803052,EUR,711244800,M,11,11,True,8.0,8.0,2.0,2.0,6.0,6.0,2.0,2.0,,4.0,,3.0,,,,8.0,13.0,7.1,,0,,,1.0,1.0,,,4.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
10665950,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172,36,M,828444,EUR,730771200,M,6,6,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,,,,,,,8.0,5.0,6.4,2.0,1,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,
10665950,home,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168,15,M,1152012,EUR,993340800,D,16,16,True,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,3.0,,1.0,0,,,,,,,,,,,,,,,,,Hussain Alsebyani,,,,,,,,,,,,,
10665950,home,Al-Shabab,Ahmed Abdu,ahmed-abdu,A. Abdu,F,71,183,6,M,1392248,EUR,839462400,F,71,71,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,2.0,,1.0,0,,,1.0,,,,,,,1.0,,,,,,,Ahmed Abdu,,,,,,,,,,,,,
10665950,home,Al-Shabab,Hussein Shaian,hussain-abdoh-al-shaian,H. Shaian,G,,190,4,M,791429,EUR,611884800,G,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665950,home,Al-Shabab,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187,32,M,954639,EUR,746841600,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665950,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184,534,M,923040,EUR,831513600,D,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665950,home,Al-Shabab,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170,151,M,965177,EUR,938044800,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665950,away,Damac FC,Moustapha Zeghba,moustapha-zeghba,M. Zeghba,G,1,190,852,M,888378,EUR,659145600,G,30,30,False,31.0,21.0,13.0,4.0,18.0,23.0,3.0,8.0,,,1.0,6.0,1.0,4.0,1.0,90.0,40.0,6.6,10.0,0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,
10665950,away,Damac FC,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177,31,M,983081,EUR,858729600,D,32,32,False,36.0,32.0,4.0,1.0,11.0,11.0,21.0,29.0,1.0,6.0,,6.0,,,,76.0,57.0,6.3,10.0,1,4.0,2.0,5.0,,,,3.0,2.0,,1.0,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
10665950,away,Damac FC,Hassan Alshammrani,hassan-alshammrani,H. Alshammrani,D,,184,3,M,923016,EUR,679536000,D,40,40,False,27.0,23.0,2.0,2.0,15.0,17.0,8.0,10.0,1.0,1.0,2.0,3.0,,,,45.0,31.0,6.1,4.0,0,,,3.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
10665950,away,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182,329,M,880083,EUR,646099200,D,15,15,False,51.0,46.0,6.0,4.0,23.0,25.0,23.0,26.0,1.0,2.0,4.0,4.0,,,,90.0,66.0,7.0,7.0,1,,3.0,7.0,1.0,1.0,3.0,,,,2.0,,,,,,1.0,,,,,,,True,1.0,1.0,,,,1.0,
10665950,away,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185,1163,M,906407,EUR,702172800,D,3,3,False,63.0,57.0,9.0,5.0,37.0,38.0,20.0,25.0,3.0,5.0,1.0,8.0,,,,90.0,76.0,6.8,6.0,0,,2.0,5.0,,,3.0,1.0,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,
10665950,away,Damac FC,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177,110,M,817911,EUR,762480000,D,13,13,False,51.0,44.0,,,21.0,22.0,24.0,35.0,1.0,5.0,1.0,8.0,,,,90.0,72.0,7.0,13.0,0,6.0,,1.0,,,2.0,,,,,,4.0,4.0,,2.0,,,,,1.0,1.0,,,1.0,,,,,,
10665950,away,Damac FC,El Arbi Hillel Soudani,el-arbi-hillel-soudani,E. A. Soudani,M,2,182,1269,M,173713,EUR,564796800,M,2,2,False,32.0,25.0,4.0,3.0,11.0,11.0,14.0,22.0,,3.0,1.0,5.0,,,,89.0,50.0,6.3,16.0,2,1.0,2.0,12.0,2.0,,1.0,,,2.0,2.0,1.0,2.0,,,1.0,3.0,,,,,,,,4.0,2.0,,,,,1.0
10665950,away,Damac FC,Adam Maher,adam-maher,A. Maher,M,,174,90,M,111719,EUR,743126400,M,6,6,False,43.0,39.0,6.0,5.0,20.0,20.0,19.0,25.0,1.0,4.0,,3.0,,,,90.0,57.0,6.9,10.0,2,2.0,,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,
10665950,away,Damac FC,Domagoj Antolić,domagoj-antolic,D. Antolić,M,8,180,103,M,67645,EUR,646704000,M,17,17,False,54.0,50.0,3.0,3.0,26.0,27.0,24.0,34.0,,3.0,2.0,7.0,,,,90.0,77.0,6.4,17.0,0,7.0,,6.0,,,3.0,,,1.0,1.0,,4.0,,,,3.0,,,,,,,,1.0,,,,,,
10665950,away,Damac FC,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172,38,M,931838,EUR,917136000,M,11,11,False,23.0,19.0,3.0,3.0,4.0,4.0,16.0,25.0,1.0,7.0,,5.0,,,,77.0,40.0,6.9,13.0,0,6.0,,5.0,,,,2.0,1.0,,1.0,,1.0,,,1.0,4.0,,,,1.0,,,,3.0,,,,,,
10665950,away,Damac FC,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1525,M,878830,EUR,827625600,F,9,9,False,25.0,18.0,3.0,2.0,6.0,8.0,12.0,18.0,,3.0,,5.0,,,,89.0,38.0,6.8,13.0,2,1.0,2.0,6.0,,,,,,2.0,1.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,3.0,,,,,,
10665950,away,Damac FC,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176,35,M,847004,EUR,857865600,D,4,4,True,19.0,18.0,6.0,5.0,9.0,9.0,9.0,10.0,1.0,3.0,2.0,4.0,,,,45.0,28.0,7.1,1.0,0,,2.0,2.0,,1.0,4.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,1.0,
10665950,away,Damac FC,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170,31,M,818581,EUR,738892800,F,7,7,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,,,1.0,,,,14.0,9.0,6.5,3.0,0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,
10665950,away,Damac FC,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,M,23,173,10,M,877163,EUR,826416000,M,23,23,True,11.0,8.0,3.0,1.0,2.0,2.0,7.0,10.0,,1.0,,2.0,,,,13.0,16.0,7.2,4.0,1,1.0,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,
10665950,away,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169,12,M,1141407,EUR,993772800,D,12,12,True,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,5.0,5.0,7.5,1.0,1,,,1.0,,,,,,,,,,,,,1.0,Abdulaziz Makin,,,,,1.0,,1.0,,1.0,,,,
10665950,away,Damac FC,Abdulaziz Al-Shahrani,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173,20,M,975862,EUR,783388800,M,14,14,True,,,,,,,,,,,,,,,,1.0,1.0,,,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10665950,away,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186,17,M,948594,EUR,851126400,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665950,away,Damac FC,Waleed Hizam,waleed-hizam,W. Hizam,M,8,168,1,M,847475,EUR,761616000,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Waleed,Hizam,,,,,,,,,,,,
10665950,away,Damac FC,Fares Al-Shahrani,fares-ayed,F. Ayed,M,23,172,2,M,1121318,EUR,982713600,F,79,79,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Fares Ayed,,,,,,,,,,,,,
10665950,away,Damac FC,Mohanad Al-Najai,mohanad-al-najai,M. Al-Najai,M,20,179,1,M,1914783,EUR,763862400,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mohanad Al-Najai,,,,,,,,,,,,,
