match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_aerialLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,player_firstName,player_lastName,stat_totalContest,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_keyPass,stat_penaltyMiss,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_dispossessed,stat_bigChanceCreated,stat_goals,captain,stat_goalAssist,stat_goodHighClaim
10411410,home,Roma,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,191,1887,M,,1102659,EUR,1046649600,M,68,68,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,,1.0,3.0,,,0.0,0.0,0.00048251,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411410,home,Roma,Pietro Boer,pietro-boer,P. Boer,G,195,243,M,,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411410,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,189,4489,M,,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411410,home,Roma,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,191,1585,M,,893642,EUR,949968000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411410,home,Roma,Roger Ibañez,roger-ibanez,R. Ibañez,D,185,2299,M,,888949,EUR,911779200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411410,home,Roma,Ebrima Darboe,darboe-ebrima,E. Darboe,M,178,654,M,,1002902,EUR,991353600,M,55,55,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411410,home,Roma,Cristian Volpato,volpato-cristian,C. Volpato,M,187,875,M,,1155625,EUR,1068854400,M,62,62,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411410,home,Roma,Mady Camara,mady-camara,M. M. Camara,M,182,1756,M,,867546,EUR,857088000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411410,home,Roma,Jordan Majchrzak,majchrzak-jordan,J. Majchrzak,F,189,477,M,,1133052,EUR,1097193600,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411410,home,Roma,Ola Solbakken,ola-solbakken,O. Solbakken,F,186,648,M,,920744,EUR,905126400,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411410,away,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,191,324,M,,43970,EUR,667872000,G,1,1,False,29.0,27.0,3.0,1.0,27.0,28.0,,1.0,2.0,9.0,3.0,,1.0,4.0,2.0,90.0,42.0,6.9,2.0,0.0,0.0,5.583e-05,0,-0.1863,16,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10411410,away,Udinese,Rodrigo Becão,rodrigo-becao,R. Becão,D,191,1878,M,,880207,EUR,822009600,D,50,50,False,66.0,51.0,12.0,5.0,32.0,34.0,19.0,33.0,3.0,4.0,,,,,,90.0,80.0,6.4,18.0,0.0746,0.0,0.0149811,1,,50,1.0,2.0,3.0,3.0,,,,1.0,2.0,1.0,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,True,,
10411410,away,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,192,2511,M,,886930,EUR,918172800,D,29,29,False,59.0,55.0,3.0,2.0,43.0,43.0,12.0,16.0,2.0,8.0,,,,,,90.0,67.0,6.5,5.0,0.0,0.0,0.00431648,0,,15,,3.0,4.0,5.0,,,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10411410,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,184,3369,M,,913401,EUR,961804800,D,18,18,False,64.0,60.0,8.0,6.0,50.0,52.0,10.0,13.0,1.0,6.0,,,,,,90.0,79.0,6.8,7.0,0.0,0.0,0.00293255,0,,18,1.0,1.0,3.0,5.0,,,,,2.0,2.0,4.0,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
10411410,away,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,189,682,M,,609206,EUR,801360000,M,19,19,False,20.0,16.0,,,11.0,15.0,5.0,6.0,1.0,1.0,,,,,,71.0,31.0,6.7,6.0,0.0,0.0,0.00234005,0,,19,1.0,,1.0,2.0,,1.0,,1.0,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10411410,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,183,4807,M,lakisamar10,980624,EUR,1014508800,M,24,24,False,36.0,28.0,5.0,2.0,13.0,13.0,16.0,26.0,,4.0,,,,,,78.0,50.0,6.7,14.0,0.0555,0.0198,0.0724863,2,,10,3.0,,4.0,4.0,1.0,,,,,,2.0,1.0,1.0,1.0,,,3.0,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,
10411410,away,Udinese,Walace,walace,Walace,M,188,1455,M,,553686,EUR,796953600,M,11,11,False,66.0,62.0,6.0,5.0,38.0,38.0,24.0,28.0,3.0,9.0,,,,,,90.0,84.0,7.2,6.0,0.0146,0.0,0.0150081,1,,5,,,5.0,6.0,,,,2.0,3.0,3.0,3.0,1.0,1.0,,,,2.0,2.0,,,,,,,2.0,1.0,,,,,,,
10411410,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,180,807,M,,575852,EUR,891043200,M,4,4,False,30.0,23.0,3.0,2.0,9.0,13.0,14.0,18.0,,5.0,,,,,,78.0,45.0,6.5,10.0,0.0859,0.0,0.0181927,1,,4,1.0,2.0,2.0,5.0,,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,
10411410,away,Udinese,Destiny Udogie,destiny-udogie,D. Udogie,D,186,5941,M,udogiethree,983572,EUR,1038441600,M,13,13,False,21.0,14.0,,,7.0,8.0,7.0,14.0,,2.0,,,,,,86.0,39.0,6.9,12.0,0.0917,0.0,0.200333,1,,13,1.0,1.0,1.0,5.0,,,,,,1.0,,,3.0,,,,1.0,3.0,,1.0,,1.0,,,1.0,,,1.0,,,,,
10411410,away,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,184,1199,M,,122701,EUR,663206400,F,37,37,False,54.0,52.0,2.0,2.0,21.0,22.0,31.0,32.0,1.0,5.0,,,,,,90.0,71.0,6.0,7.0,0.836,0.9887,0.0581563,2,,37,,,3.0,5.0,1.0,,1.0,1.0,,,,,4.0,,,,2.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,,2.0,,,,,
10411410,away,Udinese,Isaac Success,isaac-success,S. Isaac,F,182,366,M,,359640,EUR,820972800,F,7,7,False,10.0,7.0,1.0,1.0,2.0,2.0,5.0,8.0,,,,,,,,78.0,20.0,6.4,6.0,0.0458,0.0,0.00237448,1,,29,,,4.0,4.0,,,,1.0,1.0,,,,3.0,,Isaac,Success,1.0,1.0,,,,,,,1.0,1.0,1.0,2.0,,,,,
10411410,away,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,180,593,M,,983059,EUR,1028246400,D,2,2,True,6.0,6.0,,,5.0,5.0,1.0,2.0,,1.0,,,,,,19.0,14.0,6.5,3.0,0.0311,0.0,0.00077932,1,,36,1.0,,1.0,3.0,,,,,,,,,,,,,4.0,1.0,,1.0,,,,,3.0,,,,,,,,
10411410,away,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,164,2131,M,,1133119,EUR,1142294400,M,80,80,True,11.0,10.0,1.0,1.0,1.0,1.0,9.0,10.0,,1.0,,,,,,12.0,16.0,6.7,3.0,0.0,0.0,0.00935235,0,,20,,,2.0,3.0,,,,,,,2.0,1.0,1.0,,Simone,Pafundi,1.0,,,,,1.0,,,,,,1.0,,,,,
10411410,away,Udinese,Ilija Nestorovski,ilija-nestorovski,I. Nestorovski,F,182,255,M,,55314,EUR,637200000,F,30,30,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,2.0,,,,,,12.0,9.0,6.5,2.0,0.0,0.0,0.00764295,0,,90,,1.0,,1.0,,,,,,,,,,,Ilija,Nestorovski,,1.0,,,,,,,,,,,,,,,
10411410,away,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,179,8040,M,,148824,EUR,728006400,M,26,26,True,7.0,5.0,1.0,,1.0,1.0,4.0,6.0,,,,,,,,12.0,13.0,5.6,7.0,0.0,0.0,0.00303806,0,,24,,1.0,6.0,1.0,,,,2.0,,,,,,,,,3.0,1.0,,,,,,,,,,1.0,,,,,
10411410,away,Udinese,Adam Masina,adam-masina,A. Masina,D,189,5428,M,,259995,EUR,757468800,D,3,3,True,6.0,4.0,,,1.0,1.0,3.0,5.0,,,,,,,,9.0,8.0,6.2,3.0,0.0,0.0,0.00192186,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10411410,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,191,196,M,,2899,EUR,499046400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411410,away,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,197,81,M,,1001017,EUR,1064793600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411410,away,Udinese,Marvin Zeegelaar,marvin-zeegelaar,M. Zeegelaar,D,186,84,,,74506,EUR,650419200,D,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411410,away,Udinese,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,185,507,M,,848279,EUR,921110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
