match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,description,length,confirmed
10411410,FT,3.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10411410,,3.0,0.0,,90,1.0,,1,,,goal,168684942.0,True,regular,610766.0,Tammy Abraham,,,,,,,
10411410,,,,,90,,,1,,,card,120712611.0,False,yellow,148824.0,Florian Thauvin,Florian Thauvin,Foul,False,,,,
10411410,,,,,90,,,1,,,substitution,121703707.0,True,regular,,,,,,False,,,
10411410,,,,,86,,,5,,,substitution,121703720.0,False,regular,,,,,,False,,,
10411410,,,,,78,,,13,,,substitution,121703641.0,False,regular,,,,,,False,,,
10411410,,,,,78,,,13,,,substitution,121703640.0,False,regular,,,,,,False,,,
10411410,,,,,78,,,13,,,substitution,121703639.0,False,regular,,,,,,False,,,
10411410,,,,,75,,,16,,,substitution,121703611.0,True,regular,,,,,,False,,,
10411410,,,,,75,,,16,,,substitution,121703610.0,True,regular,,,,,,False,,,
10411410,,,,,75,,,16,,,substitution,121703612.0,True,regular,,,,,,False,,,
10411410,,,,,71,,,20,,,substitution,121703588.0,False,regular,,,,,,False,,,
10411410,,,,,69,,,22,,,inGamePenalty,118420172.0,False,missed,122701.0,Roberto Pereyra,,goalkeeperSave,,,Goalkeeper save,,
10411410,,,,,67,,,24,,,card,120712528.0,True,yellow,611210.0,Gianluca Mancini,Gianluca Mancini,Handball,False,,,,
10411410,,,,,60,,,31,,,substitution,121703539.0,True,injury,,,,,,True,,,
10411410,,2.0,0.0,,55,,,36,,,goal,168684791.0,True,regular,555540.0,Lorenzo Pellegrini,,,,,,,
10411410,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10411410,,,,,45,4.0,,1,,,card,120712427.0,False,yellow,609206.0,Kingsley Ehizibue,Kingsley Ehizibue,Foul,False,,,,
10411410,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,5.0,
10411410,,,,,40,,,6,,,card,120712404.0,False,yellow,359640.0,Isaac Success,Isaac Success,Foul,False,,,,
10411410,,1.0,0.0,,37,,,9,,,goal,168684486.0,True,regular,986352.0,Edoardo Bove,,,,,,,
10411410,,,,,37,,,9,,,inGamePenalty,118420168.0,True,missed,186855.0,Bryan Cristante,,woodwork,,,Woodwork,,
10411410,,,,,35,,,11,,,card,120712391.0,False,yellow,122701.0,Roberto Pereyra,Roberto Pereyra,Handball,False,,,,
10411410,,,,,34,,,12,,,varDecision,16832.0,True,penaltyNotAwarded,220223.0,Andrea Belotti,,,,,,,False
