match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_wonTackle,stat_fouls,captain,stat_totalCross,stat_shotOffTarget,stat_goals,stat_wasFouled,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalOffside,stat_wonContest,stat_outfielderBlock,stat_hitWoodwork,stat_bigChanceMissed,stat_punches,stat_errorLeadToAShot,stat_ownGoals
10838067,home,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,5827,M,juanmusso,263651,EUR,768182400,G,1,1,False,24.0,14.0,12.0,3.0,12.0,16.0,2.0,8.0,5.0,2.0,2.0,2.0,90.0,32.0,6.3,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10838067,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3402,M,,1012176,EUR,1071100800,D,42,42,False,46.0,39.0,5.0,3.0,24.0,28.0,15.0,18.0,9.0,,,,56.0,57.0,7.4,8.0,1,,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10838067,home,Atalanta,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,538,M,,79680,EUR,631497600,D,6,6,False,62.0,52.0,8.0,3.0,38.0,43.0,14.0,19.0,9.0,,,,90.0,73.0,6.9,12.0,0,José,Luis Palomino,,1.0,3.0,4.0,6.0,,,2.0,4.0,3.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10838067,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2164,M,,151003,EUR,730080000,D,19,19,False,77.0,62.0,3.0,,35.0,38.0,27.0,39.0,14.0,,,,90.0,82.0,6.5,16.0,0,,,,,2.0,2.0,3.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
10838067,home,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,628,M,,356352,EUR,758073600,M,33,33,False,36.0,31.0,1.0,1.0,16.0,19.0,15.0,19.0,3.0,,,,64.0,55.0,7.2,11.0,2,,,,,1.0,1.0,2.0,,1.0,,,,1.0,,,,1.0,True,2.0,1.0,1.0,1.0,,,,,,,,,,,,
10838067,home,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,7503,M,teunkoopmeiners,803033,EUR,888624000,M,7,7,False,69.0,58.0,9.0,5.0,24.0,26.0,35.0,46.0,7.0,,,,90.0,79.0,7.1,13.0,1,,,,1.0,,4.0,4.0,,,,2.0,4.0,,,,2.0,3.0,,3.0,1.0,,,1.0,,,,,,,,,,,
10838067,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7727,M,ederson99,946888,EUR,931305600,M,13,13,False,35.0,32.0,5.0,5.0,16.0,18.0,16.0,17.0,2.0,,,,45.0,42.0,6.1,7.0,1,,,,1.0,,6.0,,,,,1.0,,1.0,,,,2.0,,,,,,,1.0,2.0,1.0,,,,,,,,
10838067,home,Atalanta,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1468,M,,842364,EUR,864086400,M,3,3,False,57.0,47.0,3.0,1.0,18.0,22.0,29.0,35.0,6.0,,,,90.0,75.0,6.8,13.0,1,,,,3.0,2.0,5.0,4.0,,,,3.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,
10838067,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,86126,M,molalookman,824200,EUR,877305600,F,11,11,False,60.0,51.0,3.0,2.0,13.0,13.0,39.0,48.0,10.0,,,,90.0,76.0,8.8,14.0,4,,,,,,1.0,2.0,,2.0,,,,4.0,3.0,1.0,,,,1.0,,2.0,2.0,1.0,,,2.0,1.0,,,,,,,
10838067,home,Atalanta,Jérémie Boga,jeremie-boga,J. Boga,F,13,172,4976,M,jeremieboga,367056,EUR,852249600,F,10,10,False,35.0,25.0,1.0,,8.0,11.0,19.0,27.0,5.0,,,,63.0,50.0,6.8,16.0,0,,,,1.0,,6.0,3.0,,,,,,1.0,2.0,1.0,,2.0,,3.0,,,1.0,2.0,,4.0,,,2.0,1.0,,,,,
10838067,home,Atalanta,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,5961,M,duvanzapata91,38162,EUR,670464000,F,91,91,False,18.0,13.0,1.0,1.0,4.0,4.0,9.0,14.0,2.0,,,,63.0,25.0,7.9,9.0,1,,,2.0,1.0,,3.0,,2.0,,,,,2.0,2.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,
10838067,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1875,M,,100389,EUR,670204800,M,15,15,True,42.0,36.0,4.0,1.0,13.0,13.0,23.0,29.0,6.0,,,,45.0,45.0,7.0,6.0,0,,,,,,2.0,3.0,,,,,2.0,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,
10838067,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2045,M,,82943,EUR,655516800,D,2,2,True,31.0,26.0,3.0,3.0,16.0,17.0,10.0,14.0,3.0,,,,34.0,35.0,7.0,5.0,0,,,,,1.0,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
10838067,home,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,10,178,3964,M,luisfmuriel9,119242,EUR,671760000,F,9,9,True,26.0,19.0,2.0,2.0,4.0,5.0,15.0,21.0,2.0,,,,27.0,36.0,8.4,8.0,3,,,1.0,,1.0,1.0,5.0,3.0,1.0,,,3.0,,4.0,,3.0,,,,2.0,,1.0,,,1.0,,,,,,,,,
10838067,home,Atalanta,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191,69881,M,RHøjlund,1086417,EUR,1044316800,F,17,17,True,12.0,8.0,1.0,,1.0,1.0,7.0,11.0,,,,,27.0,20.0,6.7,7.0,3,,,,1.0,,2.0,,,1.0,,,,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,,1.0,2.0,,,
10838067,home,Atalanta,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1110,M,,928104,EUR,929750400,D,21,21,True,18.0,16.0,1.0,,5.0,6.0,11.0,15.0,3.0,,,,26.0,27.0,6.9,5.0,1,,,,,,,1.0,,,,,1.0,,,,1.0,,,3.0,,,,,,,1.0,,,,,,,,
10838067,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,302,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10838067,home,Atalanta,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1362,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10838067,home,Atalanta,Merih Demiral,merih-demiral,M. Demiral,D,28,190,4099,M,merihdemiral,806968,EUR,889056000,D,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10838067,home,Atalanta,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,939,M,,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10838067,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2530,M,,965011,EUR,1026345600,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10838067,home,Atalanta,Brandon Soppy,brandon-soppy,B. Soppy,M,2,181,439,M,,963211,EUR,1014249600,D,93,93,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10838067,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,8,189,7391,M,pasalicmario,190437,EUR,792288000,M,88,88,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10838067,away,Spezia,Petar Zovko,petar-zovko,P. Zovko,G,40,192,85,M,,1067207,EUR,1017014400,G,40,40,False,30.0,23.0,14.0,7.0,20.0,21.0,3.0,9.0,7.0,,,1.0,90.0,38.0,5.5,7.0,0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
10838067,away,Spezia,Petko Hristov,hristov-petko,P. Hristov,D,55,191,337,M,,832076,EUR,920246400,D,15,15,False,31.0,23.0,6.0,1.0,15.0,19.0,8.0,12.0,5.0,,,,73.0,46.0,5.9,13.0,0,,,,,2.0,3.0,6.0,,,,1.0,2.0,2.0,,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,,,
10838067,away,Spezia,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15126,M,j_kiwior,976037,EUR,950572800,D,14,14,False,50.0,45.0,3.0,2.0,36.0,39.0,9.0,12.0,11.0,,,,90.0,60.0,6.3,6.0,0,,,,,,,3.0,,,1.0,2.0,2.0,,,,2.0,,,1.0,,,1.0,,,,,,,1.0,,,,,
10838067,away,Spezia,Dimitrios Nikolaou,dimitris-nikolaou,D. Nikolaou,D,43,188,245,M,,788185,EUR,902966400,D,43,43,False,39.0,30.0,6.0,1.0,22.0,25.0,8.0,14.0,9.0,,,,61.0,48.0,6.6,9.0,0,,,,1.0,,2.0,1.0,,,4.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,
