match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalShots,player_height,captain,stat_goalAssist,stat_goals
11174448,home,Charleston Battery,Daniel Kuzemka,Daniel Kuzemka,,daniel-kuzemka,D. Kuzemka,G,24,2,M,1214282,EUR,906508800.0,G,24,24,False,0,,,,
11174448,home,Charleston Battery,Sebastián Palma,,,sebastian-palma,S. Palma,D,25,25,M,928246,EUR,932256000.0,D,23,23,False,0,189.0,,,
11174448,home,Charleston Battery,AJ Cochran,,,aj-cochran,A. Cochran,D,,1,M,539582,EUR,729216000.0,D,3,3,False,0,191.0,,,
11174448,home,Charleston Battery,A.J. Paterson,,,aj-paterson,A. Paterson,D,20,5,M,983766,EUR,823046400.0,D,20,20,False,0,188.0,True,1.0,
11174448,home,Charleston Battery,Arturo Rodriguez,,,arturo-rodriguez,A. Rodriguez,M,10,10,M,1025318,EUR,913680000.0,M,12,12,False,0,173.0,,,
11174448,home,Charleston Battery,Joseph Schmidt,Joseph Schmidt,,joseph-schmidt,J. Schmidt,M,18,2,M,1190386,EUR,909964800.0,M,15,15,False,0,,,,
11174448,home,Charleston Battery,Dante Polvara,Dante Polvara,,dante-polvara,D. Polvara,M,21,127,M,1189295,EUR,961545600.0,M,6,6,False,0,193.0,,,
11174448,home,Charleston Battery,Andrew Booth,,,andrew-booth,A. Booth,M,7,6,M,884375,EUR,900547200.0,M,7,7,False,0,,,,
11174448,home,Charleston Battery,Robbie Crawford,,,robbie-crawford,R. Crawford,M,19,7,M,233284,EUR,732499200.0,F,19,19,False,0,180.0,,,1.0
11174448,home,Charleston Battery,Aidan Apodaca,,,aidan-apodaca,A. Apodaca,F,17,1,M,983711,EUR,832896000.0,F,17,17,False,0,172.0,,,
11174448,home,Charleston Battery,Tristan Trager,Tristan Trager,,tristan-trager,T. Trager,F,10,8,M,1172595,EUR,935798400.0,F,21,21,False,0,,,,1.0
11174448,home,Charleston Battery,Augustine Williams,,,augustine-williams,A. Williams,F,9,43,M,884205,EUR,870566400.0,F,9,9,True,0,188.0,,,1.0
11174448,home,Charleston Battery,Leland Archer,,,leland-archer,L. Archer,D,5,8,M,803478,EUR,821059200.0,D,5,5,True,0,193.0,,,
11174448,home,Charleston Battery,Deklan Wynne,,,deklan-wynne,D. Wynne,D,33,9,M,795941,EUR,827280000.0,D,28,28,True,0,178.0,,2.0,
11174448,home,Charleston Battery,Nick Markanich,Nick Markanich,,nick-markanich,N. Markanich,F,20,113,M,1172532,EUR,946166400.0,F,13,13,True,0,185.0,,,1.0
11174448,home,Charleston Battery,Charlie Dennis,Charlie Dennis,,charlie-dennis,C. Dennis,M,32,1,M,1482285,EUR,,M,18,18,True,0,,,,
11174448,home,Charleston Battery,Danny Fischer,Danny Fischer,,danny-fischer,D. Fischer,G,31,0,M,1469052,EUR,1100563200.0,G,31,31,True,0,,,,
11174448,home,Charleston Battery,Matthias Dennis,Matthias Dennis,,matthias-dennis,M. Dennis,F,16,1,M,1482807,EUR,1160870400.0,F,16,16,True,0,,,,
11174448,away,Savannah Clovers FC,Jack Pondy,Jack Pondy,,jack-pondy,J. Pondy,G,1,1,M,1120175,EUR,887068800.0,G,1,1,False,0,193.0,,,
11174448,away,Savannah Clovers FC,Ahdan Tait,Ahdan Tait,,ahdan-tait,A. Tait,M,,1,M,1484711,EUR,933984000.0,D,11,11,False,0,176.0,,,
11174448,away,Savannah Clovers FC,Shandon Wright,Shandon Wright,,shandon-wright,S. Wright,D,19,13,M,1484719,EUR,955843200.0,D,19,19,False,0,187.0,True,,
11174448,away,Savannah Clovers FC,Ford Hunt,Ford Hunt,,ford-hunt,F. Hunt,D,,0,,1484723,EUR,932601600.0,D,17,17,False,0,,,,
11174448,away,Savannah Clovers FC,Theo Wichmann,Theo Wichmann,,theo-wichmann,T. Wichmann,D,3,0,M,1484721,EUR,951955200.0,D,3,3,False,0,,,,
11174448,away,Savannah Clovers FC,Zack Hargreaves,Zack Hargreaves,,zack-hargreaves,Z. Hargreaves,M,24,0,M,1485023,EUR,908668800.0,M,14,14,False,0,,,,
11174448,away,Savannah Clovers FC,Mason Moyers,Mason Moyers,,mason-moyers,M. Moyers,M,,0,M,1201160,EUR,975369600.0,M,6,6,False,0,,,,
11174448,away,Savannah Clovers FC,Andy Sanchez,Andy Sanchez,,andy-sanchez,A. Sanchez,M,,1,,1484714,EUR,970963200.0,M,15,15,False,0,,,,1.0
11174448,away,Savannah Clovers FC,Andrew Barrowman,Andrew Barrowman,,andrew-barrowman,A. Barrowman,M,,1,M,1172916,EUR,901411200.0,F,18,18,False,0,178.0,,,
11174448,away,Savannah Clovers FC,Joel Bunting,Joel Bunting,,joel-bunting,J. Bunting,F,9,2,M,1122220,EUR,881020800.0,F,9,9,False,0,183.0,,,
11174448,away,Savannah Clovers FC,Alexandros Ieridis,Alexandros Ieridis,,alexandros-ieridis,A. Ieridis,F,37,6,M,1171147,EUR,899424000.0,F,7,7,False,0,180.0,,,
11174448,away,Savannah Clovers FC,Aaron Martinez,Aaron Martinez,,aaron-martinez,A. Martinez,M,,3,M,1484710,EUR,922406400.0,M,8,8,True,0,,,,
11174448,away,Savannah Clovers FC,Yakov Pomozov,Yakov,Pomozov,yakov-pomozov,Y. Pomozov,F,,4,M,1388138,EUR,1067990400.0,M,10,10,True,0,,,,
11174448,away,Savannah Clovers FC,Sonny Quintanilla,Sonny Quintanilla,,sonny-quintanilla,S. Quintanilla,D,,2,M,1484722,EUR,975628800.0,D,26,26,True,0,,,,
11174448,away,Savannah Clovers FC,Mateo Villafrade,Mateo Villafrade,,mateo-villafrade,M. Villafrade,D,13,0,M,1484717,EUR,1042156800.0,D,13,13,True,0,,,,
11174448,away,Savannah Clovers FC,Alex Woods,Alex Woods,,alex-woods,A. Woods,M,16,1,M,1484713,EUR,1038355200.0,F,24,24,True,0,,,,
11174448,away,Savannah Clovers FC,Russell Robles,Russell Robles,,russell-robles,R. Robles,G,,1,,1046123,EUR,1065744000.0,G,12,12,True,0,183.0,,,
11174448,away,Savannah Clovers FC,Noe Jimenez,Noe Jimenez,,noe-jimenez,N. Jimenez,D,,0,,1484720,EUR,937699200.0,D,4,4,True,0,,,,
