match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_interceptionWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,player_firstName,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goalAssist,stat_totalOffside,player_lastName,stat_punches
10385637,home,Bournemouth,Chris Mepham,chris-mepham,C. Mepham,D,2,191,391,M,,865740,EUR,878688000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385637,home,Bournemouth,Jack Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Jack,,,,,,,Stephens,
10385637,home,Bournemouth,Jack Stacey,jack-stacey,J. Stacey,D,3,180,115,M,,583450,EUR,828748800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385637,away,Chelsea,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,False,,33.0,29.0,7.0,3.0,28.0,30.0,1.0,3.0,2.0,1.0,7.0,,,,,1.0,3.0,,,90.0,46.0,7.0,4.0,0.0,0.0,0.00044275,0,-0.0434,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0
10385637,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,14,14,False,,83.0,75.0,3.0,1.0,25.0,27.0,50.0,58.0,2.0,3.0,4.0,,2.0,2.0,,,,,,90.0,101.0,6.8,12.0,0.0,0.0,0.0319347,0,,2.0,,2.0,5.0,1.0,,,,1.0,,,4.0,,,,,,,,,,,,,,,
10385637,away,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,False,True,70.0,66.0,4.0,2.0,33.0,35.0,33.0,36.0,4.0,2.0,8.0,,2.0,2.0,,,,,,90.0,76.0,6.8,6.0,0.0,0.0,0.0745282,0,,1.0,2.0,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
10385637,away,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,4,4,False,,104.0,89.0,9.0,6.0,56.0,63.0,33.0,41.0,6.0,1.0,3.0,,,,,,,,,90.0,110.0,7.5,15.0,0.3611,0.4326,0.0265196,1,,,4.0,2.0,4.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,
10385637,away,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,D,21,21,False,,23.0,19.0,,,8.0,8.0,14.0,21.0,,,1.0,,,,,,,,,75.0,46.0,6.6,11.0,0.0,0.0,0.126242,0,,6.0,,,2.0,,,,,3.0,,,1.0,,,,,,1.0,,3.0,1.0,,,,,,
10385637,away,Chelsea,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169,44268,M,nglkante,234148,EUR,670204800,M,7,7,False,,36.0,30.0,,,9.0,11.0,22.0,26.0,5.0,,5.0,,1.0,1.0,,,,,,63.0,54.0,7.7,7.0,0.0209,0.0,0.105343,1,,1.0,,,2.0,,3.0,3.0,,1.0,1.0,2.0,,2.0,,,1.0,1.0,,,1.0,,,,1.0,,,
10385637,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,5,5,False,,79.0,74.0,13.0,11.0,25.0,26.0,49.0,54.0,2.0,1.0,9.0,,1.0,1.0,,,,,,90.0,94.0,6.9,10.0,0.0582,0.0,0.0476096,2,,1.0,,1.0,3.0,3.0,1.0,1.0,,4.0,,1.0,,,,,,1.0,,,,,,1.0,,,,
10385637,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,False,,43.0,38.0,1.0,1.0,15.0,17.0,23.0,27.0,5.0,,6.0,,2.0,2.0,,,,,,90.0,58.0,7.7,7.0,0.1056,0.5945,0.0472093,1,,1.0,1.0,1.0,4.0,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,
10385637,away,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,F,31,31,False,,43.0,33.0,1.0,,8.0,8.0,25.0,38.0,7.0,1.0,4.0,,,,,,,,,76.0,68.0,7.3,19.0,0.3139,0.4839,0.110342,3,,3.0,,,6.0,1.0,9.0,6.0,,2.0,1.0,1.0,,,2.0,,,1.0,,,,1.0,,,,,,
10385637,away,Chelsea,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,,26.0,23.0,,,5.0,5.0,18.0,21.0,1.0,1.0,1.0,,,,,,,,,84.0,39.0,6.4,9.0,0.3216,0.0,0.0231046,1,,,,,6.0,,4.0,1.0,,2.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,
10385637,away,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,F,15,15,False,,18.0,17.0,1.0,1.0,4.0,5.0,13.0,17.0,3.0,,3.0,,,,,,,,,63.0,32.0,6.6,12.0,0.0,0.0,0.0865772,0,,4.0,1.0,,2.0,,2.0,1.0,,5.0,1.0,1.0,,,,,,,,,,1.0,,,,,,
10385637,away,Chelsea,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,12,12,True,,16.0,15.0,,,4.0,5.0,11.0,11.0,3.0,,2.0,,1.0,1.0,,,,,,27.0,20.0,6.7,2.0,0.0,0.0,0.013705,0,,,1.0,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,
10385637,away,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,17,17,True,,10.0,9.0,,,3.0,3.0,6.0,7.0,,,,,,,,,,,,27.0,12.0,6.7,2.0,0.0,0.0,0.0753764,0,,,,,2.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,
10385637,away,Chelsea,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,28,28,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,15.0,10.0,6.8,1.0,0.029,0.0,0.00103603,1,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
10385637,away,Chelsea,Hakim Ziyech,hakim-ziyech,H. Ziyech,M,30,181,60999,M,HZiyech,249437,EUR,732499200,M,22,22,True,,7.0,5.0,,,2.0,2.0,4.0,8.0,3.0,,2.0,,2.0,2.0,,,,,,14.0,17.0,7.6,6.0,0.0,0.0,0.180122,0,,3.0,,1.0,1.0,,2.0,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,
10385637,away,Chelsea,João Félix,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,11,11,True,,6.0,5.0,,,1.0,1.0,4.0,5.0,1.0,,,,,,,,,,,11.0,9.0,7.2,2.0,0.135,0.1648,0.00083249,1,,,1.0,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
10385637,away,Chelsea,Edouard Mendy,edouard-mendy,E. Mendy,G,16,195,19994,M,edou_mendy,845074,EUR,699408000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385637,away,Chelsea,Lewis Hall,lewis-hall,L. Hall,D,3,179,4167,M,lewishall_10,1136730,EUR,1094601600,M,67,67,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Lewis Hall,,,,,,,,
10385637,away,Chelsea,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385637,away,Chelsea,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
