match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalCross,stat_aerialWon,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_penaltyConceded,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_shotOffTarget,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_outfielderBlock,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_penaltyMiss
14083310,home,Mallorca,Vedat Muriqi,,,vedat-muriqi,V. Muriqi,F,7,194,5879,M,310874,EUR,767145600,F,7,7,False,25.0,13.0,,,0.0,7.0,10.0,6.0,15.0,2.0,4.0,,,,,,,,90.0,40.0,7.4,19.0,0.12743,,1,,-0.02,0.19,-0.02,,3.0,9.0,10.0,1.0,2.0,1.0,,,,3.0,2.0,1.0,1.0,8.0,1.0,0.3565,0.9021,0.32,,,1.0,1.0,3.0,,,vedatmuriqi,1.0,,,,,,
14083310,home,Mallorca,Pablo Torre,,,pablo-torre,P. Torre,M,20,173,37883,M,1082981,EUR,1049328000,M,20,20,True,36.0,31.0,4.0,3.0,0.0,7.0,8.0,24.0,28.0,,1.0,,,,,,,,54.0,39.0,6.7,5.0,0.33546,,2,,0.43,0.16,-0.1,,,5.0,,1.0,,,,,,,,4.0,1.0,,1.0,0.0375,0.0457,-0.18,,,,1.0,,,1.0,PabloTorre,,,,,,,
14083310,home,Mallorca,Antonio Sánchez,,,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,6,6,True,19.0,17.0,1.0,,0.0,3.0,4.0,14.0,15.0,,1.0,,,,,,,,23.0,28.0,6.4,4.0,0.0122557,,0,,0.05,0.06,-0.07,,,1.0,,,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14083310,home,Mallorca,Marc Domenech,Marc Domenech,,marc-domenech,M. Domenech,M,30,182,265,M,1914318,EUR,1136073600,F,30,30,True,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,,,,,,,,,22.0,15.0,6.4,6.0,0.00297572,,1,,-0.13,0.01,0.0,,1.0,1.0,1.0,,,,,,,,,,3.0,1.0,,0.0179,,-0.1,,,,,,1.0,,,,,,,,,
14083310,home,Mallorca,Jan Virgili,Jan Virgili,,jan-virgili,J. Virgili,M,17,168,6428,M,1939173,EUR,1153872000,F,17,17,True,10.0,9.0,,,1.0,1.0,1.0,8.0,9.0,,1.0,,,,,,,,8.0,19.0,7.0,4.0,0.0335871,,1,,-0.08,0.25,0.0,,,2.0,4.0,,5.0,3.0,,,,,,,1.0,1.0,,0.0298,,-0.06,,,2.0,,,,1.0,,,1.0,,,,,
14083310,home,Mallorca,Abdón Prats,,,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,,,,,0.0,,,,,,,,,,,,,,8.0,1.0,6.5,1.0,,,0,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14083310,home,Mallorca,Lucas Bergström,,,lucas-bergstrom,L. Bergström,G,13,206,3167,M,996903,EUR,1031184000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083310,home,Mallorca,Iván Cuéllar,,,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083310,home,Mallorca,Toni Lato,,,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083310,home,Mallorca,David López,,,david-lopez,D. López,D,27,195,103,M,1513896,EUR,1044230400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083310,home,Mallorca,Pablo Maffeo,,,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083310,home,Mallorca,Omar Mascarell,,,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083310,home,Mallorca,Mateo Joseph,,,mateo-joseph,M. Joseph,F,18,180,1215,M,1170693,EUR,1066521600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083310,away,Atlético Madrid,Jan Oblak,,,jan-oblak,J. Oblak,G,13,189,12131,M,69768,EUR,726364800,G,13,13,False,21.0,10.0,13.0,2.0,0.0,8.0,10.0,2.0,11.0,,7.0,,,,,2.0,,,90.0,25.0,6.3,11.0,0.00014313,0.0161,0,0.0076000000000001,-0.01,-0.11,-0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,oblakjan,,,,,,,
14083310,away,Atlético Madrid,Marcos Llorente,,,marcos-llorente,M. Llorente,D,14,184,9206,M,353138,EUR,791424000,D,14,14,False,65.0,58.0,1.0,,0.0,23.0,25.0,35.0,40.0,1.0,4.0,,,,,,,,90.0,81.0,6.5,14.0,0.049811,,1,,-0.13,0.32,-0.12,,3.0,5.0,4.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,0.1853,0.4583,0.22,,,,,,,,marcosllorente,,,,,,,
14083310,away,Atlético Madrid,Robin Le Normand,,,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,56.0,54.0,3.0,1.0,0.0,31.0,31.0,23.0,25.0,6.0,3.0,,,,,,,,90.0,74.0,7.3,2.0,0.0113066,,0,,0.24,0.12,-0.03,,3.0,5.0,6.0,1.0,,,2.0,2.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,,,lenormand_r,,,1.0,,,,
14083310,away,Atlético Madrid,Clément Lenglet,,,clement-lenglet,C. Lenglet,D,15,186,7982,M,580550,EUR,803347200,D,15,15,False,66.0,58.0,6.0,3.0,0.0,20.0,22.0,38.0,44.0,3.0,7.0,,,,,,,,90.0,77.0,7.1,8.0,0.0238163,,0,,0.34,0.13,0.13,,2.0,2.0,4.0,,,,3.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,,1.0,,,,,clement_lenglet,,,,,,,
14083310,away,Atlético Madrid,Dávid Hancko,,,david-hancko,D. Hancko,D,17,188,4751,M,807771,EUR,881971200,D,17,17,False,44.0,39.0,3.0,1.0,0.0,11.0,12.0,28.0,32.0,1.0,,,,,,,,,90.0,64.0,6.3,11.0,0.0564333,,2,,0.05,0.07,-0.13,,3.0,4.0,,,1.0,,,,,,,,3.0,,,0.0868,,-0.05,,,,,,1.0,1.0,,,,,1.0,1.0,,
14083310,away,Atlético Madrid,Giuliano Simeone,,,giuliano-simeone,G. Simeone,M,20,178,16028,M,1099352,EUR,1040169600,M,20,20,False,30.0,26.0,1.0,,0.0,5.0,5.0,21.0,25.0,,4.0,,,,,,,,62.0,43.0,6.6,10.0,0.253983,,1,,-0.04,0.32,0.14,,,2.0,3.0,,3.0,2.0,,1.0,,2.0,,1.0,2.0,,,0.3016,,-0.54,,,1.0,,,,1.0,giulisimeone,,,,1.0,,,
14083310,away,Atlético Madrid,Koke,,,koke,Koke,M,6,177,5822,M,84539,EUR,694828800,M,6,6,False,93.0,88.0,15.0,12.0,0.0,27.0,29.0,61.0,64.0,1.0,4.0,,,,,,,,90.0,102.0,7.4,7.0,0.0785958,,0,,0.36,0.06,0.0,,2.0,3.0,2.0,,,,,1.0,,1.0,,,,1.0,,,,,True,,2.0,,1.0,,,Koke6,,,,,,,
14083310,away,Atlético Madrid,Pablo Barrios,,,pablo-barrios,P. Barrios,M,8,181,6589,M,1142588,EUR,1055635200,M,8,8,False,63.0,55.0,2.0,1.0,0.0,13.0,14.0,42.0,49.0,,6.0,,,,,,,,68.0,75.0,6.9,10.0,0.0646957,,1,,-0.13,0.11,0.15,,2.0,3.0,7.0,,3.0,2.0,1.0,1.0,,1.0,3.0,,,1.0,1.0,0.0143,0.1573,-0.04,,,,,,,,PBarrios,,,,,,1.0,
14083310,away,Atlético Madrid,Nicolás González,,,nicolas-gonzalez,N. González,M,23,180,17229,M,901325,EUR,891820800,M,23,23,False,44.0,38.0,3.0,1.0,0.0,8.0,8.0,30.0,36.0,1.0,4.0,,,,,,,,77.0,65.0,7.1,13.0,0.250504,,2,,0.15,0.24,-0.06,,1.0,7.0,8.0,2.0,4.0,2.0,1.0,,,,3.0,1.0,4.0,3.0,1.0,0.086,0.2346,-0.11,,,1.0,1.0,2.0,,1.0,nicoigonzalez,,1.0,,,,,
14083310,away,Atlético Madrid,Julián Alvarez,,,julian-alvarez,J. Álvarez,F,19,170,224894,M,944656,EUR,949276800,F,19,19,False,23.0,20.0,1.0,1.0,0.0,4.0,4.0,16.0,19.0,,2.0,,,,,,,,62.0,30.0,6.0,7.0,0.0360179,,2,,-0.06,-0.52,-0.03,,,1.0,,,1.0,,,,,1.0,,,2.0,,2.0,1.0885,1.7126,-0.79,,,,,,,,LaAraña,,,,1.0,,,1.0
14083310,away,Atlético Madrid,Giacomo Raspadori,,,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,22,22,False,24.0,21.0,,,0.0,5.0,6.0,16.0,18.0,,1.0,,,,,,,,62.0,37.0,5.9,11.0,0.103195,,0,,-0.57,0.01,-0.05,,2.0,6.0,1.0,1.0,1.0,,,,,1.0,1.0,,5.0,,,,,,,,1.0,2.0,2.0,,,giacomo.raspadori,,,,,,,
14083310,away,Atlético Madrid,Nahuel Molina,,,nahuel-molina,N. Molina,D,16,175,13426,M,831799,EUR,891820800,D,16,16,True,8.0,8.0,,,0.0,7.0,7.0,1.0,1.0,1.0,,,,,,,,,28.0,16.0,6.3,4.0,0.00501161,,0,,0.12,0.01,-0.26,,2.0,5.0,2.0,3.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,nahuelmolina_35,,,,,,,
14083310,away,Atlético Madrid,Antoine Griezmann,,,antoine-griezmann,A. Griezmann,F,7,176,100258,M,85859,EUR,669513600,F,7,7,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,2.0,,,,,,,,,28.0,15.0,7.1,3.0,0.0264031,,1,,0.04,0.05,0.18,,1.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,,1.0,0.1825,0.1589,-0.32,,,1.0,1.0,,,,AGriez,,,,,,,
14083310,away,Atlético Madrid,Alexander Sørloth,,,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,9,9,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,,,10.0,3.0,4.6,1.0,3.379e-05,,1,,-0.07,,-0.02,,,1.0,1.0,,,,,,,,,1.0,,1.0,,0.0221,,-0.08,,,,,,,1.0,asorloth,,,,,,,
14083310,away,Atlético Madrid,Conor Gallagher,,,conor-gallagher,C. Gallagher,M,22,182,16658,M,904970,EUR,949795200,M,4,4,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,22.0,8.0,7.0,1.0,0.0465855,,1,,0.07,,-0.09,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,0.3581,0.4474,0.32,,,1.0,,,,,conorgallagher92,1.0,,,,,,
14083310,away,Atlético Madrid,Matteo Ruggeri,,,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,D,3,3,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,3.0,1.0,,,,,,,,13.0,12.0,6.4,2.0,4.057e-05,,0,,0.0,,-0.08,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083310,away,Atlético Madrid,Juan Musso,,,juan-musso,J. Musso,G,1,191,4938,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,juanmusso,,,,,,,
14083310,away,Atlético Madrid,Salvi Esquivel,Salvi Esquivel,,salvi-esquivel,S. Esquivel,G,31,193,254,M,1179149,EUR,1128038400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083310,away,Atlético Madrid,Javi Galán,,,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083310,away,Atlético Madrid,Marc Pubill,,,marc-pubill,Pubill,D,18,190,2708,M,1094106,EUR,1056067200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083310,away,Atlético Madrid,Jano Monserrate,,,jano-monserrate,J. Monserrate,M,27,177,264,M,1832286,EUR,1138406400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083310,away,Atlético Madrid,Taufik Seidu,,,taufyk-zanzi,T. Seidu,M,8,187,464,M,1563578,EUR,1200787200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083310,away,Atlético Madrid,Carlos Martín,Carlos Martín,,carlos-martin,C. Martín,F,14,182,1239,M,1131581,EUR,1019433600,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
